Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: UPC,Prime Eligible (Buy Box),Parent ASIN,Brand,Product Codes: EAN,PID,Black_list
"Brooks Ghost Lite No Show Socks I Performance Running, Comfort Fit with Arch Support for Men & Women (2-Pack Set) - Texas23 - Large",107049,832934,,,$27.55 ,$46.93 ,$28.34 ,AF4GO035LHAA2,1,B0BNYR2W2K,1.95394E+11,no,B0CR77MH67,Brooks,1.95394E+11,2649617915764355191,V
Brooks Men's Glycerin 20 Neutral Running Shoe - Ebony/White/Nightlife - 15 Medium,1830,2075,$107.75 ,7,$107.75 ,$259.89 ,$105.10 ,AZ3EGFUU23A8C,1,B09RRRP44S,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,2634509060483164950,V
Brooks Shakeout Pants Black 2XL (US 20-22),1572896,1483494,,,$113.41 ,$130.19 ,$122.40 ,A3KPHGJZVOLD1G,8,B08PKJBJ35,1.90341E+11,no,B08NW6C5T8,Brooks,1.90341E+11,2620252036272427707,V
"Brooks Hyperion Elite II Grey/Yellow Men's 10, Women's 11.5 Medium",951078,937514,,,$339.11 ,$418.58 ,$356.43 ,A1NJ43D030CMWO,3,B08D38FG89,1.90341E+11,no,B08CC9DDSW,Brooks,1.90341E+11,2602905635474625668,V
Brooks Women's Cascadia 16 Trail Running Shoe - Basil/Duffel Bag/Coral - 6 Medium,20369,18281,,,$184.43 ,$190.02 ,$175.12 ,A1MLP04OASBI2Z,1,B08QVCRFZW,1.90341E+11,no,B0C6P37QZL,Brooks,1.90341E+11,2598367202160080902,V
Brooks Women’s Launch 9 Neutral Running Shoe - Lilac/Cobalt/Silver - 10,10484,6969,$109.55 ,1,$109.55 ,$155.49 ,$108.56 ,A16UIB6KRSFHV9,3,B09MGCTSFB,1.95394E+11,no,B09MGCQM9B,Brooks,1.95394E+11,2594805645812167264,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Pink/Yellow/White - 5.5 Medium,580,698,,,,$276.50 ,,-,,B0BHKZG22W,1.95394E+11,yes,B0CCYD3D49,Brooks,1.95394E+11,256879845348726348,V
Brooks Mens Hyperion Elite 2 Lightweight Running Shoes White 13 Medium (D),3136859,3014417,$224.59 ,4,$212.39 ,$421.30 ,$265.79 ,A1B43WMIJ58I3U,3,B092QN7788,1.90341E+11,no,,Brooks,1.90341E+11,2568299656297594489,V
"Brooks Women's Racerback 2.0 Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Black - 44 D",70186,97651,$75.00 ,1,$74.99 ,$163.88 ,$74.99 ,A3NWHXTQ4EBCZS,5,B09HSX894X,1.95394E+11,no,B0CLBNY9QK,Brooks,1.95394E+11,2541807795691657937,V
Brooks Women’s Trace 2 Neutral Running Shoe - Pale Peach/Tangerine/White - 7 Medium,1138,869,,,$102.98 ,$119.63 ,$108.41 ,AP3VA1GJZM3EQ,1,B0BJ4HH9ZY,1.95394E+11,yes,B09MGDQVQT,Brooks,1.95394E+11,2510450760903837846,V
Brooks Women’s Anthem 6 Neutral Running Shoe - Coconut/Portabella/Iris - 9 Medium,23620,14129,,,$99.04 ,$100.99 ,$115.46 ,A1WTOJSJJF8L89,6,B0CM22B7HS,1.95394E+11,yes,B0CRFVY9HR,Brooks,1.95394E+11,2471207117634419193,V
Brooks Men's Hyperion Tempo Road Running Shoe - Navy/Nightlife/Blue - 14 Medium,19525,16963,$114.99 ,2,$106.00 ,$222.00 ,$138.74 ,A3KPHGJZVOLD1G,1,B0BJ4QMJV7,1.95394E+11,no,B089TMDYL2,Brooks,1.95394E+11,2445540070383279494,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Orange/Pearl/High Rise - 7 Medium,702,483,,,$149.97 ,$219.57 ,$149.97 ,ABP7VDOH06O4W,1,B0BHKNJHGK,1.95394E+11,no,B08QTW6QFH,Brooks,1.95394E+11,2441665332820310842,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Rosegold - 8.5 Wide,49,71,,,$192.50 ,$236.69 ,$192.50 ,A1MLP04OASBI2Z,1,B0C2MN5Q25,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,2429984161219170175,V
Brooks Men's Ghost 15 Neutral Running Shoe - Alloy/Oyster/Black - 13 Narrow,108,192,,,$210.91 ,$243.28 ,$186.27 ,A1MLP04OASBI2Z,1,B09RS1CKCN,1.95394E+11,yes,B09RRZXQHS,Brooks,1.95394E+11,2349349746923336715,V
"Brooks Women's Convertible Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Motion Print - 34 B",64118,61292,$44.00 ,1,$44.00 ,$116.77 ,$44.00 ,A1LCTVHPPHIRX6,2,B0B1YF5SML,1.95394E+11,no,B08R7YZSF6,Brooks,1.95394E+11,2344321142747209648,V
Brooks Men's Ghost 15 Neutral Running Shoe - White/Ebony/Oyster - 9.5 Medium,111,191,,,$192.50 ,$199.99 ,$155.56 ,A1MLP04OASBI2Z,1,B0BHXV1PTW,1.95394E+11,yes,B09RRZXQHS,Brooks,1.95394E+11,233616716764194991,V
Brooks Women’s Trace 2 Neutral Running Shoe - Ebony/Black/White - 8 Wide,1147,870,,,,$135.00 ,$130.07 ,-,,B09MGCDKY4,1.95394E+11,yes,B09MGDQVQT,Brooks,1.95394E+11,2280583408433670103,V
Brooks Women's Catamount 2 Trail Running Shoe - Alloy/Oyster/Violet - 8.5 Medium,140776,114371,,,$216.33 ,$216.33 ,$215.84 ,-,6,B0BJ4KC7DN,1.95394E+11,yes,B0BJ4GSKQC,Brooks,1.95394E+11,2247033319660676809,V
Brooks Women's Hyperion Tempo Road Running Shoe - Black/Blissful Blue/Fuchsia - 11 Medium,10698,9432,,,$180.00 ,$400.00 ,$180.00 ,A1PF2RJVZ25QD4,1,B094LGJP6V,1.95394E+11,yes,B089TMQRTF,Brooks,1.95394E+11,2213740252946466489,V
Brooks Men's Levitate 4 Running Shoe - Navy/Grey/White - 10,340613,257784,$147.95 ,2,$133.00 ,$149.99 ,$163.38 ,A3DT0VMUKYR74A,2,B083R7LX74,1.90341E+11,no,B089TGQFFN,Brooks,1.90341E+11,2201453386298678372,V
Brooks Women's Ghost 15 Neutral Running Shoe - Pink Glo/Blue/Fuchsia - 9 Medium,48,70,,,$174.85 ,$207.81 ,$122.84 ,-,1,B0BHXTLZV8,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,2180270463810111480,V
Brooks Men's Glycerin 20 Neutral Running Shoe - Black/White/Alloy - 15 Medium,1852,2095,,,$192.50 ,$192.50 ,$192.50 ,A1MLP04OASBI2Z,2,B0971L464Q,1.95394E+11,yes,B0B4195SVR,Brooks,1.95394E+11,2144938494110680871,V
Brooks Men's Ghost 15 Neutral Running Shoe - Illusion/White - 8 Medium,109,192,,,$192.50 ,$192.50 ,$192.50 ,A1MLP04OASBI2Z,1,B0BHXSWCRM,1.95394E+11,yes,B09RRZXQHS,Brooks,1.95394E+11,2141114120554446547,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 11 Wide,49,71,,,$124.08 ,$141.92 ,$144.73 ,A2HGWKGRZLYH2G,3,B09RS4WRGN,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,2120319824569762768,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Purple/Dutch Blue/Lilac - 6 Medium,83,71,,,$169.75 ,$209.99 ,$169.75 ,A1MLP04OASBI2Z,1,B09MZMMSCZ,1.95394E+11,yes,B0C62SXDLR,Brooks,1.95394E+11,2119397750102874099,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Black/Black/Ebony - 8.5 Medium,83,70,,,$134.99 ,$183.18 ,$133.55 ,A325BWLW9IYYOY,3,B08QVJS7FD,1.90341E+11,yes,B0C62SXDLR,Brooks,1.90341E+11,2116373747299490672,V
"Brooks Women's Racerback 2.0 Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Blue Ash/Navy - 40 D",73083,102854,$43.99 ,1,$43.99 ,$147.62 ,$41.88 ,AKO29ZEZHEGNU,1,B0B1YCST5T,1.95394E+11,no,B0CLBNY9QK,Brooks,1.95394E+11,2114550283928429921,V
Brooks Men’s Ghost Max Cushion Neutral Running & Walking Shoe - Blue/Yellow/Black - 9.5 Medium,4457,4524,,,$190.39 ,$209.99 ,$198.75 ,A2P39FD6H627SJ,2,B0CGKCD7GZ,1.95394E+11,yes,B0BYTGMGZV,Brooks,1.95394E+11,2077033315570103745,V
Brooks Women's Glycerin 20 Neutral Running Shoe - White/Grey/Peach - 9.5 Medium,584,704,,,$166.99 ,$216.03 ,$190.69 ,A3KPHGJZVOLD1G,1,B0BHKNCQD7,1.95394E+11,yes,B0CCYD3D49,Brooks,1.95394E+11,2073088025613736933,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Blue/Purple/Nightlife - 11 Medium,84,71,,,$164.00 ,$164.00 ,$160.21 ,A2650U6VN1Z6TA,1,B09MJRFJBR,1.95394E+11,yes,B0C62SXDLR,Brooks,1.95394E+11,2061477734745915115,V
"Brooks Dare Zip Women’s Run Bra for High Impact Running, Workouts and Sports with Maximum Support - Black - 30DD/E",474269,503941,$61.01 ,3,$51.06 ,$77.68 ,$61.12 ,"A2E1VN4OEXE0LB, A1QH0GIGON2008",2,B07ZDKWRRL,1.9034E+11,no,B07VLBHVBX,Brooks,1.9034E+11,2033516625008464655,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Alloy/Blue/Green - 10 X-Wide,82,70,,,$163.09 ,$265.90 ,$163.08 ,A1MLP04OASBI2Z,1,B08QTY9VKK,1.90341E+11,yes,B0C62SXDLR,Brooks,1.90341E+11,2033404734156169349,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Alloy/Blue/Green - 11.5 X-Wide,83,71,$118.22 ,1,$105.99 ,$139.95 ,$122.70 ,-,1,B08QTZC144,1.90341E+11,no,B0C62SXDLR,Brooks,1.90341E+11,2024931483423055015,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - White/Grey/Black - 7 Medium,709,481,$109.95 ,2,$109.95 ,$239.99 ,$98.06 ,AZ3EGFUU23A8C,1,B09MJRBT4J,1.95394E+11,no,B08QTW6QFH,Brooks,1.95394E+11,20248630870902159,V
Brooks Women’s Launch 9 Neutral Running Shoe - Black/Blue/Nightlife - 5,10389,6979,$95.24 ,1,$83.99 ,$174.83 ,$109.27 ,-,1,B09MGBRN2W,1.95394E+11,no,B09MGCQM9B,Brooks,1.95394E+11,2016401564036345331,V
Brooks Women’s Revel 6 Neutral Running Shoe - White/Black - 5 Medium,6219,6556,,,$160.02 ,$168.69 ,$170.00 ,A20DWJ220BE4A3,1,B0BHKSBCGY,1.95394E+11,no,B09RS824DF,Brooks,1.95394E+11,2004248033102268355,V
Brooks Women's Ghost 15 Neutral Running Shoe - Oyster/Alloy/White - 6.5 Medium,49,71,,,$138.77 ,$243.34 ,$146.71 ,A2HGWKGRZLYH2G,4,B09RRP53B8,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,1972116610378142470,V
Brooks Women's Ghost 15 Neutral Running Shoe - Peacoat/Pearl/Salt Air - 7 Medium,49,71,$148.81 ,6,$139.82 ,$243.34 ,$153.38 ,A3KPHGJZVOLD1G,7,B09RRZX9HM,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,1960453500412855734,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Jadeite/Alaskan Blue/Ebony - 11 Medium,589,706,,,$207.24 ,$207.24 ,$207.24 ,A1MLP04OASBI2Z,1,B0BHKX58SP,1.95394E+11,no,B0CCYD3D49,Brooks,1.95394E+11,1950598870538212131,V
Brooks Men's Levitate 5 Neutral Running Shoe - Black/Ebony/Grey - 11 Medium,223321,169417,,,$183.18 ,$183.18 ,$183.18 ,A1PF2RJVZ25QD4,1,B08LP729WS,1.90341E+11,yes,B09MVB1489,Brooks,1.90341E+11,1886763541967731856,V
Brooks Women's Ghost 14 Neutral Running Shoe - Black/Pink/Yucca - 10.5 Medium,12173,8068,$140.00 ,,$139.99 ,$199.00 ,$145.82 ,AQVPOHTXJ72T6,2,B08QV2ZP4F,1.90341E+11,no,B0BCQT2247,Brooks,1.90341E+11,1850785089219907279,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Black/Purple/Coral - 5.5 Narrow,84,71,,,$134.99 ,$247.62 ,$122.07 ,A325BWLW9IYYOY,1,B09MJS7D3C,1.95394E+11,yes,B0C62SXDLR,Brooks,1.95394E+11,1848902450585196525,V
"Brooks Women's Crossback 2.0 Sports Bra for Running, Workouts & Sports - Ice Blue/Vivid Teal - 36 C/D",68653,71664,,,,$74.95 ,$47.77 ,-,,B0B1YF36PX,1.95394E+11,no,B0CS9XG36X,Brooks,1.95394E+11,18444410275521486106,V
Brooks Method 3/4 Tights Bluetiful SM (US Women's 4-6),,,$40.41 ,1,$35.00 ,$94.76 ,$40.41 ,A2H7SZ6QOH1NUE,1,B09L6X48TZ,1.95394E+11,no,,Brooks,1.95394E+11,1844078960687485691,V
Brooks Women's Ghost 14 Neutral Running Shoe - Oyster/Yucca/Pink - 12 Medium,11930,7964,,,$208.95 ,$252.82 ,$208.95 ,A37SV2HWXLWXSO,1,B08QVHBSH2,1.90341E+11,no,B0BCQT2247,Brooks,1.90341E+11,18394984651630291111,V
Brooks Men's Glycerin 20 Neutral Running Shoe - Black/Black/Ebony - 9.5 Wide,1851,2101,$143.99 ,54,$130.35 ,$198.69 ,$141.56 ,A31AXZ2ONSA7MG,5,B0971N9YWJ,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,18348079738474680389,V
Brooks Men's Ghost 14 Neutral Running Shoe - Oyster/Cherry/Ebony - 9 Medium,10818,7184,,,,$209.99 ,,-,,B09N9WTMKR,1.95394E+11,yes,B0C699QDPJ,Brooks,1.95394E+11,18339614923198841267,V
Brooks Men's Glycerin 20 Neutral Running Shoe - White/Khaki - 9.5 Wide,1791,2171,,,$220.00 ,$259.57 ,$220.00 ,A1PF2RJVZ25QD4,1,B09MGF8BB3,1.95394E+11,no,B0B4195SVR,Brooks,1.95394E+11,18328818218171525928,V
Brooks Men’s Levitate StealthFit 5 Neutral Running Shoe - White/Grey/Black - 14,165355,133062,$135.00 ,1,$135.00 ,$239.99 ,$128.82 ,A8FR7JLOLEG97,1,B0973L3FJY,1.90341E+11,no,B0966QRFHD,Brooks,1.90341E+11,18319333348327688442,V
Brooks Ricochet Black/Tan 9,4879676,2240903,$100.60 ,4,$85.15 ,$207.43 ,$102.42 ,-,1,B07DDNDR49,1.90341E+11,no,B08KPK1PB8,Brooks,1.90341E+11,18312674559603359775,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Rosegold - 11.5 Medium,49,70,,,$199.00 ,$199.99 ,$159.81 ,A16W1AC2W5HENZ,1,B0C2MQ14TR,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,18292078848290270480,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Peacoat/Grey/Sunflower - 7 Medium,696,481,$112.90 ,2,$100.99 ,$198.33 ,$132.91 ,-,1,B09RRDFNKY,1.95394E+11,no,B08QTW6QFH,Brooks,1.95394E+11,18281885091779042550,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Peacoat/Blue Iris/Rhapsody - 9.5 Medium,82,70,,,$139.99 ,$140.00 ,$149.98 ,A114I0OUP3FTFB,1,B0BHKPXYZM,1.95394E+11,yes,B0C62SXDLR,Brooks,1.95394E+11,18280381160022837078,V
Brooks Men's Ghost 15 Neutral Running Shoe - White/Black - 10.5 Medium,109,192,,,$132.82 ,$139.95 ,$132.19 ,A2HGWKGRZLYH2G,5,B09RRHWY21,1.95394E+11,yes,B09RRZXQHS,Brooks,1.95394E+11,18280120424801388373,V
Brooks Men's Cascadia 16 Trail Running Shoe - Eclipse/Marina/Chalk - 13 Medium,12377,12543,$113.61 ,1,$113.61 ,$177.22 ,$130.49 ,AP3VA1GJZM3EQ,1,B0BJ54TZPJ,1.95394E+11,no,B08QTT8QL8,Brooks,1.95394E+11,18214855280387034298,V
Brooks Men's Ghost 15 Neutral Running Shoe - Star/Eclipse/Grotto - 9 Medium,6680,49225,,,$150.72 ,$199.99 ,$168.58 ,A127T0T42QK19Q,1,B0BHXWH7C9,1.95394E+11,no,B0CX312SL3,Brooks,1.95394E+11,18214794034275450895,V
Brooks Men's Glycerin GTS 20 Supportive Running Shoe - Black/Black/Ebony - 8.5 Wide,5055,5234,,,$220.00 ,$240.00 ,$200.59 ,A1PF2RJVZ25QD4,1,B096YN4PMP,1.95394E+11,no,B0B3ZZXRKF,Brooks,1.95394E+11,18206010076987934139,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Pink/Blackened Pearl - 8 Medium,84,71,,,$169.95 ,$184.99 ,,-,0,B0BHKQKW7L,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,18171241129355005215,V
Brooks Men’s Aurora Neutral Running Shoe - White/Alloy/Black - 9 Medium,265737,181085,$200.00 ,1,$155.62 ,$298.28 ,$219.94 ,A1MLP04OASBI2Z,5,B0BJ4LN9PY,1.95394E+11,no,B091NYNZL5,Brooks,1.95394E+11,18026761441653379624,V
Brooks Men’s Aurora Neutral Running Shoe - White/Alloy/Black - 12 Medium,263520,179764,$169.97 ,1,$169.97 ,$296.99 ,$271.32 ,A1B43WMIJ58I3U,3,B0BJ4KCL4C,1.95394E+11,no,B091NYNZL5,Brooks,1.95394E+11,18021137251131387791,V
Brooks Men’s Launch 9 Neutral Running Shoe - White/Pink/Nightlife - 7 Medium,9918,8465,,,$98.63 ,$126.10 ,$109.78 ,-,1,B09RRX1X8Y,1.95394E+11,yes,B09MGC9QPY,Brooks,1.95394E+11,18008269816893603498,V
Brooks Men’s Ghost Max Cushion Neutral Running & Walking Shoe - Blue/Yellow/Black - 9 Medium,4439,4514,,,$252.27 ,$252.27 ,$216.56 ,-,1,B0CGKFQGQR,1.95394E+11,no,B0BYTGMGZV,Brooks,1.95394E+11,17945870381111983520,V
Brooks Men’s Launch 9 Neutral Running Shoe - Flame/Titan/Crystal Teal - 10.5,9501,8158,,,,$159.00 ,,-,,B09MGC3PDP,1.95394E+11,yes,B09MGC9QPY,Brooks,1.95394E+11,17936304515984862865,V
Brooks Women’s Trace 2 Neutral Running Shoe - Blue/Pink/Nightlife - 6 Medium,1148,873,,,$125.00 ,$125.00 ,$117.03 ,A2650U6VN1Z6TA,1,B09RS1DKB5,1.95394E+11,no,B09MGDQVQT,Brooks,1.95394E+11,17936286867874127903,V
Brooks Men’s Adrenaline GTS 23 Supportive Running Shoe - Black/Hawaiian Ocean/Green - 8.5 X-Wide,578,750,,,$236.62 ,$236.62 ,$148.79 ,-,1,B0BJ7VQLF2,1.95394E+11,no,B0BJ7TY28X,Brooks,1.95394E+11,17933895879649291070,V
Brooks Revel 5 Ebony/Alloy/Metallic 10 D (M),47318,36648,,,,$133.14 ,,-,,B08R11SMLJ,1.90341E+11,yes,B08R129F7Z,Brooks,1.90341E+11,17928875808272619682,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Peacoat/Blue/Pink - 9 Wide,587,699,,,$189.00 ,$230.63 ,$189.00 ,A3ERVGYWNCMJRK,1,B0BHKYMPPM,1.95394E+11,yes,B0CCYD3D49,Brooks,1.95394E+11,17920970929279325780,V
Brooks Mens Signal 2 Running Shoe - Navy/Mazarine/Lava - D - 10,735550,710216,$69.96 ,1,$69.96 ,$169.00 ,$55.85 ,A4QPQ5TQHMI30,1,B07VWRNBB3,1.90341E+11,no,B07X52HZR8,Brooks,1.90341E+11,17919461856030649206,V
"Brooks Hyperion Elite II Grey/Yellow Men's 11, Women's 12.5 Medium",930052,892203,$257.45 ,1,$257.45 ,$418.58 ,$257.57 ,A1B43WMIJ58I3U,5,B08D3J1FRZ,1.90341E+11,no,B08CC9DDSW,Brooks,1.90341E+11,17916208244471394804,V
Brooks Women’s Trace 3 Neutral Running Shoe - White/Oyster/Black - 6 Wide,7187,9374,,,$160.18 ,$160.19 ,$169.13 ,A3KPHGJZVOLD1G,3,B0BMTB4T3Y,1.95394E+11,yes,B0CVFVJNKZ,Brooks,1.95394E+11,17903150224230270919,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 13 Wide,49,72,$119.95 ,4,$119.95 ,$250.72 ,$153.88 ,AZ3EGFUU23A8C,2,B09RRX8CRS,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,17899170504074198714,V
Brooks Men's Ghost 14 Neutral Running Shoe - Black/Blackened Pearl/Blue - 11.5 Wide,10764,7184,,,$155.99 ,$207.28 ,$167.59 ,AZ3XNKNN838E9,1,B08QVH8XN4,1.90341E+11,no,B0C699QDPJ,Brooks,1.90341E+11,17887273456249848222,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Jacaranda/Salt - 7.5 Medium,49,70,$145.21 ,3,$137.42 ,$178.00 ,$156.04 ,-,5,B09RRXBSZ6,1.95394E+11,no,B0CKKBPDKF,Brooks,1.95394E+11,17878247194225666879,V
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 6.5 Medium,49,71,,,$130.50 ,$243.34 ,$146.37 ,A2HGWKGRZLYH2G,6,B09RS43D67,1.95394E+11,yes,B0CKKBPDKF,Brooks,1.95394E+11,17829995993361477074,V
Brooks Men’s Levitate GTS 6 Supportive Running Shoe - Blackened Pearl/Ebony/White - 11 Medium,41570,35544,,,,$166.60 ,,-,,B0BJ4NC9XN,1.95394E+11,yes,B0BJ46RS5J,Brooks,1.95394E+11,17790812698603288812,V
Brooks Women's Hyperion Tempo Road Running Shoe - Black/Blissful Blue/Fuchsia - 5.5 Medium,10915,9636,,,$200.00 ,$229.00 ,$189.14 ,A1PF2RJVZ25QD4,1,B094MJGFVF,1.95394E+11,yes,B089TMQRTF,Brooks,1.95394E+11,17738209658361281311,V
Brooks Men's Ghost 15 Neutral Running Shoe - Ebony/Black/Spicy Orange - 10.5 Medium,6765,14787,,10,$149.67 ,$163.18 ,$142.13 ,-,1,B09RRQW9Q1,1.95394E+11,no,B0CX312SL3,Brooks,1.95394E+11,17719995480695905834,V
Brooks Revel 5 White/Oyster/India Ink 12.5 D (M),46419,36621,,,$92.94 ,$130.77 ,$107.91 ,A3B5VE59OGHYB3,4,B08R13CKYV,1.90341E+11,yes,B08R129F7Z,Brooks,1.90341E+11,17713008683983410744,V
Brooks Men’s Launch 9 Neutral Running Shoe - Black/White - 7 Wide,9859,8329,$75.95 ,2,$75.95 ,$161.48 ,$74.94 ,AZ3EGFUU23A8C,2,B09MGFF1MW,1.95394E+11,no,B09MGC9QPY,Brooks,1.95394E+11,17712833704475504418,V
Brooks Women's Cascadia 16 Trail Running Shoe - Aqua/Tourmaline/Rooibos Tea - 10.5 Medium,20352,18349,,,$176.40 ,$176.40 ,$176.40 ,A1MLP04OASBI2Z,1,B08QTN26FL,1.90341E+11,no,B0C6P37QZL,Brooks,1.90341E+11,17683123283024358243,V
"Brooks Womens Method 5"" Short Tights Black LG (US 12-14) 5",948792,968850,$45.95 ,1,$39.95 ,$79.99 ,$45.95 ,ACNNIJ7GNQDF9,1,B08PKL3GX5,1.90341E+11,no,B08NW2VPJX,Brooks,1.90341E+11,17679504451104434450,V
Brooks Men's Adrenaline GTS 21 Running Shoe - Blackened Pearl/Black/Grey - 9.5 Wide,86617,96544,,,$137.18 ,$229.99 ,$161.45 ,A3B5VE59OGHYB3,1,B086TRFW7N,1.90341E+11,no,B08Q5LFX6Z,Brooks,1.90341E+11,17670605759604858617,V
Brooks Women's Ghost 14 Neutral Running Shoe - Blue/Ocean/Oyster - 9 Medium,12211,8117,$149.98 ,12,$139.99 ,$195.00 ,$149.98 ,A114I0OUP3FTFB,1,B095QR86RW,1.95394E+11,no,B0BCQT2247,Brooks,1.95394E+11,17655473281449002538,V
Brooks Men's Adrenaline GTS 21 Running Shoe - White/Blue/Red - 9.5,298169,172326,,,$139.99 ,$316.56 ,$147.49 ,A2L08LAS8PARNC,1,B08BVX22JQ,1.90341E+11,no,B08Q5LFX6Z,Brooks,1.90341E+11,17636801054864876326,V
Brooks Men's Catamount 2 Trail Running Shoe - Peacoat/Atomic Blue/Rooibos - 8 Medium,127132,110514,,,$177.79 ,$177.79 ,$170.11 ,A1MLP04OASBI2Z,1,B0BJ4CSTVS,1.95394E+11,no,B0BJ4P7557,Brooks,1.95394E+11,17612013840510087654,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Mauve/Grape Wine/Grey - 8.5 Medium,588,703,$114.95 ,46,$114.95 ,$244.95 ,$117.35 ,A3NWHXTQ4EBCZS,1,B0971LBD95,1.95394E+11,no,B0CCYD3D49,Brooks,1.95394E+11,17588467386258828377,V
Brooks Method 1/2 Crop Tights Blue Bolt/Saffron LG (US 12-14),,,$45.00 ,1,$45.00 ,$168.85 ,$45.00 ,AKO29ZEZHEGNU,1,B096FFB6YL,1.90341E+11,no,,Brooks,1.90341E+11,17556638026943695235,V
"Brooks Women's Racerback 2.0 Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Blue Ash/Navy - 34 DD",70196,102930,$35.00 ,2,$35.00 ,$75.00 ,$40.59 ,AKO29ZEZHEGNU,2,B0B1YDCTVJ,1.95394E+11,no,B0CLBNY9QK,Brooks,1.95394E+11,17550573894177370014,V
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Kentucky Blue/White/Rose - 6 Medium,84,71,$122.12 ,3,$107.17 ,$156.97 ,$117.22 ,-,4,B09RRS3PH2,1.95394E+11,no,B0C62SXDLR,Brooks,1.95394E+11,17490262221668944250,V
Brooks Men’s Levitate GTS 6 Supportive Running Shoe - Blackened Pearl/Ebony/White - 14 Medium,39210,35561,,,$180.02 ,$188.91 ,$190.00 ,A20DWJ220BE4A3,1,B0BJ4J5J4Z,1.95394E+11,yes,B0BJ46RS5J,Brooks,1.95394E+11,17486740551276538069,V
Brooks Men's Adrenaline GTS 22 Supportive Running Shoe - Peacoat/India Ink/Grenadine - 10.5 Wide,707,478,,,$149.99 ,$243.85 ,$168.86 ,A114I0OUP3FTFB,1,B08QTVXWKJ,1.90341E+11,yes,B08QTW6QFH,Brooks,1.90341E+11,17483023760320589915,V
Brooks Women's Glycerin 20 Neutral Running Shoe - Black/White/Alloy - 11 Medium,589,704,$114.95 ,243,$114.95 ,$259.00 ,$113.93 ,A3NWHXTQ4EBCZS,5,B0971KFS67,1.95394E+11,no,B0CCYD3D49,Brooks,1.95394E+11,17472140824677766989,V
Brooks Men's Ghost 14 Neutral Running Shoe - Grey/Blue/Red - 13 Medium,10856,7243,,,$149.99 ,$235.93 ,$156.96 ,A114I0OUP3FTFB,2,B08QTYSJ93,1.90341E+11,no,B0C699QDPJ,Brooks,1.90341E+11,17424833162002026320,V
Brooks Women’s Cascadia 16 GTX Waterproof Trail Running Shoe - Black/Blackened Pearl/Coral - 12 Medium,50135,49114,,,,$159.95 ,$93.63 ,-,,B097F43JKC,1.90341E+11,yes,B0C55Q77WC,Brooks,1.90341E+11,17265384113218568550,V
Brooks Men's Ghost 14 Neutral Running Shoe - Titan/Teal/Flame - 14 Medium,10950,7249,,,$179.97 ,$192.56 ,$179.97 ,ABP7VDOH06O4W,1,B095QKXKL4,1.95394E+11,yes,B0C699QDPJ,Brooks,1.95394E+11,17253370541533647778,V
