Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Curr_Listed?
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Rosegold - 10 Medium,49.0,71.0,,,$199.00 ,$199.00 ,,,A16W1AC2W5HENZ,1.0,B0C2MPGWWN,195394000000.0,195394000000.0,B0CKKBPDKF,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Ghost+15+Neutral+Running+Shoe+-+Black%2FRosegold+-+10+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0C2MPGWWN?psc=1,"https://www.google.com/shopping/product/12032861968911198321/offers?q=195394000000.0&prds=cid:12032861968911198321,cond:1",,,,,,N,V,0
Brooks Dare Underwire Run Bra - Black - 40F,185520.0,196864.0,$75.00 ,2.0,$74.99 ,$74.99 ,,,A3NWHXTQ4EBCZS,4.0,B08R7YCRJF,190340000000.0,190340000000.0,B08R7WYXH2,Brooks,,GB190340000000.0,https://www.google.com/search?q=190340000000.0+Brooks+Dare+Underwire+Run+Bra+-+Black+-+40F&tbm=shop,Y,https://www.amazon.com/dp/B08R7YCRJF?psc=1,"https://www.google.com/shopping/product/12007408508326573455/offers?q=190340000000.0&prds=cid:12007408508326573455,cond:1",,,,,,N,V,0
"Brooks Women's Convertible Sports Bra for High Impact Running, Workouts & Sports with Maximum Support - Heliotrope/Magenta - 40 E",67403.0,60765.0,$45.00 ,1.0,$44.99 ,$99.99 ,,,A1LCTVHPPHIRX6,3.0,B08R817HDR,190340000000.0,190340000000.0,B08R7YZSF6,Brooks,,GB190340000000.0,https://www.google.com/search?q=190340000000.0+Brooks+Women%27s+Convertible+Sports+Bra+for+High+Impact+Running%2C+Workouts+%26+Sports+with+Maximum+Support+-+Heliotrope%2FMagenta+-+40+E&tbm=shop,Y,https://www.amazon.com/dp/B08R817HDR?psc=1,"https://www.google.com/shopping/product/11996814325772061851/offers?q=190340000000.0&prds=cid:11996814325772061851,cond:1",,,,,,N,V,0
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Grey/Peacoat/Aruba - 6.5 Medium,82.0,70.0,,,$170.00 ,$170.00 ,,,A2F3F8BB3QYULR,1.0,B09RRS56D5,195394000000.0,195394000000.0,B0C62SXDLR,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Adrenaline+GTS+22+Supportive+Running+Shoe+-+Grey%2FPeacoat%2FAruba+-+6.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B09RRS56D5?psc=1,"https://www.google.com/shopping/product/11990382137248268237/offers?q=195394000000.0&prds=cid:11990382137248268237,cond:1",,,,,,N,V,0
Brooks Dare Racerback 2.0 Women’s Run Bra - Bluetiful Altitude Print - 38C,72557.0,100348.0,,,$99.99 ,$161.91 ,,,A1ZJW9GWSYIH9Q,1.0,B09HSTLWCB,195394000000.0,195394000000.0,B0CLBNY9QK,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Dare+Racerback+2.0+Women%E2%80%99s+Run+Bra+-+Bluetiful+Altitude+Print+-+38C&tbm=shop,Y,https://www.amazon.com/dp/B09HSTLWCB?psc=1,"https://www.google.com/shopping/product/11979089040626759018/offers?q=195394000000.0&prds=cid:11979089040626759018,cond:1",,,,,,N,V,0
Brooks Mens Ravenna 11 Running Shoe - Grey/Ebony/White - D - 12.5,870312.0,808680.0,$170.94 ,3.0,$159.99 ,$159.99 ,,,A1X0CC3AK3RGZJ,1.0,B082DMPS9Z,190341000000.0,190341000000.0,B08144BGML,Brooks,,GB190341000000.0,https://www.google.com/search?q=190341000000.0+Brooks+Mens+Ravenna+11+Running+Shoe+-+Grey%2FEbony%2FWhite+-+D+-+12.5&tbm=shop,Y,https://www.amazon.com/dp/B082DMPS9Z?psc=1,"https://www.google.com/shopping/product/11974091626357619799/offers?q=190341000000.0&prds=cid:11974091626357619799,cond:1",,,,,,N,V,0
Brooks Women's Ghost 15 Neutral Running Shoe - Peacoat/Pink/Open Air - 7 Medium,48.0,71.0,,,$119.95 ,$279.90 ,,,-,,B0BHXXFKGF,195394000000.0,195394000000.0,B0CKKBPDKF,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Ghost+15+Neutral+Running+Shoe+-+Peacoat%2FPink%2FOpen+Air+-+7+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BHXXFKGF?psc=1,"https://www.google.com/shopping/product/11953797233467477618/offers?q=195394000000.0&prds=cid:11953797233467477618,cond:1",,,,,,N,V,0
"Brooks Women's Crossback 2.0 Sports Bra for Running, Workouts & Sports - Nightlife/Asphalt - 36 A/B",66732.0,72224.0,,,$91.06 ,$119.04 ,,,A3KPHGJZVOLD1G,5.0,B0B1YDH8BY,195394000000.0,195394000000.0,B0CS9XG36X,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Crossback+2.0+Sports+Bra+for+Running%2C+Workouts+%26+Sports+-+Nightlife%2FAsphalt+-+36+A%2FB&tbm=shop,Y,https://www.amazon.com/dp/B0B1YDH8BY?psc=1,"https://www.google.com/shopping/product/11941428590548382554/offers?q=195394000000.0&prds=cid:11941428590548382554,cond:1",,,,,,N,V,0
Brooks Women's Ghost 15 Neutral Running Shoe - White/Vista/Lavendula - 6.5 Medium,49.0,77.0,$155.85 ,2.0,$144.75 ,$238.17 ,,,A31AXZ2ONSA7MG,7.0,B0CBQTRNP8,195394000000.0,195394000000.0,B0CKKBPDKF,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Ghost+15+Neutral+Running+Shoe+-+White%2FVista%2FLavendula+-+6.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0CBQTRNP8?psc=1,"https://www.google.com/shopping/product/11937492364677840312/offers?q=195394000000.0&prds=cid:11937492364677840312,cond:1",,,,,,N,V,0
Brooks Women's Bedlam 3 Running Shoe - Black/Blackened Pearl/White - 8.5,810820.0,841716.0,,,$201.00 ,$331.00 ,,,-,1.0,B083TW2L33,190341000000.0,190341000000.0,B091QY8JJJ,Brooks,,GB190341000000.0,https://www.google.com/search?q=190341000000.0+Brooks+Women%27s+Bedlam+3+Running+Shoe+-+Black%2FBlackened+Pearl%2FWhite+-+8.5&tbm=shop,Y,https://www.amazon.com/dp/B083TW2L33?psc=1,"https://www.google.com/shopping/product/11933104334726849057/offers?q=190341000000.0&prds=cid:11933104334726849057,cond:1",,,,,,N,V,0
Brooks Men's Ghost 15 Neutral Running Shoe - Flintstone/Peacoat/Oak - 11 Wide,110.0,191.0,,,$146.92 ,$220.00 ,,,A31AXZ2ONSA7MG,2.0,B09RS5DBN5,195394000000.0,195394000000.0,B09RRZXQHS,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%27s+Ghost+15+Neutral+Running+Shoe+-+Flintstone%2FPeacoat%2FOak+-+11+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09RS5DBN5?psc=1,"https://www.google.com/shopping/product/11918256856917894013/offers?q=195394000000.0&prds=cid:11918256856917894013,cond:1",,,,,,N,V,0
"Brooks Dare Racerback Women’s Run Bra for High Impact Running, Workouts and Sports with Maximum Support - Heliotrope - 32E",143103.0,142790.0,$55.00 ,1.0,$55.00 ,$119.99 ,,,AKO29ZEZHEGNU,1.0,B096FG6G6P,190340000000.0,190340000000.0,B07VQM8D2K,Brooks,,GB190340000000.0,https://www.google.com/search?q=190340000000.0+Brooks+Dare+Racerback+Women%E2%80%99s+Run+Bra+for+High+Impact+Running%2C+Workouts+and+Sports+with+Maximum+Support+-+Heliotrope+-+32E&tbm=shop,Y,https://www.amazon.com/dp/B096FG6G6P?psc=1,"https://www.google.com/shopping/product/11877582397030920779/offers?q=190340000000.0&prds=cid:11877582397030920779,cond:1",,,,,,N,V,0
Brooks Men's Glycerin 20 Neutral Running Shoe - Black/Black/Ebony - 8.5 Medium,1826.0,2087.0,$142.94 ,14.0,$130.98 ,$220.00 ,,,A31AXZ2ONSA7MG,10.0,B0971LK1KN,195394000000.0,195394000000.0,B0B4195SVR,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%27s+Glycerin+20+Neutral+Running+Shoe+-+Black%2FBlack%2FEbony+-+8.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0971LK1KN?psc=1,"https://www.google.com/shopping/product/11865846897326732513/offers?q=195394000000.0&prds=cid:11865846897326732513,cond:1",,,,,,N,V,0
Brooks Women's Catamount 2 Trail Running Shoe - Peacoat/Pink/Biscuit - 9 Medium,141552.0,112308.0,$109.95 ,,$109.95 ,$177.79 ,,,A1MLP04OASBI2Z,2.0,B0BJ4ZTQXC,195394000000.0,195394000000.0,B0BJ4GSKQC,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Catamount+2+Trail+Running+Shoe+-+Peacoat%2FPink%2FBiscuit+-+9+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BJ4ZTQXC?psc=1,"https://www.google.com/shopping/product/11837153536005839064/offers?q=195394000000.0&prds=cid:11837153536005839064,cond:1",,,,,,N,V,0
Brooks Women's Ghost 15 Neutral Running Shoe - Black/Blackened Pearl/White - 5 Medium,49.0,71.0,,,$213.81 ,$220.00 ,,,-,2.0,B09RRKM3SD,195394000000.0,195394000000.0,B0CKKBPDKF,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Ghost+15+Neutral+Running+Shoe+-+Black%2FBlackened+Pearl%2FWhite+-+5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B09RRKM3SD?psc=1,"https://www.google.com/shopping/product/11820859861134186257/offers?q=195394000000.0&prds=cid:11820859861134186257,cond:1",,,,,,N,V,0
Brooks Women's Adrenaline GTS 22 Supportive Running Shoe - Pearl/Black/Metallic - 6.5 Wide,83.0,71.0,,,,$268.93 ,,,-,,B09MJRKXL7,195394000000.0,195394000000.0,B0C62SXDLR,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Women%27s+Adrenaline+GTS+22+Supportive+Running+Shoe+-+Pearl%2FBlack%2FMetallic+-+6.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09MJRKXL7?psc=1,"https://www.google.com/shopping/product/11805535231069298187/offers?q=195394000000.0&prds=cid:11805535231069298187,cond:1",,,,,,N,V,0
Brooks Men’s Adrenaline GTS 23 Supportive Running Shoe - White/Blackened Pearl/Red - 8.5 Medium,578.0,750.0,$146.52 ,,$140.52 ,$250.72 ,,,-,6.0,B0BYTHM988,195394000000.0,195394000000.0,B0BJ7TY28X,Brooks,,GB195394000000.0,https://www.google.com/search?q=195394000000.0+Brooks+Men%E2%80%99s+Adrenaline+GTS+23+Supportive+Running+Shoe+-+White%2FBlackened+Pearl%2FRed+-+8.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BYTHM988?psc=1,"https://www.google.com/shopping/product/11786863064783038212/offers?q=195394000000.0&prds=cid:11786863064783038212,cond:1",,,,,,N,V,0
