Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Box Seller,Black_list,PID
"THE NORTH FACE Boys' Zipline DWR Rain Jacket, Meld Grey, Large",983348,695060,,,$103.71,$118.10,$99.64,ANZYNJW9IIF9C,1,B0BGQBG9QT,1.96E+11,196248648156,B0C1HCNDQ5,THE NORTH FACE,no,,V,10548256905546890156
"Cole Haan Women's FINDRA Pool Slide Sandal, Peach Whip Rubber, 10",,,$29.95,,$29.95,$45.00,,,,B0993ZTMR2,194736746421,194736746421,B0CLYRBBDV,Cole Haan,,3rd Party (AG670YE9WDQRF),V,10550068666966042070
"New Balance Women's Dynasoft Nergize V3 Cross Trainer, White/White, 7",,,,,$79.97,$113.79,,,,B096NL6MKP,195907587461,195907587461,B0BKM7P9Z4,New Balance,,,V,10556330096794262279
"New Balance Men's Fresh Foam 1080 V11 Running Shoe, Cyclone/Virtual Sky, 8",,,,,$182.46,$234.47,,,,B08BNC11F9,194768790133,194768790133,B07RMK42HW,New Balance,,,V,10562442443618807942
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Ocean Grey/Light Slate/Black, 8.5",,,,,$184.40,$189.98,,,,B09RSX3G2H,195907633861,195907633861,B0B9BRT7LY,New Balance,,,V,10567951538546940284
"New Balance Men's 410 V7 Running Shoe, Black, 11.5",,,,,$106.00,$108.00,,,,B08P2G55R9,195481649999,195481649999,B088PRF7P4,New Balance,,,V,10569034208489080855
"New Balance Men's FuelCell Rebel V3 Running Shoe, Black/Infinity Blue/Vibrant Spring, 8 Wide",,,,,,$221.97,,,,B096N7Q7Z7,195907790922,195907790922,B096NP1V5Z,New Balance,,,V,10570263715568361504
"New Balance Women's 237 V1 Classic Sneaker, White/Dark Ember, 9",,,,,$144.95,$144.95,,,,B09K4P8S37,196307628594,196307628594,B0CZ9YXRM4,New Balance,,,V,10572492936729143549
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Eclipse/Night Sky/Vibrant Orange, 5.5 X-Wide",,,$88.97,,$88.97,$144.15,,,,B09RT2YMG7,195907577714,195907577714,B0B8THVT7V,New Balance,,3rd Party (A2141PAN4SCCIJ),V,10576184672875287182
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Natural Indigo/Eclipse/Pixel Green, 10.5",,,,,$117.00,$117.00,,,,B09H3NNYCK,196307557252,196307557252,B0BYT5397L,New Balance,,,V,10577699124211061025
"New Balance Women's Fresh Foam X 860 V13, Starlight/Pixel Green/Bright Lapis, 11 Wide",,,,,,$243.85,,,,B0BB39BH23,196307625814,196307625814,B0CYY2LT69,New Balance,,,V,10585520447477075043
"New Balance Women's Fresh Foam X 1080 V12 Running Shoe, Natural Indigo/Starlight, 6.5",4757,3378,$159.95,1,$156.53,$214.56,$209.74,A1LEM297LNF1FK,2,B09K4SDYVK,1.96E+11,196307347570,B096NKR8NM,New Balance,no,,V,10591338557739781789
"Steve Madden Women's Irenee Heeled Sandal, Gold Lizard, 9.5",,,$59.95,,$59.95,$86.89,,,,B0BFBVT3WY,196829586372,196829586372,B0CS3ZGJ4V,Steve Madden,,3rd Party (A1G9RBEK6CB71F),V,10595228074475256544
"New Balance Men's M990V5 Running Shoe, Size: 9.5 Width: D Color: Virtual Violet/First Light",,,,,,$344.00,,,,B09F6ZDPLT,194768358005,194768358005,B07H2T76RK,New Balance,,,V,10613198641709791304
"New Balance Kid's 237 V1 Lace-up Sneaker, Black/Moonbeam, 7 Wide Big Kid",,,,,$66.93,$94.00,,,,B096NJHTPC,195907465691,195907465691,B0CVMWWZXS,New Balance,,,V,1061600341785173755
"New Balance Women's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/Violet Haze, 11.5",4792,3386,,,$200.00,$243.28,$196.89,-,0,B096N7H8MC,1.96E+11,195907579756,B096NKR8NM,New Balance,yes,,V,10616216389519019400
"Steve Madden Women's Ecentrcq Sneaker, Grey, 7.5 Wide",,,$54.98,,$49.99,$60.00,,,,B077NDZR38,829105915718,829105915718,B095XR1TKB,Steve Madden,,3rd Party (A1XZ3PFSGU10KM),V,10621646920951953900
"New Balance Men's 237 V1 Sneaker, Sea Salt/Black, 8",,,,,,$133.74,,,,B09K4SFM9V,196307629447,196307629447,B0BHMR9X78,New Balance,,,V,10639083026980184285
Cole Haan Grand+ Plain Toe Oxfords Woodbury/Java 10 D (M),,,,,$145.81,$151.22,,,,B0BR29SHNF,196414150292,196414150292,B09NZ9GVFM,Cole Haan,,,V,10644222991790282363
Steve Madden Irenee Sandal Black Suede 5.5 W,,,$79.95,,$79.95,$81.95,,,,B01NAZJUEQ,190640911887,190640911887,B0CS3ZGJ4V,Steve Madden,,3rd Party (A1LEM297LNF1FK),V,10647802033848907368
"Cole Haan mens Grandpro Rally Canvas Court Sneaker, Pink, 8.5 US",,,,,$115.00,$162.18,,,,B08KJK4FK5,194736478483,194736478483,B0CWB21RD8,Cole Haan,,,V,10652180502288831152
"Cole Haan Men's Grand Laser Penny Driver Driving Style Loafer, Truffle Nubuck/Irish Coffee, 11",,,,,,$139.00,,,,B0CBNFZ8MY,196414497304,196414497304,B0BPXX94PK,Cole Haan,,,V,10662289543575401676
"New Balance Women's 847 V4 Walking Shoe, Arctic Fox/Silver Mink/Peach Soda, 11 Wide",,,,,,$275.41,,,,B0815V95PQ,194389088190,194389088190,B0D1KQBRCS,New Balance,,,V,10668547835886879382
"New Balance Men's 840 V5 Running Shoe, Black/Horizon, 9 Wide",,,,,$194.59,$194.59,,,,B08PCDNS5C,195481405724,195481405724,B08PDFZSDP,New Balance,,,V,10669111686968779310
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Blue/Nb Navy/Blue Haze, 9 Wide",,,,,$130.17,$219.95,,,,B09ZPS9136,196432451623,196432451623,B096NKPSY5,New Balance,,,V,10669189919323102653
"New Balance Women's 840 V5 Running Shoe, Aura/Moon Shadow/Vibrant Violet, 7.5",,,$139.95,,$139.95,$139.95,,,,B096N8SFQM,195907580325,195907580325,B08PDDRL4X,New Balance,,3rd Party (A28BSLDKMISFAW),V,10674989236572166814
Cole Haan Grandpro Topspin Sneaker Quiet Shade/Ivory/Barely Beige 8 D (M),,,$169.95,,$169.95,$173.95,,,,B0BR2CC5MV,196414154535,196414154535,B08X3PZWSV,Cole Haan,,3rd Party (A1C6SHUL08OHRJ),V,10675684102419202941
"Cole Haan Men's Grand+ Plain Toe Oxford, British TAN Leather/Ivory, 12",,,,,$115.08,$197.50,,,,B09NZRF4PX,194736915537,194736915537,B09NZ9GVFM,Cole Haan,,,V,10676232397551298299
"New Balance Men's FuelCell 4040 V6 Metal Baseball Shoe, Black/Pebble/Bison, 5 Wide",,,$69.98,,$69.98,$164.57,,,,B094YTXXZ2,195907086056,195907086056,B0CLDBYVSX,New Balance,,3rd Party (ALLJVGSMAI6TI),V,10682153338191699964
"New Balance Men's 410 V7 Running Shoe, Black, 12 X-Wide",,,,,$109.00,$112.00,,,,B08P29WLZM,195481650162,195481650162,B088PRF7P4,New Balance,,,V,10683449768823193521
"New Balance Men's Made in US 990 V5 Sneaker, Black/Silver, 7",,,,,$305.00,$305.00,,,,B07CH92WBQ,192662912064,192662912064,B07H2T76RK,New Balance,,,V,10690017436121138842
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 12 X-Wide",,,,,,$275.63,,,,B096N7V78P,195907632963,195907632963,B096NKPSY5,New Balance,,,V,10695692956279223319
"New Balance Men's 515 V3 Sneaker, White/Sea Salt/Coastal Blue, 8",,,,,$129.44,$129.44,,,,B0C34G7TCY,197375701745,197375701745,B08YXQNDVB,New Balance,,,V,10698152752678884201
Cole Haan Mens Zerogrand Stitchlite Oxford Black/Magnet/Black 14 D - Medium,,,$149.95,,$149.95,$313.87,,,,B07B5N8MY7,190595817357,190595817357,B06XKSTJM7,Cole Haan,,3rd Party (APV6T4RKTKPW0),V,10699351358634898629
"Steve Madden Women's Sneaker, White and Silver, 6.5",,,$49.94,,$44.99,$99.99,,,,B0B53TCZMS,196361639697,196361639697,B08YZ1SM97,Steve Madden,,3rd Party (A1G9RBEK6CB71F),V,10702162369945405133
"New Balance Men's FreezeLX V4 Low Lacrosse Shoe, Grey/White/White, 15 Wide",,,,,,$119.95,,,,B09YBDS32C,196432695522,196432695522,B09K54QPNJ,New Balance,,,V,10713955902213545608
"New Balance Men's 520 V7 Running Shoe, Vintage Indigo/Natural Indigo/Gum 2, 9 X-Wide",,,$64.21,,$49.63,$99.00,,,,B09H3MQZW8,196307604628,196307604628,B087VDKJTZ,New Balance,,3rd Party (A1LEG17FBBKDN1),V,10717902789877330297
"New Balance Men's 574 Greens Golf Shoe, White/Blue, 9",,,$76.13,,$67.14,$168.26,,,,B09C13FSBW,889993231260,889993231260,B0CMQX4RYY,New Balance,,3rd Party (A27F0VSG73P1QR),V,10723314972202075092
"New Balance Kid's Fresh Foam Roav V1 Lace-up Running Shoe Running Shoe, Harbor Grey/Neon Dragonfly/Cosmic Pineapple, 6.5 Big Kid",,,,,$92.69,$106.38,,,,B0B3BTY334,196652356845,196652356845,B0BPJ3HMYP,New Balance,,,V,10748514268008490258
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Timberwolf/Turtledove/Mindful Grey, 8.5",,,$159.95,,$159.95,$159.99,,,,B09YBJ6PBR,196432358304,196432358304,B096NKPSY5,New Balance,,3rd Party (A3KCLKFFWT76LN),V,10750347147786324579
The North Face Mens Campshire Earflap Hat Asphalt Grey One Size,2989336,7694857,,,,$84.38,$80.09,-,,B07MRHN92V,1.92E+11,192363602820,,THE NORTH FACE,no,,V,10762180053400817157
"New Balance Boy's 574 Core Lace-Up Sneaker, Grey/White, 5 Big Kid",,,,,$93.90,$103.23,,,,B093X1WLF7,196071020853,196071020853,B093F9MFKW,New Balance,,,V,10762800581660449419
"New Balance Men's Fresh Foam 880v11, Grey/Yellow, 9 Medium",,,,,$183.32,$235.94,,,,B08PDTZDW2,194768621727,194768621727,B08T5QPWY7,New Balance,,,V,1076520740730996458
"Cole Haan Men's Generation Zerogrand II Sneakers, Stormy Weather/Egret/Vachetta, Blue, Off White, 13 Medium US",,,,,$164.95,$167.95,,,,B0B6D6CTFF,196414128208,196414128208,B0BQ5SQV4V,Cole Haan,,,V,10767921323594535032
"Cole Haan Men's Grand Atlantic Penny Loafer, Moonlit Ocean Nubuck/Blanc DE Blanc, 10.5",,,,,,$197.49,,,,B0994VQ9LP,194736780203,194736780203,B08KNXH3C1,Cole Haan,,,V,10774298163514111886
"THE NORTH FACE Girls' Reversible Mossbud Swirl Jacket, Paradise Pink, L",1272057,1217481,,,$199.10,$275.00,$199.10,ANZYNJW9IIF9C,1,B08BDQMD4S,1.93E+11,193394637614,B08F9Q52TQ,THE NORTH FACE,no,,V,10784879358767959296
"Cole Haan Men's Grand+ Dress Wing Tip Oxford, Black Waterproof, 13 Wide",,,,,$158.15,$158.15,,,,B0BQ5R32BD,196414148312,196414148312,B0BQ5LB6YJ,Cole Haan,,,V,10786330269107818076
"New Balance Boy's 574 Core Lace-Up Sneaker, Grey/White, 5.5 Big Kid",,,,,$86.00,$103.23,,,,B093X63BRJ,196071020860,196071020860,B093F9MFKW,New Balance,,,V,10787974797940278830
"Steve Madden Women's Maxima Sneaker, Denim Rhinestone, 6",,,,,,$99.95,,,,B0C62QQF33,197369499979,197369499979,B08YZ1SM97,Steve Madden,,,V,10788305906031371627
"New Balance Women's Fresh Foam X 860 V13 Running Shoe, Nb Navy/Orb Pink/Vintage Indigo, 7.5 Wide",,,,,,$243.79,,,,B0C34ZYY3D,197375255965,197375255965,B0CYY2LT69,New Balance,,,V,10798635372794169818
"Steve Madden Women's TIAA Heeled Sandal, Black Nubuck, 6",,,$54.02,,$41.99,$114.21,,,,B09GWBVN8G,196361120744,196361120744,B09GWSCG15,Steve Madden,,3rd Party (A24V851RG6UNB7),V,10800261459734643203
New Balance Fresh Foam Roav Cobalt/Pink 1 6.5 B (M),,,,,$90.00,$90.00,,,,B0B8CTVYRX,196432138654,196432138654,B0CYTGGWFJ,New Balance,,,V,10801294763292066273
"New Balance Kids 574 V1 70s Racing Lace-up Sneaker, Black/Grey, 10 US Unisex Toddler",,,,,$67.99,$74.88,,,,B071LTCGN6,739655995712,739655995712,B09ZVGQVZ3,New Balance,,,V,10805332604517335772
"Steve Madden Women's Giaa Sneaker, White Multi, 9.5",,,$56.98,,$49.99,$121.05,,,,B0C63K89M4,197369589588,197369589588,B0C63KNWN6,Steve Madden,,3rd Party (A1XZ3PFSGU10KM),V,10812312758267450506
"New Balance Men's 515 V3 Sneaker, Dark Mushroom/White, 8.5",,,,,$118.00,$125.00,,,,B0BJ7KJDMZ,196941320564,196941320564,B08YXQNDVB,New Balance,,,V,10814791887919359847
"New Balance Women's Fresh Foam 880 V13 Running Shoe, Marine Blue/Bright Cyan, 10.5 Wide",,,,,$175.79,$183.18,,,,B0CBHFQWHM,196652791936,196652791936,B0D1YPV4XM,New Balance,,,V,10817130785860408421
Steve Madden Cliff Sneaker Grey 7.5 M,,,,,$120.52,$156.29,,,,B095GYTLNM,195945161340,195945161340,B07DQ5NZ2V,Steve Madden,,,V,10819838569932845386
"New Balance Men's 840 V3 Walking Shoe, Black/White, 10 X-Wide",,,$129.99,,$129.99,$139.95,,,,B08PCG9B51,195481103668,195481103668,B0CLT8T2VH,New Balance,,3rd Party (A5RL9KV6V7GE7),V,10827090494270316724
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Crimson/White/Silver Metallic, 10.5",,,$62.96,,$62.96,$101.49,,,,B09H3N2P83,196307411233,196307411233,B09K52X9QR,New Balance,,3rd Party (AOGPL7WNT9XGC),V,10831243234433777441
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, White/Arctic Fox, 10",,,,,$212.56,$214.56,,,,B09DTHBD8K,196307482745,196307482745,B096NKPSY5,New Balance,,,V,10844117125641850486
"New Balance Men's Fresh Foam 3000 V6 Turf-Trainer Baseball Shoe, Team Red/White/Team Navy, 10",,,,,$149.99,$149.99,,,,B09YGXK2XW,196307396530,196307396530,B09YC4NTX7,New Balance,,,V,10850593885601890079
"New Balance Men's Fresh Foam X More V4 Running Shoe, Aluminum Grey/Neon Dragonfly/Hot Marigold, 13 Wide",,,,,,$149.99,,,,B09YC415P5,196432356874,196432356874,B0CZS3SHBH,New Balance,,,V,10861577335814741582
"New Balance Men's 200 V1 Slide Sandal, Captain Blue/Vivid Coral, 9",,,,,$44.90,$47.99,,,,B08BNHSZ9Y,194768733666,194768733666,B09QSNR38P,New Balance,,,V,10871125499877508824
"New Balance Women's 410 V8 Trail Running Shoe, Grey Matter/Marine Blue/Scorpio, 6.5",,,,,$66.95,$97.39,,,,B0BJ7NDLL4,196941220581,196941220581,B0BJ8335ZM,New Balance,,,V,10881280623529915048
"New Balance 440 High White/Black US Men's 11, Women's 12.5 Medium",,,$89.90,,$79.95,$89.95,,,,B0C72H8416,196652858790,196652858790,B08RY1PNZY,New Balance,,3rd Party (A1ZOM40I4KPA43),V,10888732740473251210
"New Balance Men's Fresh Foam 3000 V6 Turf-Trainer Baseball Shoe, White/White, 11.5",,,,,$146.99,$146.99,,,,B09YC8J35W,196307528931,196307528931,B09YC4NTX7,New Balance,,,V,10894061091090900629
"New Balance Women's Fresh Foam X 860 V13, Blue/Steel/Cosmic Pineapple, 8 X-Wide",,,,,$236.62,$247.54,,,,B0BB35FWF1,196432341412,196432341412,B0CYY2LT69,New Balance,,,V,10895281255250504823
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, White/Blue Chill, 6.5 XW",,,,,$182.40,$257.90,,,,B096WM6113,195481466336,195481466336,B0B8THVT7V,New Balance,,,V,10911733104362882389
"New Balance Men's Fresh Foam Roav V1 Running Shoe, White/Eclipse, 11.5",,,,,$83.66,$149.77,,,,B093QL4LHV,195907653586,195907653586,B096PR9JCT,New Balance,,,V,10913468366368746548
Mens New Balance Fresh Foam X 1080v12,,,,,,$159.95,,,,B0B5X57Y8K,196307488846,196307488846,B096NKPSY5,New Balance,,,V,10921244555525123211
"New Balance Men's 840 V5 Running Shoe, Black/Horizon, 12.5 Wide",,,,,$199.19,$201.19,,,,B08PCDV61J,195481405793,195481405793,B08PDFZSDP,New Balance,,,V,10927915586877411042
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, White/Blue Chill, 11 M",,,,,$187.98,$260.90,,,,B096WK33PW,195481465933,195481465933,B0B8THVT7V,New Balance,,,V,10931765257242664383
"Cole Haan Men's 2.Zerogrand Laser Wingtip Oxford Lined, Pinot/Dove Gray, 11",,,,,$219.99,$317.10,,,,B08SQPH3S1,194736577230,194736577230,B073P9QBK3,Cole Haan,,,V,10938808618518082746
"New Balance FuelCell V7 Youth Turf-Trainer Baseball Shoe, Team Red/Optic White, 1.5 US Unisex Little Kid",,,$69.95,,$69.95,$69.99,,,,B0C34QL8T7,196941410432,196941410432,B0BJ82GQY6,New Balance,,3rd Party (ALLJVGSMAI6TI),V,10940192041588435554
"New Balance Women's Fresh Foam X Hierro V7 Trail Running Shoe, Night Sky/Vibrant Pink/Black, 6",,,$125.97,,$125.97,$243.28,,,,B096N7B84M,195907574195,195907574195,B0CLP2D65F,New Balance,,3rd Party (A1LEM297LNF1FK),V,10940853103421843355
"New Balance Men's 515 V3 Sneaker, Slate Grey/White/Aluminum Grey, 12",,,$74.99,,$74.99,$101.63,,,,B09YBRLL9H,196432403141,196432403141,B08YXQNDVB,New Balance,,3rd Party (APMVYK5AMZ4PX),V,10952224524912037296
"New Balance Women's Fresh Foam X 860 V13, Violet Shadow/Lilac Chalk/Silver Metallic, 7 Wide",,,,,$234.69,$243.94,,,,B0BHL1NDZT,196307626385,196307626385,B0CYY2LT69,New Balance,,,V,1095656537429534308
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Light Aluminum/Deep Violet, 15 W",,,,,,$184.46,,,,B096WGWDQH,195481440497,195481440497,B0B9BRT7LY,New Balance,,,V,10958113827718258424
"New Balance Women's 237 V1 Classic Sneaker, Sandstone/Turtledove/Incense, 8",,,,,$129.00,$148.44,,,,B09YBFG1FF,196432914340,196432914340,B0CZ9YXRM4,New Balance,,,V,10961778723969724777
"New Balance Women's FuelCore Nergize Sport V1 Sneaker, Black/Black/Magnet, 9",,,,,,$99.99,,,,B096NC757H,196071192390,196071192390,B0C7LWK3HG,New Balance,,,V,10962669495087803636
"Steve Madden Women's Irenee Heeled Sandal, Black Plaid, 8.5",,,,,$34.99,$79.95,,,,B09QH94Y33,196361653020,196361653020,B0CS3ZGJ4V,Steve Madden,,,V,10964919448596056715
"New Balance Men's 412 V1 Alloy Toe Industrial Shoe, Gray/Royal, 14 X-Wide",,,,,,$210.94,,,,B07BL32BFP,192662527671,192662527671,B07DK59SWN,New Balance,,,V,10965074856825166804
"New Balance Men's Dynasoft Nitrel V5 Trail Running Shoe, Timberwolf/Pixel Green, 11 X-Wide",,,,,$118.00,$118.00,,,,B09H3QSQCS,196307557122,196307557122,B0BYT5397L,New Balance,,,V,10975555306515874678
"New Balance Women's Fresh Foam X 860 V12 Running Shoe, Libra/Night Air/Night Sky, 7 X-Wide",,,,,$183.18,$236.21,,,,B09RSJZCWZ,195907579503,195907579503,B0B8THVT7V,New Balance,,,V,10980278019526148669
Tory Burch TY2110U Women's Eyeglasses Black Tortoise 53,808610,790462,,,$111.68,$125.45,$94.75,ANZYNJW9IIF9C,1,B09136WR4B,7.25E+11,725125180092,,Tory Burch,no,,V,10992086907225247603
"New Balance Men's 515 V3 Sneaker, Nb Navy/Slate Grey/Varsity Gold, 9",,,,,$64.99,$74.99,,,,B0BJ7HM795,196941318738,196941318738,B08YXQNDVB,New Balance,,,V,10992553403417518507
"New Balance Women's Fresh Foam X 880v13 Running Shoe, Light Arctic Grey/Arctic Grey/Light Silver Metallic, 8.5 Wide",,,,,$204.72,$205.72,,,,B0BRKNP1HJ,196432348770,196432348770,B0D1YPV4XM,New Balance,,,V,11015589796626858527
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, Black/Black, 6",,,,,$159.00,$161.20,,,,B09YG6N56H,196432979110,196432979110,B0CSK8299J,New Balance,,,V,11021487193363300379
"THE NORTH FACE Men’s Apex Bionic 2 Jacket (Standard and Tall Sizes), Aviator Navy Heather, Large Tall",207867,183137,$190.34,1,$190.34,$274.01,$190.34,ANZYNJW9IIF9C,1,B08BF55QWH,1.94E+11,194115696064,B07B8KVD3B,THE NORTH FACE,no,,V,11022063200945107865
"Steve Madden Women's Maxima Sneaker, Lime, 7",,,$49.95,,$49.95,$183.99,,,,B092DJ8KDW,195945337622,195945337622,B08YZ1SM97,Steve Madden,,3rd Party (A1G9RBEK6CB71F),V,11028710490186819824
"New Balance Men's 515 V3 Sneaker, Nb Navy/Slate Grey/Varsity Gold, 10",,,,,$64.99,$119.00,,,,B0BJ7G686D,196941318752,196941318752,B08YXQNDVB,New Balance,,,V,11032915976329793790
"New Balance Women's Fresh Foam X Kaiha Road V1 Running Shoe, Black/Electric Indigo, 8",,,,,$129.00,$154.00,,,,B0BHKRRM6H,196941010472,196941010472,B0C62NZC3D,New Balance,,,V,11041764463248519930
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Blue/Helium, 11.5 W",,,,,$187.98,$273.08,,,,B096WK49VT,195481442392,195481442392,B0B9BRT7LY,New Balance,,,V,11042381673638524807
"New Balance Men's Fresh Foam X 880 V12 Running Shoe, White/Black, 11.5",,,,,$134.95,$151.13,,,,B0BD25VWY5,196307618762,196307618762,B0C6FXMMDY,New Balance,,,V,11043652525654571113
"New Balance Women's Fresh Foam X 1080 V12 Running Shoe, Libra/Grey Violet/Tobacco, 10",,,,,$196.21,$198.21,,,,B09YBHPFCH,196432351510,196432351510,B096NKR8NM,New Balance,,,V,11047528718829354397
"Cole Haan Men's Zerogrand All Day Runner Sneaker, Ensign Blue/Natural TAN/Ivory, 13",,,,,$151.95,$177.85,,,,B0BFDYXHJ8,196414175462,196414175462,B0BFZJ6MMM,Cole Haan,,,V,11054104077713937047
"Steve Madden Women's Agree Sandal, Gold, 8.5",,,,,,$131.47,,,,B09M7FST4W,196361419008,196361419008,B0CDTY5JBF,Steve Madden,,,V,11057911108228317180
"New Balance Girls Kids 574 V1 70s Racing Lace-up Sneaker, Summer Fog/Paradise Pink/White Mint, 3 Wide Little",,,,,$138.34,$144.59,,,,B08BNCRW8F,194768845277,194768845277,B093F9MFKW,New Balance,,,V,11060846522781864467
"New Balance Women's 460 V3 Running Shoe, Black/Silver Metallic, 7.5",,,,,,$116.76,,,,B08PCDJ5NH,194768981951,194768981951,B08PDD64YT,New Balance,,,V,11062521566884891085
"New Balance Men's Accelerate 5 Inch Short, Thunder, Large",,,,,,$35.00,,,,B09HY69G9D,196307742276,196307742276,B0BV1RQKDF,New Balance,,,V,11070089562180029517
"New Balance Unisex 574 V2 Familiar Ground Sneaker, Blue/White, 10 US Men",,,,,$138.82,$138.82,,,,B0BJ7FSSTS,196941369273,196941369273,B00AVSN5PS,New Balance,,,V,11082197811569473118
"Cole Haan mens Grand Atlantc Knit Oxford, Black/Dark Pavement Knit, 9.5 Wide US",,,,,,$151.88,,,,B09NZBNSK5,194736896171,194736896171,B09NZSS1PD,Cole Haan,,,V,11087883061725758188
"New Balance Women's Fresh Foam X 860 V13, Aluminum Grey/Quartz Grey/Blacktop, 7",,,,,$252.27,$252.27,,,,B0BB34C9TB,196432329113,196432329113,B0CYY2LT69,New Balance,,,V,11094457165759829371
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Light Slate/Starlight/Bone, 15",,,,,,$159.99,,,,B096NKVFK7,196071064369,196071064369,B096NKPSY5,New Balance,,,V,11096594561817581799
Kate Spade New York Merigue Black 6.5 M,997327,763066,$78.38,1,$78.38,$337.18,$193.28,ACTZ4HD4YIH8O,2,B08CVS6313,7.68E+11,767883908624,B08CY167S5,Kate Spade New York,no,,V,11097282670029185861
"New Balance Men's 847 V4 Walking Shoe, Arctic Fox/Black, 14",,,$153.04,,$153.04,$250.63,,,,B0815NVHXG,194389089609,194389089609,B0815XM7ZP,New Balance,,3rd Party (A1B43WMIJ58I3U),V,11106641606285180499
"New Balance Rave Run V2 Lace-Up Shoe, Ice Blue/Bright Cyan/Solar Flare, 2 Wide US Unisex Little_Kid",,,,,,$49.99,,,,B0BJ7DPKR1,196941176970,196941176970,B0CYXS57PV,New Balance,,,V,11117874410054523241
"Steve Madden Women's Lessa Heeled Sandal, Metallic, 9.5",,,,,$39.99,$109.95,,,,B09XXFX35Z,196361826820,196361826820,B0CW1XQLJ7,Steve Madden,,,V,11121142090265026564
"New Balance Women's FuelCell Rebel V3 Running Shoe, Black/Aura/Vibrant Spring Glo, 12",,,,,,$129.99,,,,B096N5XT7R,195907783917,195907783917,B0CLHNFF6X,New Balance,,,V,1112263369224349913
"New Balance 550 Sneaker, White/Vintage Indigo, 7.5 US Women/6 US Men",,,$169.68,,$169.68,$219.00,,,,B0BQCLQ8R4,196652954034,196652954034,B0C6YB46KZ,New Balance,,3rd Party (A20FLYA0IW2L9O),V,11123256674717308223
"New Balance Men's 410 V8 Trail Running Shoe, Blacktop/Neo Flame/Shadow Grey, 11",,,,,$73.04,$111.68,,,,B0BJ7KVQJQ,196941163918,196941163918,B0BJ84GK32,New Balance,,,V,11126161356499949550
"Cole Haan Men's Grand Laser Penny Driver Driving Style Loafer, British Tan/Java, 7 Wide",,,,,$220.48,$239.95,,,,B0BQ5M3GNZ,196414134391,196414134391,B0BPXX94PK,Cole Haan,,,V,11126896971358447640
"New Balance Men's 847 V4 Walking Shoe, Arctic Fox/Black, 9.5 X-Wide",,,$159.95,,$159.95,$282.52,,,,B0815Q7WN2,194389089838,194389089838,B0815XM7ZP,New Balance,,3rd Party (A2ZNV5VNDV3EQT),V,11127374070553690235
Womens New Balance Fresh Foam X More v4,,,,,$198.33,$225.17,,,,B0B8X7LBS2,196307433815,196307433815,B0CN3KT3CZ,New Balance,,,V,11130968725880038534
"New Balance Kid's Rave Run V2 Lace-up Sneaker, Black/Vibrant Pink, 12.5 Little Kid",,,,,,$49.99,,,,B093QKTBW8,195907543184,195907543184,B0CYXS57PV,New Balance,,,V,11135642761471618650
"New Balance Men's Fresh Foam X More V4 Running Shoe, Cobalt/Black 8 EE - Wide",,,$149.99,,$149.99,$261.00,,,,B0B8X6R9PD,196307418065,196307418065,B0CZS3SHBH,New Balance,,3rd Party (A3KIY9XAB84JHF),V,11141726857778646823
"New Balance Women's 1540 V3 Running Shoe, Natural Indigo/Natural Indigo, 10",,,,,,$339.20,,,,B07VLKYJMN,194182499568,194182499568,B093R1LFWS,New Balance,,,V,11154687462170345309
"THE NORTH FACE Men's Junction Insulated Vest, TNF Black, Large",245059,177435,,,,$159.99,$78.21,-,,B097NJ5DWS,1.95E+11,195439108073,B08F9SN4BB,THE NORTH FACE,no,,V,1115573096269827885
"New Balance Girls 237 V1 Lace Up Sneaker, Oyster Pink/Mars Red, 6 Big Kid",,,,,,$140.82,,,,B09V4PXBJL,195481211196,195481211196,B0CVMWWZXS,New Balance,,,V,11160159373165057943
"New Balance Men's 412 V1 Alloy Toe Industrial Shoe, Gray/Royal, 11 X-Wide",,,,,$129.99,$213.25,,,,B07BL2YC97,192662527633,192662527633,B07DK59SWN,New Balance,,,V,11162591232487264468
