Title,Buy Box: Current,Amazon: Current,New: Current,New: Highest,"New, 3rd Party FBM 🚚: Current",eBay Used 🚚: Current,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC
"Birkenstock Women's Flip Flop Sandals Mule, Graceful Taupe, Women 2",116.75,,116.75,241.03,116.75,,3,B07ZQGD97V,4.04373E+12,4043734709623
"Birkenstock Women's Flip Flop Sandals Mule, Graceful Taupe, 7.5 US",116.75,,116.75,244.53,116.75,,3,B07ZQHFDP1,4.04373E+12,4043734709661
"Birkenstock Women's Spring/Summer 20 Mule, Graceful Taupe, 10",116.75,,116.75,191.7,116.75,,3,B07ZQH6J4Z,4.04373E+12,4043734709708
"Birkenstock womens Slide slides, Graceful Taupe 1016168, 11-11.5",190.2,,190.2,192.2,190.2,,1,B085W5KM84,4.04373E+12,4043734718625
"Birkenstock Women's Sandales Sydney Birko-Flor Graceful Taupe, 9",108.06,,108.06,226.65,,,1,B07YLXYVQ1,4.04373E+12,4043734718908
Birkenstock Unisex Sydney BS Birko-Flor Graceful Pearl White Sandals 6 W / 4 M US,108.06,,108.06,199,,,1,B08537FBJ6,4.04373E+12,4043734719141
"Birkenstock Women's Sandales Sydney Birko-Flor Graceful Pearl White, 8 US",,,159.95,183,159.95,,1,B07ZTG6LVD,4.04373E+12,4043734719622
"Birkenstock Women's Passe-pouces Mayari Birko-flor Graceful Taupe Sandal, 4.5 Wide",,,,197.95,,,,B07YLZXKGX,4.04373E+12,4043734791567
"Birkenstock Women's Passe-pouces Mayari Birko-flor Graceful Taupe Sandal, 5.5 Wide",,,170.95,197.48,170.95,,1,B07YLW6PS3,4.04373E+12,4043734791604
"Birkenstock Women's Passe-pouces Mayari Birko-flor Graceful Taupe Sandal, 8 Wide",,,,208.09,,,,B07YLZC742,4.04373E+12,4043734791727
Birkenstock Womens Mayari Graceful Birko-Flor Flip Flop Summer Sandals - Taupe - 11-11.5,,,199,199,,,1,B07YM15NG6,4.04373E+12,4043734791840
"Birkenstock Women's Passe-pouces Mayari Birko-Flor Gold Sandal, 10 Wide",,,,99,,,,B07ZS841M8,4.04373E+12,4043734794681
"Birkenstock Women's Sandal, Metallic Anthracite, 6 us",,,,109.22,,,,B082WSX7TK,4.04373E+12,4043734802546
"Birkenstock Women's Mules Yao Balance Birko-Flor Noir Sandal, 6.5 us",182.78,,148.98,208.09,182.78,,1,B07ZTGQ24X,4.04373E+12,4043734864322
"Birkenstock Mules Yao Balance Birko-flor® Blanc, Women’s Sandal, Blanc, 7 UK (40 EU)",,,,184.98,,,,B07ZTGLWVM,4.04373E+12,4043734878626
Birkenstock Arizona EVA Purple Fog Narrow EU 41,73.57,,73.57,206.65,79.95,,1,B08F572PRK,4.04373E+12,4043734967160
Birkenstock Womens Arizona Soft Foot Bed Open Toe Suede Beach Sandals - Mink - US5/EU36,185,,185,263,185,,4,B07GF8N295,4.04448E+12,4044477042558
Arizona Soft Footbed,228.47,,194.67,268.77,218.33,,3,B07BPT4VFS,4.04448E+12,4044477042572
"Birkenstock Men's Heels Open Toe Sandals, Beige, 6",228.47,,194.67,215,228.47,,1,B07B46XTYY,4.04448E+12,4044477042619
Birkenstock Womens Arizona Soft Foot Bed Open Toe Suede Beach Sandals - Mink - US9/EU40,137.59,137.59,135,219.36,135,,4,B07B46Y6QS,4.04448E+12,4044477042633
"Birkenstock Women's Arizona SFB Sandals, Mink, Tan, 9-9.5 Medium US",135,,135,240.06,135,,1,B07B3YP8Y7,4.04448E+12,4044477042657
"Birkenstock Men's Open Toe Sandals, Mink Mink Beige, 10",,,194.67,264.05,228.47,,1,B07B3YP9TQ,4.04448E+12,4044477042695
"Birkenstock Men's Heels Open Toe Sandals, Brown Mink Mink, 9.5 UK",,,194.67,265.32,228.47,,2,B07B46Z27H,4.04448E+12,4044477042718
"Birkenstock Girls Heels Open Toe Sandals, Brown Mink Mink, 4.5 Narrow Big Kid",166.41,,166.41,166.41,166.41,,4,B079NLMVYD,4.04448E+12,4044477042770
"Birkenstock Women's Arizona SFB Open Toe Sandals, Brown Mink Mink, 5.5 Narrow",,,194.67,299.95,228.47,,3,B079NRPL28,4.04448E+12,4044477042794
"Birkenstock Women's Heels Open Toe Sandals, Brown Mink Mink, 4.5 UK Narrow",145,,145,157.48,145,,3,B079NMWT9F,4.04448E+12,4044477042817
"Birkenstock Women's Arizona SFB Open Toe Sandals, Suede Leather Mink, 7 Narrow",,,181.95,299.95,181.95,,3,B079NQ9493,4.04448E+12,4044477042831
"Birkenstock Women's Arizona SFB Open Toe Sandals, Brown Mink Mink, 8-8.5 Narrow",228.47,,194.67,299.95,228.47,,2,B079NRJJR1,4.04448E+12,4044477042855
"Birkenstock Women's Open Toe Sandals, Mink Mink Beige, 10 Narrow",135,,134.5,244.53,134.5,,6,B079NQWVKM,4.04448E+12,4044477042893
"Birkenstock Men's Sandal, Beige, 11",,,,264.75,,,,B07B67D883,4.04448E+12,4044477046495
Birkenstock Boston Regular Mink Size US Men 13,,,375.13,375.13,408.93,,1,B07DTGFQC8,4.04448E+12,4044477046594
"Birkenstock Women's Clogs, Mink Mink Beige, 35 EU",179,,179,179,179,,1,B07BBMGQF6,4.04448E+12,4044477046617
Arizona Big Buckle,,,,282.12,,,,B07GYR27JD,4.04448E+12,4044477250595
"Birkenstock Women's Heels Open Toe Sandals, Brown Antique Brown, 5.5 Narrow",,,169.95,322.95,206.95,,1,B07DMBGGTT,4.04448E+12,4044477252735
"Birkenstock Women's Heels Open Toe Sandals, Brown, 6 Narrow",169.95,,169.95,326.5,206.95,,1,B07DMBS7Y9,4.04448E+12,4044477252759
"Birkenstock Women's Heels Open Toe Sandals, Brown Antique Brown, 7 Narrow",,,169.95,322.95,206.95,,0,B07GFMY514,4.04448E+12,4044477252773
Birkenstock Womens Arizona Big Buckle Holiday Oiled Leather Beach Sandal - Black - US5/EU36,159.95,,159.95,322.95,291.98,,1,B07MX132XW,4.04448E+12,4044477252919
Birkenstock Womens Arizona Big Buckle Holiday Oiled Leather Beach Sandal - Black - US6/EU37,153.63,,153.63,280.95,153.63,,4,B07FT9JYW1,4.04448E+12,4044477252933
Birkenstock Womens Arizona Big Buckle Holiday Oiled Leather Beach Sandal - Black - US7/EU38,148.1,,148.1,190.95,,,4,B07FTBH5N7,4.04448E+12,4044477252957
Birkenstock Womens Arizona Big Buckle Holiday Oiled Leather Beach Sandal - Black - US8/EU39,,,,291.74,,,,B07FTB4ZCR,4.04448E+12,4044477252971
Birkenstock Womens Arizona Big Buckle Holiday Oiled Leather Beach Sandal - Black - US10/EU41,159.95,,159.95,280.95,,,0,B07FTCGBTM,4.04448E+12,4044477253015
"BIRKENSTOCK Women's Slides, Black 1011075, 6",,,179.99,268.45,189.9,,2,B07DNL97HC,4.04448E+12,4044477253114
Arizona Big Buckle,,,207.95,322.95,,,1,B07DNJRZ9P,4.04448E+12,4044477253138
"Birkenstock Arizona Big Buckle, Sandal for Women 40 Black",,,,273.25,,,,B07DNK2LKZ,4.04448E+12,4044477253176
"Birkenstock Women's Sandal, Tabacco Brown, 5",,,188.95,253.95,,,1,B07KYKKHF3,4.04448E+12,4044477321714
"Birkenstock Unisex Flatform Sandal, Tabacco Brown, 9.5 US Women",115.57,,115.57,254.31,115.57,,4,B07KYL566C,4.04448E+12,4044477321738
Mayari,195.87,,163.37,229.95,208.16,,1,B07KR7W9XL,4.04448E+12,4044477321752
Birkenstock MAYA-R-TAB 1011433 Womens Sandals - Tabaco - 38,,,174.36,229.95,208.16,,2,B07KR92BPH,4.04448E+12,4044477321776
Birkenstock Womens Basle Big Buckle Oiled Leather Tobacco Brown Clogs - Tabacco Brown - US11/EU42,,,174.36,264.95,197.95,,2,B07KR8CZPH,4.04448E+12,4044477321851
"Birkenstock Boys’ Arizona Open Toe Sandals, Marron Electric Metallic Copper, 3 UK 2UK Child",,,113.44,143.95,136.39,,3,B07MW7CHTS,4.04448E+12,4044477517346
"Birkenstock Women's Flip Flops, Habana, 10",,,,265.95,,,,B00W1U6GMI,4.052E+12,4052001003241
"Birkenstock Women's Flip Flops, Black, 3.5 UK",,,169.95,243.02,169.95,,4,B076T35V8K,4.052E+12,4052001024635
"Birkenstock Women's Open-Back Flip Flops, Black, 7",110.53,,110.53,139.99,120,,3,B076SWV5BV,4.052E+12,4052001024659
"Birkenstock Women's Open-Back Flip Flops, Black, 9",125,,125,167.24,125,,3,B07K1GKBJB,4.052E+12,4052001024673
"Birkenstock Women's Open-Back Flip Flops, Black, 10 Wide",,,,219.95,,,,B01LDOUXGC,4.052E+12,4052001024680
Mayari,110.54,,110.54,252.95,211.95,,1,B076SP5ZTB,4.052E+12,4052001024697
"Birkenstock Women's Heels Open Toe Sandals, Habana, 9",142.78,,142.78,240.95,142.78,,3,B00J5RRXO0,4.052E+12,4052001142551
"BIRKENSTOCK Women's Heels Open Toe Sandals , Brown Habana Habana , 9 US",135,,134.9,199.95,134.9,,3,B00JVYOQSS,4.052E+12,4052001142575
"Birkenstock Women's Arizona Soft Footbed Open Toe Sandals, Brown Habana Habana, 6.5",,,209.95,276.95,209.95,,3,B00JVYOTW6,4.052E+12,4052001142605
"BIRKENSTOCK Women's Open-Back Sandal, Habana, 10",121.15,,121.15,240.95,133.63,,3,B07288WLKW,4.052E+12,4052001142681
"Birkenstock Unisex Boston Soft Footbed Clog, Habana Oiled Leather, EU 38 7-7.5 Women/ 5-5.5 Men",158,,158,322.95,,,0,B073M5KP4X,4.052E+12,4052001143015
"Birkenstock Original Milano ESD Birko Flor Narrow Width, Black L7 M5 38,0",,,148.98,218.67,182.78,,1,B00G9V77QE,4.052E+12,4052001199319
Birkenstock Men´s Memphis High Dunkelblau Diverse Materialien Sandals 41 N EU N 419663,99.99,,99.99,178.9,99.99,,1,B00H436A96,4.052E+12,4052001217457
Arizona Birko-Flor White Size 8,,,,212.71,,,,B076T28L24,4.052E+12,4052001234645
Arizona Birko-Flor White,,,169.95,179,169.95,,1,B076SXVRYZ,4.052E+12,4052001234669
"Birkenstock Women's^Women's Arizona Sandals, White, 4.5 UK",,,104,228.62,134,,4,B076SSGR5Y,4.052E+12,4052001234713
"Birkenstock Arizona, Women’s Open Toe Sandals, White (Blanc Blanc), 7.5 UK (41 EU)",,,104,212.71,134,,3,B076T2JD8L,4.052E+12,4052001234751
Birkenstock Unisex Arizona Tobacco Sandals - 44 M EU,,,184.52,260.65,,,2,B00KWQ8W52,4.052E+12,4052001263478
Birkenstock Unisex-Child Arizona Kids Mocca Birkibuc Sandals 30.0 N EU N 552893,77.2,,77.2,147.48,77.2,,1,B00GMEQGVK,4.052E+12,4052001281663
Birkenstock Gizeh Kids Black Birko-Flor 2 US Little Kid,,,,120.58,,,,B00HFPY1CG,4.052E+12,4052001281885
Birkenstock New York Kids Mocca Nubuck 8 US Infant,,,,120.68,,,,B00GMEX8PW,4.052E+12,4052001283339
Birkenstock Women´s London Habana Waxy Leather Sandals 36.0 N EU N 166533,,,,625.51,,,,B00KQELRUW,4.052E+12,4052001411312
Birkenstock Men´s London Habana Waxy Leather Sandals 43 N EU N 166533,,,,589.12,,,,B00KQEM1FW,4.052E+12,4052001411381
Birkenstock Men´s London Habana Waxy Leather Sandals 45 N EU N 166533,,,,308.98,,,,B00KQEM4E0,4.052E+12,4052001411404
Birkenstock Men´s London Habana Waxy Leather Sandals 46 N EU N 166533,,,,308.98,,,,B00KQEM5PI,4.052E+12,4052001411411
London,,,,225,,,,B00KQEM90O,4.052E+12,4052001411435
"Birkenstock Women's Narrow Mules, Black Eva, 9",,,106.09,108.09,106.09,,1,B00J2APSQU,4.052E+12,4052001423865
"Birkenstock Women's Flip Flop Mules, White, 5 UK",44.8,,44.8,130,71.43,,0,B00J2APSBU,4.052E+12,4052001424077
"Birkenstock Women's, Gizeh Essentials EVA Thong Black 36 M",38.1,,38.1,152.85,37.86,395,2,B00KQECGLG,4.052E+12,4052001424213
"Birkenstock Women's, Gizeh Essentials EVA Thong Black 37 M",47.53,,47.53,156.41,69.99,,1,B00KQECJEK,4.052E+12,4052001424220
"Birkenstock Women's Thong Sandals Flip Flops, Black, 10.5 UK",,,113.44,157.98,124.95,,2,B00KQECTM2,4.052E+12,4052001424305
"Birkenstock Women's Heels Sandals, White, 6",,,,100.01,,,,B00LFC4KWQ,4.052E+12,4052001424466
"Birkenstock Gizeh Khaki EVA, WHITE-EVA/L, 7",89.96,,89.96,89.97,,,0,B0CB2N76Z4,4.052E+12,4052001424473
"Birkenstock Women's Heels Sandals, White, 9",,,77.2,147.27,77.2,,1,B00LFC4XWS,4.052E+12,4052001424497
Birkenstock Womens Gizeh EVA Sandals White Size 41 M EU,,,79.95,187.86,79.95,,1,B00LFC57J6,4.052E+12,4052001424503
Birkenstock Womens Gizeh EVA Sandals White Size 42 M EU,49.95,,49.95,150.96,,,0,B00LFC5E2Q,4.052E+12,4052001424510
"Birkenstock Unisex Mule Sandals, White White 43, 9.5 US Women",,,55.37,119.95,66.22,,2,B00LFCIIJC,4.052E+12,4052001424909
"Birkenstock Kay SL WB NL Men's Clogs, Color: Black, Size: 40 EU, W 9-9.5, M 7-7.5",104.9,,103.08,231.95,127.08,,1,B00N1OGEJI,4.052E+12,4052001429027
"Birkenstock Men's Arizona Sandals, White, 8 Medium US",,,119.88,254.88,121.88,,1,B07CNM2RBC,4.052E+12,4052001499846
"Birkenstock Men's Arizona Sandals, White, 9 Medium US",,,55.37,226.14,58,,3,B00LFCGVW8,4.052E+12,4052001499853
Arizona Soft Footbed,,,181.95,243.02,181.95,,2,B01IDHMHBG,4.052E+12,4052001504335
"BIRKENSTOCK Unisex Slides, Black Nl, 8 US Women",,,184.52,267.32,209.95,,4,B0711QRCRK,4.052E+12,4052001504465
"Birkenstock Women's Slides, Black, 9",108.06,,108.06,276.95,108.06,,3,B071VRPYTT,4.052E+12,4052001504472
"Birkenstock Women's slides, Black, womens 10",,,171.95,275.95,,,2,B071Z6XLDT,4.052E+12,4052001504519
"Birkenstock Women's Flip Flops, White Blanc Blanc, 7",,,116,197.48,116,,2,B076TCYJSC,4.052E+12,4052001504571
"Birkenstock Women's Gizeh Birko-Flor Flip Flops, Antique Lace, 8",,,,208.09,,,,B076SZYJQQ,4.052E+12,4052001504588
"Birkenstock Women's Flip Flops, White Varnish, 9",,,,149.99,,,,B07MXM28LG,4.052E+12,4052001504595
"Birkenstock Women's Gizeh Birko-Flor Flip Flops, White, 10",,,,158.98,,,,B076SSSBTW,4.052E+12,4052001504601
Birkenstock Boston Fur Black Suede 5 US Womens / 3 US Mens,164.95,,164.95,317.38,,,0,B00T5YZBE2,4.052E+12,4052001538279
Birkenstock Arizona Faux Fur Black Suede 6 US Womens / 4 US Mens,139.99,,139.99,204.77,139.99,,4,B00T5Z8XAA,4.052E+12,4052001539061
Birkenstock Arizona Sheepskin Womens Slides Black 41 W EU,137,,137,638.87,191.6,,2,B00T5Z9A48,4.052E+12,4052001539108
"Birkenstock Boston BS habana, size:50",327.95,,327.95,345.95,,,4,B00XHPOR0E,4.052E+12,4052001660093
"Birkenstock Classic Women's Mules, Brown Metallic Copper, 7 US",135,,135,159.95,135,,3,B01DDOTHUS,4.052E+12,4052001682552
Birkenstock Womens Arizona Soft Foot Bed Double Buckle Metallic Sandals - Metallic Copper - US11/EU42,139.99,,139.99,193.95,139.99,,4,B01DDOU798,4.052E+12,4052001682606
"Birkenstock Arizona SFB, Women’s Flat Sandals, Gold (Metallic Copper), 2.5 UK (35 EU)",,,149,199.95,149,,2,B014L43D3Q,4.052E+12,4052001682620
"BIRKENSTOCK Women's Mules, Brown, 6 Narrow",164.95,,164.95,458.66,164.95,,2,B014L43DJA,4.052E+12,4052001682644
"Birkenstock Women's Open-Back Flat Sandals, Bronze, 7 Narrow",,,164.95,250.73,164.95,,2,B014L43D6S,4.052E+12,4052001682651
"BIRKENSTOCK Women's Mules, Brown, 9 Narrow",164.95,,164.95,219.62,164.95,,2,B014L43D5O,4.052E+12,4052001682675
"Birkenstock Women's Mule Flat Sandals, Metallic Copper, 10 Narrow",164.95,,164.95,204.44,164.95,,2,B014L43DBS,4.052E+12,4052001682682
Stalon,,,,317.88,,,,B08KGH8JZY,4.052E+12,4052001745707
Stalon,,,265,340.42,,,1,B08FXRSLZG,4.052E+12,4052001745783
Stalon,,,,395.44,,,,B08FXRBXFT,4.052E+12,4052001745820
Stalon,,,,433.11,,,,B08FXPX1S4,4.052E+12,4052001745868
Stalon,,,,288.98,,,,B08FXQXS4C,4.052E+12,4052001745905
Birkenstock Stalon Nubuck Leather Boots Mocca For Women 10 US Mocca,200.29,,200.29,271.93,200.29,,2,B08GK1VPRH,4.052E+12,4052001747664
Birkenstock Arizona Shearling Stone Coin Suede 6 US Womens / 4 US Mens,150.62,,150.62,275.71,150.62,,2,B08N4693QF,4.052E+12,4052001875763
Birkenstock Arizona Shearling Stone Coin Suede 8 US Mens / 10 US Womens,153.63,,150.63,292.32,150.63,,2,B08LYH74L3,4.052E+12,4052001875923
Boston Shearling,,,199.99,308.98,199.99,,1,B08B432CDH,4.052E+12,4052001880286
"BIRKENSTOCK Women's Trainers Sneakers, White, 36 EU",149.95,,149.95,214.98,,,0,B08LGX8664,4.052E+12,4052001915186
"BIRKENSTOCK Women's Sneakers, White, 38 EU",,,,278.17,,,,B08KYNMMX9,4.052E+12,4052001915261
"Birkenstock Women's Sneakers, White, EU 39 (US 8-8.5)",,,,222,,,,B08KYMH8YJ,4.052E+12,4052001915308
"BIRKENSTOCK Women's Sneakers, White, 42 EU",,,345.95,345.95,,,1,B08KYMXPXY,4.052E+12,4052001915421
Bend Low,149.99,,149.99,235,,,2,B08KYNMZKH,4.052E+12,4052001915469
"BIRKENSTOCK Women's Sneakers, White, 46 EU",149.99,,149.99,235,,,3,B08KYMM9VY,4.052E+12,4052001915582
Birkenstock Replacement Footbed Kork for Super Birki Black - 40,27.9,,27.9,55,51.9,,1,B01AIH7CAU,4.05261E+12,4052605220761
Birkenstock Replacement Footbed Kork for Super Birki Black - 43,29.9,,27.9,71.89,51.9,,1,B01AIH74PI,4.05261E+12,4052605220822
Birkenstock New York Kids Black Birko-Flor 4 US Junior,,,118.52,118.52,152.32,,1,B01BKUDNIE,"4052605232016, 5713757944743","4052605232016, 5713757944743"
Birkenstock Arizona Shearling Mink Suede 5 US Womens / 3 US Mens,99,,99,199,145.01,,2,B0711J4J8T,4.05261E+12,4052605384913
Birkenstock Arizona Shearling Mink Suede 6 US Womens / 4 US Mens,152.01,,152.01,170,152.01,,4,B071NSFMF6,4.05261E+12,4052605384937
"Birkenstock Arizona Sheepskin Womens Slides, Mink, 7 Women/5 Men",169.91,,169.91,235,160,,3,B0711J4KHR,4.05261E+12,4052605384951
Birkenstock Arizona Shearling Mink Suede 8 US Womens / 6 US Mens,169.91,,169.91,206.73,160,,3,B071RYN5YQ,4.05261E+12,4052605384975
Birkenstock Arizona Shearling Mink Suede 9 US Womens / 7 US Mens,,,169.91,236.35,169.91,,1,B071NSFMFD,4.05261E+12,4052605384999
Arizona Shearling,163.39,,162.89,235,160,,3,B072BN5FM2,4.05261E+12,4052605385019
Boston Shearling,197.03,,197.03,324.21,197.03,,2,B071VK6F8C,4.05261E+12,4052605385897
Boston Shearling,,,,349.05,,,,B071HLYNMW,4.05261E+12,4052605385910
Birkenstock Boston Fur Mink Suede 9 US Womens / 7 US Mens,184.99,,184.49,382.25,184.49,,4,B01LXI8KQX,4.05261E+12,4052605385958
"Birkenstock Unisex Arizona EVA Sandal, Metallic Anthracite1, 37 Narrow/6-6.5 Women",49.1,,49.1,195.89,67.91,,3,B01GTS6UJQ,4.05261E+12,4052605402037
"Birkenstock Unisex Arizona EVA Sandal, Metallic Anthracite1, 40 Narrow/9-9.5 Women",49.91,,49.91,189.41,75.87,,4,B01FI0VHQ2,4.05261E+12,4052605402099
Birkenstock Essentials Unisex Gizeh EVA Sandals Metallic Anthracite 38 N EU (US Women's 7-7.5),,,79.95,125.16,79.95,,1,B01FI0URN6,4.05261E+12,4052605402914
"Birkenstock Essentials Unisex Gizeh EVA Sandals Metallic Anthracite 40 N EU (US Women's 9-9.5, Men's 7-7.5)",,,78.98,188.71,79.95,,1,B01FI0UYL6,4.05261E+12,4052605402952
Birkenstock Womens Gizeh EVA Sandals Metallic Copper Size 46 M EU,79.99,,79.99,79.99,79.99,,1,B01IRMEEU4,4.05261E+12,4052605403317
Birkenstock Gizeh SFB Metallic Silver Leather 4 US Womens,117.82,,117.82,252.95,117.82,,3,B01MAZB05E,4.05261E+12,4052605658465
"BIRKENSTOCK Women's Flip Flops, Metallic Silver, 6 Narrow",148.89,,148.89,206.94,139.95,,2,B01M3SLV22,4.05261E+12,4052605658502
Birkenstock Women's Gizeh SFB Leather Regular Fit Sandal Metallic Silver-Silver-5,,,163.95,237.15,163.95,,1,B01M7SCRTJ,4.05261E+12,4052605658526
Birkenstock Womens Mayari Birko-Flor Flip Flop Summer Sandals - Anthracite -5-5.5,154.95,,154.95,199,154.95,,1,B01M1LJSPS,4.05261E+12,4052605888626
"Birkenstock Women's Flip Flop Sandals, Copper, 4.5",134.95,,134.95,199.95,198.95,,1,B01M6ZIC90,4.05261E+12,4052605893101
Birkenstock Women's Gizeh Soft Cork Footbed Thong Sandal Copper 36 Medium EU,99.27,,99.27,135,99.28,,4,B01M8L05BE,4.05261E+12,4052605893125
"Birkenstock Women's Flip Flops Flo, Brown Metallic Copper Metallic Copper, 8",,,175.95,230.95,,,1,B01MAZB0K6,4.05261E+12,4052605893163
"Birkenstock Women's Sandals, White White Patent White, 4.5 Big Kid",125.34,,101.67,179.95,121.67,,3,B01MS08FKH,4.05261E+12,4052605930592
"Birkenstock Girls Flip Flop Sandals, Blanc, 4.5 Big Kid",149.95,,149.95,159.13,181.95,,1,B01M5E1JGE,4.05261E+12,4052605931490
"Birkenstock Classic Women's Madrid Birko-Flor Patent Mules, White (Weiss Lack), 8",157.95,,144.95,195.95,182.95,,1,B01N56KFHH,4.05261E+12,4052605933531
Birkenstock Unisex Madrid Birko-Flor Patent White Sandals 8 W / 6 M US,,,148.98,195.95,182.44,,2,B01MYQXAQE,"4052605933555, 4013871369202","4052605933555, 4013871369202"
"Birkenstock Women's Mules, White, 9",,,135.95,195.95,135.95,,2,B01MROMC17,4.05261E+12,4052605933579
"Birkenstock Classic Women's Mules, Silver Metallic Silver, 3.5 UK",124.71,,124.71,199,,,0,B01MYQXHRT,4.05406E+12,4054056337630
Arizona Soft Footbed,,,164.95,258.98,164.95,,1,B01N98T0N5,4.05406E+12,4054056337692
"Birkenstock Women's Open Toe Sandals, Silver, 35",109.95,,109.95,200.95,130,,3,B01M3SLVGM,4.05406E+12,4054056337791
"Birkenstock Women's Back Open Toe Sandals, Silver Leather, 5.5",149.5,,117.73,218.3,137.73,,5,B01M66Q5PN,4.05406E+12,4054056337814
"Birkenstock Women's Back Open Toe Sandals, Metallic Silver 1005961, 7",145,,144.5,217.32,140,,5,B01M6ZI76Y,4.05406E+12,4054056337852
"Birkenstock Madrid Big Buckle black, size:39",217.95,,184.52,251.5,213.95,,3,B0755JNXG2,4.05406E+12,4054056597065
"Birkenstock Women's Madrid Big Buckle Mules, Black (Noir Noir), 4.5",,,175.95,300.65,175.95,,2,B0748KCXWW,4.05406E+12,4054056597164
"Birkenstock Women's Madrid Big Buckle Mules, Black (Noir Noir), 3.5 UK",,,175.95,240.83,175.95,,4,B072J1BRLP,4.05406E+12,4054056597188
"Birkenstock Women's Madrid Big Buckle Mules, Black (Noir Noir), 4.5 UK",,,175.95,240.83,175.95,,2,B07232MP6C,4.05406E+12,4054056597201
"Birkenstock Women's Madrid Big Buckle Mules, Black (Noir Noir), 5.5 UK",140,,140,240.98,140,,3,B0725NDNDL,4.05406E+12,4054056597249
"Birkenstock Sandal 1006523 Madrid Big Buckle 40 Black, 9-9.5 M US",149.95,,149.95,243.36,170,,5,B0719GYW3D,4.05406E+12,4054056597263
Birkenstock Madrid Big Buckle Black Natural Leather - 1006523 - Color Black - Size: 11.5,,,194.95,300.85,189.95,,1,B071HST4GC,4.05406E+12,4054056597300
"Birkenstock Madrid Big Buckle, Women’s Mules, Brown (Cognac), 5 UK (38 EU)",125,,125,247.64,189.95,,2,B0716WJ3WZ,4.05406E+12,4054056597584
Birkenstock Madrid Big Buckle Mules/Clogs Women Brown - 8.5 - Mules Shoes,179,,179,276.95,179,,5,B0716WJKFV,4.05406E+12,4054056597607
"Birkenstock Sandal 1006525 Madrid Big Buckle 41 Brown, 10-10.5 M US",180.95,,180.95,275.95,218.32,,2,B0719GXVGC,4.05406E+12,4054056597645
"Birkenstock Papillio Women's Namica Suede Leather Wedge Sandals, Black, (US 6-6.5)",,,144.95,212.33,144.95,,3,B0CLJPF6QR,4.06142E+12,4061416082642
"Birkenstock Papillio Women's Namica Suede Leather Wedge Sandals, Tea, EU 37 (US 6-6.5)",144.95,,144.95,212.33,,,0,B0CLJNS4CR,4.06142E+12,4061416083168
"Birkenstock Women's Gizeh Sandal, Shiny Python Eggshell/Gold, 4.5",110,,110,142.95,110,,2,B08KWK4VNS,4.06142E+12,4061416118631
"Birkenstock Women's Gizeh Sandal, Shiny Python Eggshell/Gold, 5.5",,,152.95,152.95,152.95,,1,B08KS2BSVD,4.06142E+12,4061416118679
"Birkenstock Women's Gizeh Sandal, Shiny Python Eggshell/Gold, 6",110,,110,236.95,,,0,B08KRTMPVH,4.06142E+12,4061416118716
"Birkenstock Women's Sandal, Shiny Python Eggshell/Gold, 7.5",135,,135,236.95,135,,1,B08KS238WD,4.06142E+12,4061416118792
"Birkenstock Women's Gizeh Sandal, Shiny Python Eggshell/Gold, 9",144.17,,144.17,183.52,,,0,B08KRR3SM4,4.06142E+12,4061416118839
Mary,165,,165,169.7,,,0,B09K4CKM39,4.06142E+12,4061416135782
Gizeh Big Buckle,,,198.95,275.65,198.95,,1,B08KJF59XZ,4.06142E+12,4061416218881
"BIRKENSTOCK Women's Flip Flops, Cognac, 7",,,,276.57,,,,B08KJGBVTG,4.06142E+12,4061416218966
"Birkenstock Women's Madrid Big Buckle Sandals, White, EU 38 (US 7-7.5)",,,,260.65,,,,B09F2T5NHB,4.06142E+12,4061416277536
"Birkenstock Women's Tongs Sandal, Graceful Lavender Blush, 8",,,,126.95,,,,B08KHMQ21T,4.06142E+12,4061416281946
"Birkenstock Women's Tongs Sandal, Graceful Lavender Blush, 9",,,,126.95,,,,B08KH85BB8,4.06142E+12,4061416281984
"Birkenstock Men's Arizona Sandal, Navy, 8",79.99,,77.2,136.95,77.2,,4,B08NXJLZYM,4.06142E+12,4061416307936
"Birkenstock Women's Gizeh SFB Sandal, Pecan, 4.5",110,,110,135,110,,1,B08NXTRGQZ,4.06142E+12,4061416307967
"Birkenstock Men's Sandal, Navy Blue, 12",59.71,,58.86,153.95,79.95,,3,B08NXJZDN2,4.06142E+12,4061416312893
