Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),PID,Black_list
"Lacoste Men's L-Spin Deluxe 124 3 SMA Sneaker, Off White/Natural, 9",972247,1461164,$121.03,,$121.03,$130.00,,-,0,B0CQPQBQWL,196224333939,1.96E+11,B0CQQFTK27,Lacoste,yes,none,Y
"Free People Women's Coastal Stripe Pullover, Carbon Camel Combo, Black, Off White, S",761290,779146,,,$183.62,$249.04,$208.63,-,1,B0BW359DYS,197267173032,1.97E+11,B0C7LTB7FM,Free People,yes,none,Y
"Polo Ralph Lauren Girls Crewneck T-Shirt (S(7), Navy (White Pony))",961962,756182,,,,$35.99,,-,,B01N0QXB7D,190618045491,1.91E+11,,Polo Ralph Lauren,yes,none,Y
"Free People Women's Adella Halter Bra, Almond Cream Large",585960,585960,$38.00,,$38.00,$38.00,,-,0,B0CWLTFNLJ,197785494985,1.98E+11,B0CWM66427,Free People,yes,none,Y
"Polo Ralph Lauren Hat, Core Classic Sport Mens Cap (One Size, Nubuck)",488237,571002,$74.98,4,$64.99,$102.00,$74.98,A3BSCZERD91AOE,1,B01DIQPTQC,"0883862540255, 0190760480515","190760480515, 883862540255",B0795K9ZC6,POLO RALPH LAUREN,no,none,Y
"Tommy Hilfiger Big Boys' Dustin Jersey Long Sleeve Tee, Bex Navy, 16/18",659984,617144,$9.99,46,$9.99,$9.99,$9.99,A85DGD18FEXXS,1,B07F21FN5N,192042472980,1.92E+11,B07F1Y9QGW,Tommy Hilfiger,no,none,Y
"Polo Ralph Lauren Men's PH2230 Semi-Circular Prescription Eyewear Frames, Matte Dark Havana/Demo Lens, 56 mm",982577,1177527,,,$204.40,$206.53,$204.40,A2AJEVS0UKGQXK,1,B08W6BDN7V,8056600000000,,B0CTLMTFRR,Polo Ralph Lauren,no,none,Y
"Tommy Hilfiger Women's IZINA Loafer, Tan 210, 8",949704,896482,$53.53,3,$44.83,$75.25,$53.49,A39WWGXFOLEB1L,3,B0C5P5NZFC,197648034822,1.98E+11,B0C6MKVZ8W,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Women's IZINA Loafer, Black 001, 8",965474,891654,$45.93,1,$33.59,$79.00,$51.96,A39WWGXFOLEB1L,4,B0C5P59HQ8,197648034969,1.98E+11,B0C6MKVZ8W,Tommy Hilfiger,no,none,Y
Polo Ralph Lauren Girl's Sayer (Big Kid) Paperwhite/Pink 6 Big Kid M,768890,768890,$54.00,,$54.00,$54.00,,-,0,B0C8T4VYHF,196382580138,1.96E+11,B0CF8H22JR,Polo Ralph Lauren,yes,none,Y
"Tommy Hilfiger Big Boys' Dustin Jersey Long Sleeve Tee, Bex Swim Navy, 12/14",630492,558257,$11.99,10,$11.99,$19.33,$11.99,A85DGD18FEXXS,1,B07F2BY6V3,192042473437,1.92E+11,B07F1Y9QGW,Tommy Hilfiger,no,none,Y
"TOMMY HILFIGER Women's Floral Ombre Tee, Black MultiX-Small",1706748,1706748,$35.60,,$35.60,$44.50,,-,0,B0CPC6PQVT,196701455291,1.97E+11,B0CPCG45PQ,TOMMY HILFIGER,yes,none,Y
"Tommy Hilfiger Big Boys' Dustin Jersey Long Sleeve Tee, Bex Swim Navy, 16/18",648112,631946,$11.99,48,$11.99,$24.99,$11.99,A85DGD18FEXXS,1,B07F1VL8JB,192042473420,1.92E+11,B07F1Y9QGW,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Big Boys' Dustin Jersey Long Sleeve Tee, Bex Navy, 8/10",726290,691145,$12.03,1,$12.03,$29.50,$12.03,A85DGD18FEXXS,1,B07F1YD1FR,192042473000,1.92E+11,B07F1Y9QGW,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Big Boys' Dustin-Bex Jersey Long Sleeve Tee, Urban Snow White, 8/10",542592,620960,$12.99,14,$12.99,$12.99,$12.99,A85DGD18FEXXS,1,B07F21FLJH,192042470580,1.92E+11,B07F1Y9QGW,Tommy Hilfiger,no,none,Y
Lacoste L-Spin Deluxe 3.0 223 2 SMA White/Gum 11.5 M,1201096,1034910,$140.00,,$108.99,$140.00,,-,0,B0C9ZV6Y9M,196224293035,1.96E+11,B0CK563P2P,Lacoste,no,none,Y
"Tommy Hilfiger Men's Downtown Adjustable Baseball Cap, Dark Beige",443222,461391,,,,$24.99,,-,,B0BZWRXXDX,196805472507,1.97E+11,B0BZX2BG5Q,Tommy Hilfiger,yes,none,Y
Free People XYZ Recycled Baby Tee Black MD-LG (Women's 8-12),1009614,1194631,,,$62.54,$69.16,$70.90,A39WWGXFOLEB1L,2,B0BTD7ZF2W,196790872955,1.97E+11,B0BTYXK1H1,Free People,yes,none,Y
True Star by Tommy Hilfiger - Eau De Parfum Spray 1.7 oz,950639,853027,,,$248.99,$257.97,$257.76,A3ELPAF0ZVPD3Y,3,B0002TLWVK,"0022548097465, 0885892060192","022548097465, 885892060192",B0CNQQ6N6J,Tommy Hilfiger,no,none,Y
True Star Enrique Iglesias 1.7 oz EDT Spray by Tommy Hilfiger for Men,944374,800653,$179.99,1,$179.99,$179.99,$179.99,A38QA0PD5LUASH,1,B000E929I8,"6213759400067, 0022548118238",22548118238,,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Short Sleeve Zip Mock Neck Blouse Black SM (US 4-6),2069686,2951542,$54.40,,$35.57,$64.00,,-,0,B0CH4SCQV3,196701599193,1.97E+11,B0CH53T6L9,Tommy Hilfiger,no,none,Y
"Free People Women's Adella Halter Bra, Ivory X-Large",464929,464929,$38.00,,$38.00,$38.00,,-,0,B0CWLS11C6,197785494947,1.98E+11,B0CWM66427,Free People,yes,none,Y
"Tommy Hilfiger Women's Cords Casual Corduroy Ankle Skinny, Black",630754,531918,,,,$79.50,$45.29,-,,B0BSJ613C9,195105047606,1.95E+11,B0BSHSML2N,Tommy Hilfiger,no,none,Y
"Lacoste NH2341HC Men's Flap Crossover Bag Messenger Bags, Black, One Size",833517,819057,,,,$195.00,,-,,B06XB6WYHY,190391359099,1.90E+11,B09NYQCGSN,Lacoste,yes,none,Y
Polo Ralph Lauren Little Boy's Big Pony Shorts (6),3726997,5826721,$29.97,,$29.97,$29.97,,-,0,B00C7E3ZYK,883288953387,8.83E+11,B0C35593TD,POLO RALPH LAUREN,yes,none,Y
Tommy Hilfiger TH 1975/S Matte Black/Grey 51/19/145 men Sunglasses,990331,1570421,$59.33,4,$59.33,$130.79,$59.33,A24G5KE2858J1Q,6,B0BVKJ31CS,716736770598,7.17E+11,,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Men's Underwear 3 Pack Comfort 2.0 Boxer Brief, Mahogany, Medium",2022649,1929125,$41.53,41,$41.53,$59.50,$41.53,A653RF85QVOSP,3,B0996V5LJ1,194999061835,1.95E+11,B098L663S3,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Women's Nayis Sneaker, White/Navy, 11",949270,949270,$58.65,,$58.65,$62.10,,-,0,B0CTVF7NDG,198095341143,1.98E+11,B0CTY17L9L,Tommy Hilfiger,yes,none,Y
Lacoste Short Sleeve Relaxed Fit Button-Down Shirt Lighthouse Red/Reseda XL (Euro 58),3077095,3274158,$64.40,,$64.40,$103.60,,-,0,B0C18RZKGD,195750184701,1.96E+11,B0B6WY19NW,Lacoste,yes,none,Y
"POLO RALPH LAUREN Men's 8.5 Inch Kailua Swim Trunks (Hammond Blue, XL)",957503,844650,$99.97,,$99.97,$99.97,,-,0,B0CTTQF6V1,889697519473,8.90E+11,B0CTTB8DS2,POLO RALPH LAUREN,yes,none,Y
"POLO RALPH LAUREN Men's 8.5 Inch Kailua Swim Trunks (XX-Large, Orange)",851161,775896,$99.97,,$99.97,$99.97,,-,0,B0BNFFTM5L,195934008250,1.96E+11,B0CTTB8DS2,POLO RALPH LAUREN,yes,none,Y
"Lacoste Men's Masters Sneaker, Black/Off-White, 10.5 Medium US",2934908,3289735,$99.00,2,$99.00,$114.00,$99.00,A2ZVX1OUSHY6F0,1,B07P1DXGXW,193367117594,1.93E+11,B07DPGM4MT,Lacoste,no,none,Y
"Tommy Hilfiger Girls' Sport Full Zipper Hoodie, Fleece With Functional Front Pockets, White Sherpa, 8-10",1413125,1451556,$49.24,1,$49.24,$56.41,$49.24,A1MLP04OASBI2Z,1,B092FZSS57,195958165991,1.96E+11,B092G4S1DD,Tommy Hilfiger,no,none,Y
"Free People Women's Adella Halter Bra, Ivory Large",591479,591479,$38.00,,$38.00,$38.00,,-,0,B0CWLS3S35,197785494930,1.98E+11,B0CWM66427,Free People,yes,none,Y
"Lacoste Men's Carnaby Legacy Sneaker, NVY/GRN, 10",774848,731688,$109.95,2,$109.95,$109.95,$109.95,A2UN9OA4TJ0X92,1,B097FFQ858,193367770096,1.93E+11,B0C97C6Q4M,Lacoste,no,none,Y
Free People Lyrical Tunic Mulberries LG (Women's 12),625660,490658,$77.56,2,$65.38,$88.00,$69.02,-,2,B0CK6MST9B,197785032057,1.98E+11,B0CK77M9J2,Free People,no,none,Y
Free People Lyrical Tunic Etherea SM (Women's 4-6),578171,467822,$89.93,,$65.38,$88.00,$82.32,A1Z8GS57AMDEB1,1,B0CK6KQ8C6,197785031982,1.98E+11,B0CK77M9J2,Free People,no,none,Y
Free People Lyrical Tunic Etherea LG (Women's 12),536959,448559,$89.93,,$65.38,$88.00,$80.42,-,1,B0CK6LXRCV,197785032002,1.98E+11,B0CK77M9J2,Free People,no,none,Y
Free People Lyrical Tunic Etherea XS (Women's 0-2),521828,446513,$89.93,,$65.38,$88.00,$80.26,A1Z8GS57AMDEB1,1,B0CK6MG7CL,197785031975,1.98E+11,B0CK77M9J2,Free People,no,none,Y
"POLO RALPH LAUREN Men's Classic Fit Short Sleeve Oxford Shirt (Green Blue Multi, M)",2086395,1227137,$119.97,,$119.97,$119.97,,-,0,B0CVX8825Y,196206644343,1.96E+11,B0D2HJY6W5,POLO RALPH LAUREN,yes,none,Y
Free People Essential U-Neck Halter Black XS-SM (Women's 0-6),1173518,1090994,$25.08,,$25.08,$31.54,,-,0,B0C3H4G1Q9,197267014212,1.97E+11,B0CNFFQX8V,Free People,yes,none,Y
"Tommy Hilfiger Mens Tailored Fit Chino Pants (36X32, Mallet)",1238970,1103525,$81.44,1,$74.99,$74.99,$81.44,A48T25DC7FFOI,1,B0748YNK9D,719220531774,7.19E+11,B07D1VVYV2,Tommy Hilfiger,no,none,Y
Polo Ralph Lauren Boys Button Down Check Long Sleevee Poplin Shirt Toddler/Little Kids Size 2T Blue,1505669,2056307,$59.50,1,$59.50,$59.50,$59.50,ALJLVEZKE5DIP,1,B0C47W8JC5,196231170268,1.96E+11,B0C3Z2CLL9,Polo Ralph Lauren,no,none,Y
"Tommy Hilfiger Women's Bexlee Not Water Resistant, Black, 7.5",1444387,1675659,$51.35,,$51.35,$59.25,,-,0,B0CRPQ4DV3,198095430953,1.98E+11,B0CRPZ7L6G,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Women's Bexlee Not Water Resistant, Black, 6",1762976,1861050,$51.35,,$51.35,$59.25,,-,0,B0CRPQ9Y6S,198095430922,1.98E+11,B0CRPZ7L6G,Tommy Hilfiger,yes,none,Y
Hilfiger by Tommy Hilfiger for Men. Eau De Toilette Spray 1.7-Ounces,977250,967502,,,$128.99,$149.99,$137.77,"A1TWNU6GW8ZDV, A3ELPAF0ZVPD3Y",2,B0020MM5YA,"0022548178515, 0885606696822, 0885393164030, 0022548178560, 0885250394587","885393164030, 022548178560, 885606696822, 022548178515, 885250394587",,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Women's Beila Flip-Flop, Dark Blue Multi, 11",2269774,2522814,$26.25,,$26.25,$29.75,,-,0,B0BZG2S677,197016860930,1.97E+11,B0BZG2S859,Tommy Hilfiger,yes,none,Y
"Free People Women's Free Reign Vegan Short, Black 2, 29",2627073,2151433,$39.60,,$39.60,$88.00,,-,0,B0CG94W1MM,197267875882,1.97E+11,B0CNF71YXZ,Free People,yes,none,Y
"Free People Women's Free Reign Vegan Short, Black 2, 31",2627073,2182313,$39.60,,$39.60,$88.00,,-,0,B0CG8ZNSBK,197267875905,1.97E+11,B0CNF71YXZ,Free People,yes,none,Y
"Tommy Hilfiger Women's Bazlie Sneaker, Ivory Logo, 5.5",1078244,1078244,$51.35,,$51.35,$63.20,,-,0,B0CYTGV9ZF,198095432063,1.98E+11,B0CYTNCHM4,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Men's Siward Oxford, Black 001, 11.5",1505497,2514259,$49.97,,$49.97,$62.96,,-,0,B0CKV1358Q,197648448339,1.98E+11,B0CKV5JHHH,Tommy Hilfiger,yes,none,Y
"Polo Ralph Lauren Boy's Cable-Knit Crewneck Sweater (RL 2000 RED, Small (8))",767815,651710,$57.98,1,$57.98,$69.99,$57.98,A2E5N40LV55G9E,1,B09TJLQZ2V,885031411861,8.85E+11,B07HDS8VVK,Polo Ralph Lauren,no,none,Y
"Tommy Hilfiger Men's Smooth Stretch 3-Pack Boxer Brief, Desert Sky-Primary Red/Copenhagen Blue/Vivid Yellow Wb",737727,737727,$29.85,,$29.85,$45.95,,-,0,B0CQTSTBLM,194999363175,1.95E+11,B0CQTRHGCV,Tommy Hilfiger,yes,none,Y
"Free People Women's Modern Femme Denim Miniskirt (Dusty Army Combo, 6)",1997555,2345632,$16.47,,$16.47,$42.95,,-,1,B0BTQTNXK4,195889409232,1.96E+11,B0BTQZTN4Z,Free People,no,none,Y
"Lacoste Men's Regular Fit Branded Monogram Print T-Shirt, VERT, XX-Large",739417,897428,$69.98,1,$69.98,$96.97,$69.98,A19YF9ARFJN5WK,1,B09RQ9CDKY,195750386815,1.96E+11,B09RQLG3WD,Lacoste,no,none,Y
Free People Essential U-Neck Halter Mazarine XS-SM (Women's 0-6),1098883,985705,$26.98,,$26.98,$26.98,,-,0,B0C3H7864Z,197267052030,1.97E+11,B0CNFFQX8V,Free People,yes,none,Y
"POLO RALPH LAUREN Men's Classic Fit Performance Flannel Button Down Long Sleeve Shirt (M,Red Green MU)",1201566,967166,$139.85,,$139.85,$146.20,,-,0,B0CBBFL9CX,196206346650,1.96E+11,B09YT75P71,POLO RALPH LAUREN,yes,none,Y
"POLO RALPH LAUREN Official Outfitters U.S. Olympic Team Men's T Shirt (Pocket Grey, 2XL)",2346833,1644824,$59.97,,$59.97,$79.97,,-,0,B0CCJ6MNXL,885139535155,8.85E+11,B0CCJ14H4W,POLO RALPH LAUREN,yes,none,Y
"POLO RALPH LAUREN Men's Classic Fit Short Sleeve Oxford Shirt (Red White Multi, L)",1832402,1079177,$119.97,,$119.97,$119.97,,-,0,B09QKV3SJS,882926953505,8.83E+11,B0D2HJY6W5,POLO RALPH LAUREN,yes,none,Y
"Tommy Hilfiger Men's Hooded Puffer Jacket, Midnight",416693,392474,,,$149.99,$224.05,$145.91,A37AKHSJJWHZL4,1,B0BJJB59P6,888807622294,8.89E+11,B0CKKN8BJH,Tommy Hilfiger,no,none,Y
Free People Tinsley Metallic Stripe Bootcut Bowtie 26,1615657,2347734,$111.00,,$111.00,$148.00,,-,0,B0CK6M34CW,197785076204,1.98E+11,B0CK77CSY8,Free People,yes,none,Y
"POLO RALPH LAUREN Mens Bear Graphic Long Sleeve T-Shirt (X-Large, Royal Blue)",1042190,1031681,,,$155.79,$163.87,,A2AJEVS0UKGQXK,1,B0BT9D7D5C,712169260446,7.12E+11,B09Z9YZ2LH,POLO RALPH LAUREN,yes,none,Y
"Lacoste Men's L-Spin Deluxe 124 3 SMA Sneaker, Off White/Natural, 7.5",862015,862015,$121.03,,$121.03,$122.12,,-,0,B0CQPQ4DW9,196224333908,1.96E+11,B0CQQFTK27,Lacoste,yes,none,Y
"POLO RALPH LAUREN Men's Classic Fit Short Sleeve Oxford Shirt (Green Blue Multi, XL)",1726714,1023387,$119.97,,$119.97,$119.97,,-,0,B0CVX5D82S,196206644367,1.96E+11,B0D2HJY6W5,POLO RALPH LAUREN,yes,none,Y
"Lacoste Men's Short Sleeve Script T-Shirt, Heather Wall Chine, S",1121600,1092542,$59.95,2,$59.95,$75.00,$59.95,A1BA0314EZN7ON,1,B099BPNFYR,194951485518,1.95E+11,B099BPRPQQ,Lacoste,no,none,Y
"POLO RALPH LAUREN Men's Athletic Department Logo Crew Neck T-Shirt (Gold Sigpolo, XL)",1198050,1276750,$69.97,,$69.97,$69.97,,-,0,B0B1HY3Z9J,885139342623,8.85E+11,B0CNSBPXB1,POLO RALPH LAUREN,yes,none,Y
Lacoste Mens Elite Active GN1 Green/Navy Lifestyle Sneakers Shoes 9,777630,703006,$159.95,,$159.95,$159.95,,-,0,B0CV4MHSSJ,196224327679,1.96E+11,B0BSXT945M,Lacoste,yes,none,Y
"Tommy Hilfiger Women's Barli Sneaker, White, 7",685715,608810,$55.25,,$55.25,$58.50,,-,0,B0CMZ1G53Q,197648454118,1.98E+11,B0CMZFT5LS,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Slim Fit Stretch Rugby Stripe Polo Men's Shirt (US, Alpha, X-Large, Regular, Regular, Grey)",994955,994955,$72.55,,$72.55,$74.99,,-,0,B0CZS9ZPNX,197232059903,1.97E+11,B0CYGSBSFK,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Women's Hooded Diamond Adjustable Waist Quilted Coat, Juniper",1213856,1033150,$66.00,,$66.00,$110.00,,-,0,B0C8FWY6Y3,196701573476,1.97E+11,B0CR71HC5S,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Men's Regular Fit Stripe Wicking Polo Shirt (US, Alpha, Small, Regular, Regular, Dark Cabernet/Navy)",608937,756829,$70.49,,$70.49,$74.99,,-,0,B0CN1DCJ6C,197232059972,1.97E+11,B0CN1CDSRD,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Men's Vitus Boot, Cognac 210, 10.5M",736589,517284,$101.43,1,$101.43,$101.43,$101.43,A2AJEVS0UKGQXK,1,B0C668RDQB,197648098534,1.98E+11,B0C66R4P5Q,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Men's Midweight Chevron Quilted Performance Hooded Puffer Jacket, Two Tone Midnight w. Bib, Large",743095,782734,$99.98,1,$99.98,$149.70,$133.58,A2DIWEPQOXBVZ7,2,B08D1254KH,888807423525,8.89E+11,B08D1LC95B,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Women's V-Neck Tie 3/4th Sleeve High Low Midi Dress, Sky Captain/Grenadine, 14",2594106,2587247,,,$34.99,$197.71,,-,0,B09PC9FXGF,195105160763,1.95E+11,B0CFZ2XHT7,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Men's Drew FB Flip-Flop, Light Natural/Brown, 10",1015495,1138817,$35.75,,$35.75,$41.25,,-,0,B0CSMGGR55,198095583208,1.98E+11,B0CVG31NHT,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Men's Drew FB Flip-Flop, Light Natural/Brown, 8",948881,1095501,$35.75,,$35.75,$41.25,,-,0,B0CSLRC16N,198095583161,1.98E+11,B0CVG31NHT,Tommy Hilfiger,yes,none,Y
Free People Care Soul Searcher Moc Angel Falls Heather SM (Women's 4-6),492813,476338,$89.86,2,$81.91,$128.00,$94.00,A39WWGXFOLEB1L,1,B0CK6MG69K,197785035935,1.98E+11,B0CK77P3T7,Free People,no,none,Y
Polo Ralph Lauren Rib Waistband Knit Sleepwear Joggers Hawaiian Ocean Aopp XL,750976,692788,$55.00,,$55.00,$55.00,,-,0,B0CSF1XHYT,196739529742,1.97E+11,B0D2GLRD3X,Polo Ralph Lauren,yes,none,Y
"Tommy Hilfiger Women's Lahzie Flat Sandal, Ivory, 6.5",982435,1031383,$51.75,,$51.75,$58.65,,-,0,B0CT3MN2MV,198095340917,1.98E+11,B0CT4PJRFR,Tommy Hilfiger,yes,none,Y
Tommy Hilfiger Zip-Up Quilted Jacket Black MD (US 8-10),860620,1448589,$77.00,,$77.00,$110.00,,-,0,B0C8FVTHVQ,196701573766,1.97E+11,B0CRP9HS73,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Men's Hooded Puffer Jacket, Midnight",406788,394346,,,$143.25,$224.05,$151.70,A2AJEVS0UKGQXK,2,B0BJJKR3TC,888807622263,8.89E+11,B0CKKN8BJH,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Men's Hooded Puffer Jacket, Midnight",283839,372629,,,$143.25,$224.05,$152.58,A2AJEVS0UKGQXK,2,B0BJJH217M,888807622270,8.89E+11,B0CKKN8BJH,Tommy Hilfiger,no,none,Y
Tommy Hilfiger Boy's Ivy Polo (Little Kids) Lemonade 7 Little Kid,1277673,1607172,$29.25,,$29.25,$32.50,,-,0,B0CN333X4P,197571147705,1.98E+11,B0CN5TRXZJ,Tommy Hilfiger,yes,none,Y
Tommy Hilfiger Boy's Ivy Polo (Little Kids) Parfait Pink 7 Little Kid,1255370,1643327,$32.50,,$32.50,$32.50,,-,0,B0CN36YKYK,197571147354,1.98E+11,B0CN5TRXZJ,Tommy Hilfiger,yes,none,Y
Tommy Hilfiger Boy's Ivy Polo (Little Kids) Parfait Pink 6 Little Kid,1082136,1475585,$32.50,,$32.50,$32.50,,-,0,B0CN35PVWW,197571147347,1.98E+11,B0CN5TRXZJ,Tommy Hilfiger,yes,none,Y
"POLO RALPH LAUREN Big&Tall Double Knit Jogger Sweatpants (Battalion, 2XB)",905356,821901,$99.99,1,$99.99,$138.00,$99.99,AM6N2HFGPSJN8,1,B0BL1RX8JF,789023182312,7.89E+11,B07GJRYXJC,POLO RALPH LAUREN,no,none,Y
"POLO RALPH LAUREN Men's Athletic Department Logo Crew Neck T-Shirt (Grey HTR, L)",1248322,1191987,$69.97,,$69.97,$69.97,,-,0,B0CV946WDG,196206093486,1.96E+11,B0CNSBPXB1,POLO RALPH LAUREN,yes,none,Y
"Lacoste - Mens Audyssor Trail Textile Outdoor Sneakers, Color Navy/Burg, Size: 9 M US",4388947,3800015,$124.00,,$123.00,$165.00,,-,0,B0CQZ7M9LK,196224296975,1.96E+11,B0CQZ85Q34,Lacoste,yes,none,Y
"Tommy Hilfiger Women's IZINA Loafer, Tan 210, 9",1042798,914653,$53.53,2,$44.83,$105.58,$53.47,A39WWGXFOLEB1L,3,B0C5PDBMWZ,197648034846,1.98E+11,B0C6MKVZ8W,Tommy Hilfiger,no,none,Y
"Tommy Hilfiger Women's IZINA Loafer, Tan 210, 6.5",978353,881766,$57.92,2,$49.97,$79.00,$65.15,A39WWGXFOLEB1L,1,B0C5PFSKJG,197648034792,1.98E+11,B0C6MKVZ8W,Tommy Hilfiger,no,none,Y
"POLO RALPH LAUREN Men's Classic Fit 6"" Beford Stretch Shorts (Grey, 40W x 6L)",755692,1206939,$64.98,2,$64.98,$79.50,$75.78,A3208L1GETM6S3,2,B0BTJV7H68,882926544581,8.83E+11,B08VJ7T9H5,POLO RALPH LAUREN,no,none,Y
"Lacoste Men's Court Drive Sneaker, NVY/GRN, 7",679895,833546,$120.00,2,$120.00,$120.00,$120.00,A1KL6PLRNXUZAE,1,B097FDWBB3,193367785601,1.93E+11,B0BBRMYR53,Lacoste,no,none,Y
"Tommy Hilfiger Women's Diyana Ankle Boot, Dark Brown, 11",700435,568176,$65.45,,$65.45,$89.25,,-,0,B0C7HMKV9G,197016955261,1.97E+11,B0C7HL563Y,Tommy Hilfiger,yes,none,Y
"Polo Ralph Lauren Men's Cotton V-Neck Sweater, Hunter Navy",1873059,3456431,$115.00,1,$115.00,$199.93,$115.00,A1W742QNB64DQ3,1,B0BJDMWG1L,196206466549,1.96E+11,B0D1F3H1B3,Polo Ralph Lauren,no,none,Y
Polo Ralph Lauren Cotton V-Neck Sweater Summer Blue SM,638921,638921,,,$110.29,$157.65,,-,1,B0CN8HTN8Q,197078730677,1.97E+11,B0D1F3H1B3,Polo Ralph Lauren,no,none,Y
"Tommy Hilfiger Women's Bexlee Not Water Resistant, Brown, 6",1595566,1823516,$51.35,,$51.35,$59.25,,-,0,B0CRPQXG73,197648765177,1.98E+11,B0CRPZ7L6G,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Women's Bexlee Not Water Resistant, Brown, 8",1507064,1740033,$51.35,,$51.35,$59.25,,-,0,B0CRPQZQ22,197648765214,1.98E+11,B0CRPZ7L6G,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Women's Beila Flip-Flop, Dark Blue Multi, 5",2276061,2508819,$26.25,,$26.25,$29.75,,-,0,B0BZFXJL52,197016860817,1.97E+11,B0BZG2S859,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Men's Regular Fit Stripe Wicking Polo Shirt (US, Alpha, Small, Regular, Regular, Rose Stain/Navy)",655547,893954,$74.99,,$74.99,$74.99,,-,0,B0CN1FD9NX,197232060749,1.97E+11,B0CN1CDSRD,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Men's Regular Fit Stripe Wicking Polo Shirt (US, Alpha, XX-Large, Regular, Regular, Rose Stain/Navy)",601217,982616,$74.99,,$74.99,$74.99,,-,0,B0CN1DC64F,197232060794,1.97E+11,B0CN1CDSRD,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Girls Short Sleeve Fit Stretch Pique Polo US M5, Grey Heather",1051824,989037,$18.00,,$18.00,$18.00,,-,0,B0BKB1PYSY,48283170669,48283170669,B0CLYXK554,Tommy Hilfiger,yes,none,Y
"Tommy Hilfiger Women's Striped Rib Sweater, Sky Captain Multi, X-Large",832192,1082706,$41.00,2,$41.00,$79.19,$41.00,ALC9A8HDEUJGN,1,B09ZGYYP1R,196701999566,1.97E+11,B09ZHKXF9Y,Tommy Hilfiger,no,none,Y
"Lacoste Men's Court Drive Sneaker, NVY/GRN, 7.5",865298,931352,$120.00,1,$120.00,$120.00,$104.67,A1KL6PLRNXUZAE,1,B097FDDMRC,193367785618,1.93E+11,B0BBRMYR53,Lacoste,no,none,Y
"Lacoste Men's Carnaby Legacy Sneaker, NVY/RED/WHT, 8.5",813981,745908,$75.96,1,$75.96,$120.00,$76.69,A352291EHW83ZF,2,B097FG6XVC,193367787704,1.93E+11,B0C97C6Q4M,Lacoste,no,none,Y
"Tommy Hilfiger Women's IZINA Loafer, Black 001, 6.5",881552,882698,$57.92,2,$49.97,$102.97,$81.07,A39WWGXFOLEB1L,1,B0C5PDB542,197648034938,1.98E+11,B0C6MKVZ8W,Tommy Hilfiger,no,none,Y
"Lacoste Men's Carnaby Legacy Sneaker, White/Black Patent, 13",777568,724809,$85.00,1,$85.00,$100.00,$85.00,A2ZVX1OUSHY6F0,1,B07X6WM8VR,193367305076,1.93E+11,B0C97C6Q4M,Lacoste,no,none,Y
"Tommy Hilfiger Women's Casual Slide, White, 8",814805,814805,,,$55.00,$57.00,$82.30,-,1,B0BS739F7Z,8720640000000,,B0D1549GJB,Tommy Hilfiger,no,none,Y
Polo Ralph Lauren Boys Kids Swim Trunks Size XL Light Blue (Small Pony),881168,1107788,$65.00,2,$65.00,$65.00,$65.00,ALJLVEZKE5DIP,1,B0C44YG8YV,885031099632,8.85E+11,,Polo Ralph Lauren,no,none,Y
Free People Woven River Sandal Tan EU 38.5 (US Women's 8.5) M,765305,766113,,,$41.99,$98.00,$53.72,A24V851RG6UNB7,1,B0BTHNLR4N,196790485292,1.97E+11,B0C2679T9B,Free People,yes,none,Y
"POLO RALPH LAUREN Men's Big Pony Beanie Cap (One Size, Navy/Green Pony)",985675,773342,$59.95,6,$59.95,$59.95,$59.95,A1PKYT90J02XDY,1,B0058ZB9U2,20204857064,20204857064,B0BSVPJR5Q,POLO RALPH LAUREN,no,none,Y
