"Title","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Buy Box 🚚: Current","Buy Box 🚚: Stock","New: Current","New, 3rd Party FBM 🚚: 30 days avg.","Lowest FBM Seller","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC","Parent ASIN","Brand","Prime Eligible (Buy Box)"
"Nike Women's React Miler 2 Shoes, Plum Chalk/White-pink Foam, 7","511590","533737","$ 110.00","2","$ 110.00","$ 109.91","A2779W9KDOTC64","1","B0946BL6RH","0194955600153","194955600153","B09RMD76NH","Nike","no"
"Nike Men's Running Shoes, Black White Smoke Grey Volt, 11 US","648190","768166","","","","$ 161.02","-","","B08QBL358K","0194955608258","194955608258","B0CPTHGJK5","Nike","no"
"Nike Men's Stroke Running Shoe, Black White Smoke Grey Volt, 12","664897","766569","","","$ 115.59","$ 185.15","A1ME9LZAEMLUMT","2","B08QBNKML7","0194955608289","194955608289","B0CPTHGJK5","Nike","no"
"Nike Men's Low-Top Running Shoe, Black, 11","112985","96090","$ 165.96","3","$ 165.00","$ 165.87","A1EK7LD4ZSCFPB","1","B08Q8QS2K4","0194955647714","194955647714","B07VQGQVX5","Nike","no"
"Nike Men's Low-Top Running Shoe, Black, 13","112268","95751","$ 166.07","1","$ 150.00","$ 249.88","A3R9YEXQWO1184","2","B08QB3SQ3L","0194955647752","194955647752","B07VQGQVX5","Nike","no"
"NIKE Men's AIR MAX 95 PRM Running Shoe, Black MTLC Silver Game Royal Univ Red Opti Yellow, 11","113553","141262","","","","$ 190.00","-","","B08QBDC3XQ","0194955657706","194955657706","B0CTCDM4VW","Nike","no"
"Nike Jordan Youth Air 13 Retro GS DJ3003 108 Starfish - Size 5.5Y","459494","449479","$ 260.00","1","$ 260.00","$ 260.00","AFW7WNX55N5K4","1","B08VTVG46Y","0194955659540","194955659540","B09SFHG5NY","Nike","no"
"Nike Men's Basketball Shoe, White/White/Team Red, 12","38172","27704","$ 126.64","2","$ 118.69","$ 119.00","A3S5ZVVXPXDCI4","8","B08QBD1Q1R","0194955731420","194955731420","B0CPTDZ2LZ","Nike","no"
"Nike Men Shoes, White Team Red White, 13 US","1584402","1386362","$ 125.05","1","$ 117.10","$ 125.20","A23BXA3F00UFAC, AF4GO035LHAA2","8","B08QBFTR5Z","0194955731444","194955731444","B0CWV4SZ48","Nike","no"
"Nike Men's Air Max 97 Shoes, White/Light Gum/Brown, 11.5","40208","42052","","","","$ 357.28","-","","B095Z5XG25","0194955734872","194955734872","B0CPTG7F2S","Nike","no"
"Nike Mens Air Max Genome CW1648 001 Triple Black - Size 8","305501","236815","$ 150.00","13","$ 150.00","$ 150.00","A2779W9KDOTC64","3","B09RMJC12X","0194955749593","194955749593","B0B8MLPQBJ","Nike","no"
"Nike AIR MAX GENOME CW1648-100 Mens Casual Shoes (White/Black-Pure Platinum)","305706","238063","$ 217.91","1","$ 217.91","$ 217.91","A1OHIZ8GALV8P9","1","B09893616L","0194955750759","194955750759","B0B8MLPQBJ","Nike","no"
"Nike Women's Shoes, Black Anthracite Volt, 7.5 US","33571","32264","$ 154.99","1","$ 154.99","$ 155.18","A1RIIAX5ON26EB","2","B098PD7WM7","0194955811207","194955811207","B08QC2DVYB","Nike","no"
"Nike Pegasus Trail DA8697-001 Mens Running Shoes (Black/Pure Platinum)","44206","33239","$ 133.99","15","$ 133.99","$ 133.40","A1BMYXFTS7NTJR","2","B098946DJV","0194955811658","194955811658","B0CPTFMBV4","Nike","no"
"Nike React Infinity Run FK 2 Mens Running Trainers CT2357 Sneakers Shoes (UK 7.5 US 8.5 EU 42, Particle Grey Volt Iron Grey 004)","113401","96487","$ 194.99","3","$ 194.99","$ 194.99","A1RIIAX5ON26EB","1","B09MDG35XF","0194955849033","194955849033","B07VQGQVX5","Nike","no"
"Nike React Infinity Run Flyknit 2 White/Black 9.5 D (M)","204597","199503","","","","$ 157.83","-","","B08FSK4NTK","0194955849255","194955849255","B098M12QK7","Nike","no"
"Nike Womens React Infinity Run Flyknit 2 Running Trainers CT2423 Sneakers Shoes (UK 6.5 US 9 EU 40.5, Pink Glaze White Pink Foam 600)","82443","77926","","","$ 174.59","$ 177.32","A1H8MUERXJ8VLJ","5","B08X171TDD","0194955850817","194955850817","B08QB9HHYY","Nike","yes"
"Nike Men's Air Zoom Pegasus 38 Pure Platinum/Chile Red (CW7356 004) - 8","14435","11192","$ 189.00","1","$ 189.00","$ 189.00","A3HO9BLN1NYION","1","B0962TLH6K","0194955855287","194955855287","B08R4T8Z9D","Nike","no"
"Nike Men's Air Zoom Pegasus 38 Pure Platinum/Chile Red (CW7356 004) - 10","14611","11354","","","","$ 236.95","-","","B0962NHPJ7","0194955855324","194955855324","B08R4T8Z9D","Nike","no"
"Nike Mens Zoom Blazer Mid Premium SB DA1839 300 Faded Pack - Light Dew - Size 9","161264","161013","$ 132.00","2","$ 132.00","$ 130.04","AFW7WNX55N5K4","1","B091FQVWB4","0194955865132","194955865132","B0CPTHHY7P","Nike","no"
"Nike Men's Sneaker, Black Black White Orange, 9","107341","101327","$ 87.96","","$ 87.96","$ 117.52","-","","B094TLX4M5","0194955867495","194955867495","B0CPTFRW7T","Nike","yes"
"Nike Mens Waffle One DA7995 100 Summit White - Size 8.5","109538","126033","$ 89.48","4","$ 79.99","$ 84.15","A1FW4IHI1LQ0P9","4","B098PLYTQL","0194955867709","194955867709","B0CPTHHXRS","Nike","no"
"Nike mens Waffle One Running Trainers Da7995 Shoes, Racer Blue/Black-white, 8.5","108663","100850","$ 93.57","1","$ 81.34","$ 94.71","-","6","B09RM54NHD","0194955867921","194955867921","B0CPTFRW7T","Nike","no"
"Nike Mens Waffle One DA7995 400 - Size 9.5","107100","100675","$ 134.99","1","$ 134.99","$ 132.36","AFW7WNX55N5K4","2","B09RMDTV3K","0194955867945","194955867945","B0CPTFRW7T","Nike","yes"
"Nike Mens Waffle One DA7995 400 - Size 11","106802","100593","$ 151.00","2","$ 151.00","$ 153.48","AFW7WNX55N5K4","2","B0B2TD9WHS","0194955867976","194955867976","B0CPTFRW7T","Nike","no"
"Nike Men's Dunk Low University Blue, White/University Blue/White, 11","4692","3002","","","$ 337.91","$ 311.73","-","1","B098TY7GLH","0194955872222","194955872222","B08RTG3RN9","Nike","no"
"Nike Mens Dunk Low DD1391 102 University Blue - Size 11.5","4662","2995","$ 165.00","2","$ 165.00","$ 165.00","A3VE9IEFDOFV27","3","B0994292JS","0194955872239","194955872239","B08RTG3RN9","Nike","no"
"Nike Dri-FIT Rise 365 Men's Running Tank (as1, Alpha, l, Regular, Regular, Standard, White, Large)","553778","522272","","","$ 70.17","$ 73.95","AF4GO035LHAA2","2","B09VG8XT49","0194955892435","194955892435","B09SXKRY3M","Nike","no"
"Nike Dri-FIT Rise 365 Men's Short-Sleeve Running Top (Medium, White)","514884","405038","","","$ 74.58","$ 83.64","AF4GO035LHAA2","3","B09BRHB8X4","0194955895054","194955895054","B09SXH7R2J","Nike","yes"
"Nike Men's Quad God Dri-FIT Training Tank Top (US, Alpha, XX-Large, Regular, Regular, Hasta/Pure Platinum)","11240628","3540800","","","","$ 26.72","-","","B0BR8K5NR1","0194955913987","194955913987","","Nike","yes"
"Nike Mens Challenger OG CW7645 100 White/University Red - Size 13","266078","217710","","","","$ 190.48","-","","B092CHLL83","0194955931424","194955931424","B08D8DHHT4","Nike","no"
"Nike Men's Air Huarache Orca Black/White-Black (DD1068 001) - 4","164327","155159","","","$ 200.14","$ 166.80","A1B43WMIJ58I3U","2","B0B2T7WNZL","0194955987131","194955987131","B0CPTFH3FT","Nike","no"
"Nike mens Dd1068-001 Black Huarache, Black/White-black, 12","170504","156149","","","$ 178.43","$ 157.37","ACFEJ7XZCS2WI","1","B09KDVQR4X","0194955987292","194955987292","B0CPTFH3FT","Nike","yes"
"Nike Men's Active Shorts (as1, Alpha, m, Regular, Regular, Alumni (Apricot Agate))","135938","131634","$ 35.00","6","$ 35.00","$ 35.00","A1X0873QTW6ATL","1","B0BFCP96MR","0194956109389","194956109389","","Nike","no"
"Nike Sportswear Essential Women's High-Waisted Leggings, Pink/White, XS Regular US","48333","52943","$ 53.66","2","$ 53.66","$ 53.66","A3S897FBSOV5UF","1","B0CFXCL4WH","0194956235699","194956235699","B09P77L8T8","Nike","no"
"Nike Dri-FIT One Women's Mid-Rise Leggings, Canyon Rust/White, XS Regular US","117238","177186","$ 59.98","1","$ 59.98","$ 59.98","-","1","B0CHY2GT3Z","0194956438021","194956438021","","Nike","no"
"Jordan Womens WMNS Air 1 MID BQ6472 300 Aqua Black - Size 8W","22017","18472","$ 289.00","1","$ 289.00","$ 289.00","AFW7WNX55N5K4","1","B099ZM7LGN","0194956600428","194956600428","B0CGTHVB44","Nike","no"
"Jordan Womens WMNS Air 1 Mid BQ6472 500 Barely Rose - Size 6.5W","23003","18671","","","$ 279.50","$ 279.50","ANDGSQJUYA6W9","2","B0931Q59Q8","0194956600541","194956600541","B0CGTHVB44","Nike","no"
"Nike Jordan Womens WMNS Air 1 Mid BQ6472 500 Barely Rose - Size 11.5W","22183","18527","$ 332.00","2","$ 165.00","$ 165.00","A3M498NJJSV2RL","4","B09459XX7Y","0194956600640","194956600640","B0CGTHVB44","Nike","no"
"Nike Women's Jordan 1 High OG Basketball Shoes (6)","22268","18595","$ 167.00","1","$ 167.00","$ 174.12","AFW7WNX55N5K4","1","B096SZV3BN","0194956600688","194956600688","B0CGTHVB44","Nike","no"
"Nike Women's Jordan 1 High OG Basketball Shoes (8)","22474","18605","$ 211.00","1","$ 211.00","$ 194.75","AFW7WNX55N5K4","1","B095424DW3","0194956600725","194956600725","B0CGTHVB44","Nike","no"
"Jordan Womens WMNS Air 1 Mid SE CZ0774 800 Bright Citrus - Size 5.5W","23074","18801","$ 190.00","1","$ 190.00","$ 177.00","AFW7WNX55N5K4","1","B096X5NW81","0194956624455","194956624455","B0CGTHVB44","Nike","no"
"Jordan Youth Air 1 Low OG GS CZ0858 100 Neutral Grey - Size 6.5Y","50313","49657","$ 173.07","1","$ 170.00","$ 177.38","A1CRY8WFO3VL8N","2","B098Q4XPQF","0194956625377","194956625377","B0CLNK8K72","Nike","yes"
"Jordan Youth Air 1 Low OG GS CZ0858 100 Neutral Grey - Size 7Y","50902","49826","$ 141.16","4","$ 141.16","$ 165.38","A1VX7N6K4SN77M","7","B09BBQ8S81","0194956625384","194956625384","B0CLNK8K72","Nike","no"
"Nike Jordan NOLA Womens CZ8027-800 (Bright Citrus/Bright Citrus), Size 6","531660","511243","","","$ 29.00","$ 23.64","A34Z1H9RI62MXH","1","B0988YN2K3","0194956626527","194956626527","B09PJQ5SNM","Nike","no"
"NIKE Jordan Womens WMNS Air 1 Low SE DH9619 103 Limelight - Size 7.5W","19305","18050","","","$ 302.00","$ 252.72","AFW7WNX55N5K4","2","B092PVB6Y6","0194956637318","194956637318","B08HSGKM3Q","Nike","no"
"Jordan Womens WMNS Air Jordan 1 Low SE DH9619 103 Limelight - Size 9W","19567","17951","","","$ 322.00","$ 323.54","ANZYNJW9IIF9C","2","B092PPN741","0194956637349","194956637349","B08HSGKM3Q","Nike","no"
"Nike Women's Air Jordan 1 Low UNC Basketball Shoe, Summitwhite/Limelight, 11","19587","18138","$ 174.00","1","$ 174.00","$ 170.49","-","1","B0923W1K7B","0194956637387","194956637387","B08HSGKM3Q","Nike","no"
"NIKE Jordan Youth Air 1 Mid GS 554725 190 White/Gold/Black - Size 4.5Y","59083","49122","$ 175.00","3","$ 175.00","$ 174.98","AFW7WNX55N5K4","1","B08X1JD357","0194956640769","194956640769","B0CR45LZCC","Nike","no"
"Jordan Nike Youth Air 1 High OG GS Hyper Royal, White/Blue, 6Y","2302034","1615353","$ 257.00","1","$ 257.00","$ 235.47","AFW7WNX55N5K4, A3L6Y4D1KK7Y8K","3","B08X23ZK35","0194956641490","194956641490","","Nike","no"
"Nike SUPERREP Cycle RED Black CJ0775 008 Women's Size (8, Green Glow/Dark Smoke Grey, Numeric_8)","202684","235108","$ 119.95","1","$ 119.95","$ 119.74","-","1","B09WNGBQ95","0194956698197","194956698197","B09N2C4HBM","Nike","no"
"Nike React SFB Carbon Mid Men’s Elite Outdoor Shoes CK9951-001 SZ 9.5","305400","241086","","","$ 224.95","$ 223.04","A1ME9LZAEMLUMT","5","B0BH3MQKLQ","0194956698579","194956698579","B0BPDP3TFQ","Nike","yes"
"Nike Dri-FIT Player Men's Striped Golf Polo (as1, Alpha, xx_l, Regular, Regular)","683474","763572","$ 29.99","1","$ 29.99","$ 29.99","A26N79AJFC7RTR","2","B0BPDSWMX3","0194956753735","194956753735","B0BPDWW97Y","Nike","no"
"Nike Legend Essential 2 Men's Running Shoes, Iron Grey/White-dk Smoke Grey, 12 M US","51108","44825","","","","$ 168.65","-","","B096QYVZB3","0194956780236","194956780236","B0CPTFQQKC","Nike","no"
"NIKE - BNWT & BOX - WOMEN - NIKE WMNS RENEW RUN 2 RUNNING SHOES SNEAKERS WOMEN CU3505-603 - 8 - light soft pink summit white","639709","679085","$ 113.98","5","$ 88.88","$ 113.98","A2QZFWRBJQ007I","1","B08ZHKCYFR","0194956785750","194956785750","B08QC325T5","Nike","no"
"Nike Air Max Alpha Trainer 4 Mens Running Trainers CW3396 Sneakers Shoes (UK 6.5 US 7.5 EU 40.5, Cool Grey Black 001)","96649","79066","$ 113.35","1","$ 113.35","$ 114.53","AB9U0R56IWRKV","3","B0BLTB846M","0194956792291","194956792291","B08RV9TWYL","Nike","no"
"Nike Men's Cross Training Sneaker, Black Black Anthracite, 9 US","94913","78849","","","","$ 109.99","-","","B08QBD2CJC","0194956792468","194956792468","B08RV9TWYL","Nike","yes"
"Nike Men Sports Shoes Trainers, Black, 11 US","96161","79184","$ 114.00","1","$ 114.00","$ 114.64","AIMJOQ9DLA00W","4","B08QBL4GZQ","0194956792864","194956792864","B08RV9TWYL","Nike","no"
"Nike Men's Shoes, Multicoloured Black Dk Smoke Grey Lt Smoke Grey, 11 US","207575","215198","$ 67.50","33","$ 67.50","$ 67.50","A2LYVF42GM0BN2","1","B08Q9Z3CKH","0194956797944","194956797944","B0BWRJ2V3T","Nike","no"
"Nike Mens Downshifter 11, Black/University RED-White-DK Smoke Grey, 10","202569","213506","","","$ 100.00","","-","0","B093C68X8T","0194956798088","194956798088","B0BWRJ2V3T","Nike","no"
"NIKE Men's Running Sneakers, Black Black White Dk Smoke Grey, 11.5","214473","219212","","","","$ 104.25","-","","B08Q9X58KL","0194956798286","194956798286","B0BWRJ2V3T","Nike","no"
"Nike Men's Stroke Running Shoe, Black White Dk Smoke Grey, US:7","209633","214166","$ 95.32","12","$ 95.32","$ 90.55","AP3VA1GJZM3EQ","1","B08Q9Q5GMY","0194956798293","194956798293","B0BWRJ2V3T","Nike","no"
"Nike Women's Sneaker Running Shoe, Black Dk Smoke Grey Particle Grey, 8","25400","24598","$ 79.55","1","$ 79.55","$ 89.53","-","0","B0964Y38MC","0194956798583","194956798583","B0CQXQCS34","Nike","yes"
"Nike mens Winflo 8 Running CW3419-002 Shoes, Black/Dark Smoke Grey/White, 8.5","331333","272161","$ 144.99","10","$ 144.99","$ 144.99","A1RIIAX5ON26EB","1","B095NKGXP1","0194956800101","194956800101","B0CPT91DL7","Nike","no"
"NIKE Men's Running, Black White Grey, 9.5 AU","331152","271787","$ 144.99","7","$ 144.99","$ 144.44","A1RIIAX5ON26EB","1","B095NMDL99","0194956800118","194956800118","B0CPT91DL7","Nike","no"
"Nike mens Winflo 8 Running Shoes, Black/Dark Smoke Grey/White, 11","342949","275256","$ 144.99","5","$ 144.99","$ 144.99","A1RIIAX5ON26EB","1","B095NLSB12","0194956800156","194956800156","B0CPT91DL7","Nike","no"
"Nike Men's Stroke Running Shoe, Dk Smoke Grey Black Coast Total Orange White, 10","332912","275139","","","","$ 139.99","-","","B08Q9WPRVD","0194956800309","194956800309","B0CPT91DL7","Nike","no"
"Nike Winflo 8 Mens Running Shoes CW3419-400 (Numeric_8)","328687","266318","$ 144.99","8","$ 144.99","$ 144.99","A1RIIAX5ON26EB","1","B095NNTJZB","0194956800606","194956800606","B0CPT91DL7","Nike","no"
"Nike Zoom Winflo 8 Running Shoes Sneakers Men CW3419-400 - 10 - Thunder Blue/Thunder Blue-Oil Grey","332553","274266","","","","","-","","B095NNLW9J","0194956800644","194956800644","B0CPT91DL7","Nike","no"
"Nike Women's Sports Running, Black White Dk Smoke Grey Lt Smoke, 8 US","335664","313410","$ 134.99","1","$ 134.99","$ 132.63","A1RIIAX5ON26EB","1","B097BPSMJF","0194956801078","194956801078","B0CPT9XTWK","Nike","yes"
"Nike Women's Zoom Winflo 8 Running Trainers Cw3421 Shoes, Black/Dark Smoke Grey/Light Smoke Grey/White, 7.5","347396","324756","$ 134.99","2","$ 134.99","$ 134.99","A1RIIAX5ON26EB","1","B092RCV6WG","0194956801085","194956801085","B0CPT9XTWK","Nike","yes"
"Nike Women's Sports Running, Black White Dk Smoke Grey Lt Smoke, 10 US","327200","309170","$ 134.99","14","$ 134.99","$ 134.99","-","1","B092RDF4MW","0194956801108","194956801108","B0CPT9XTWK","Nike","no"
"Nike Juniper Trail Mens Running Trainers CW3808 Sneakers Shoes (UK 7 US 8 EU 41, Off Noir Dark Sulphur Black 005)","503515","433747","$ 129.99","1","$ 129.99","","-","0","B094GLPY8L","0194956801979","194956801979","B08JNFLYJ3","Nike","yes"
"NIKE - BNWT & BOX - MEN - NIKE ZOOM QUEST 4 RUNNING SHOES SNEAKERS MEN DA1105-006 - 9 - black/white-dk smoke grey","322351","276788","","","$ 103.40","$ 103.21","A1RIIAX5ON26EB","1","B098PC6367","0194956807070","194956807070","B0CPTHXNT7","Nike","yes"
"Nike Women's Gymnastics Shoe, Black White Orange, 42.5 EU","147831","127957","","","","","-","","B094VDTHTV","0194956808817","194956808817","B09ZP499XD","Nike","yes"
"Nike Womens WMNS Blazer Mid 77 DC9265 101 Catechu - Size 8.5W","10017","8886","","","$ 192.00","$ 193.54","AFW7WNX55N5K4","1","B096SRL46X","0194956810421","194956810421","B0CPT9M5TL","Nike","no"
"Nike Womens Dunk Low WMNS DD1503 103 Photon Dust - Size 7W","4474","3593","$ 135.00","","$ 135.00","$ 143.29","A3HESTK1MH7YA4","7","B096CXJ82Z","0194956810988","194956810988","B0CPTC4924","Nike","no"
"Nike Womens Dunk Low WMNS DD1503 103 Photon Dust - Size 9.5W","4479","3580","$ 132.00","1","$ 132.00","$ 158.93","AFW7WNX55N5K4, A9XC44J106EFE","4","B096CKJ38Q","0194956811039","194956811039","B0CPTC4924","Nike","no"
"Nike Women's Dunk Low WMNS Photon Dust, White/Photon Dust/White, 10W","4502","3585","$ 151.00","4","$ 150.00","$ 168.12","AFW7WNX55N5K4","3","B095ZPBQQ5","0194956811046","194956811046","B0CPTC4924","Nike","no"
"Nike Women's Dunk Low Shoes, Barely Green/Peach/White-barel, 8","4497","3604","$ 199.63","2","$ 199.63","$ 216.74","-","4","B0977V2FHV","0194956811152","194956811152","B0CPTC4924","Nike","no"
"Nike Womens Dunk Low WMNS DD1503 105 Green Glow - Size 8W","4477","3578","","","$ 250.00","$ 256.50","A1PVKUM3GY9KHA","5","B0944XNC15","0194956811305","194956811305","B0CPTC4924","Nike","no"
"Nike Womens Dunk Low WMNS DD1503 105 Green Glow - Size 9.5W","4498","3597","$ 226.00","1","$ 226.00","$ 222.33","A1PVKUM3GY9KHA","3","B094XC2TP7","0194956811336","194956811336","B0CPTC4924","Nike","yes"
"Nike Womens Dunk Low WMNS DD1503 105 Green Glow - Size 10W","4512","3591","$ 276.00","2","$ 276.00","$ 276.83","AFW7WNX55N5K4","1","B094XJKH92","0194956811343","194956811343","B0CPTC4924","Nike","no"
"Nike Womens Dunk High WMNS DD1869 104 Crimson Tint - Size 8.5W","53770","43690","$ 151.00","1","$ 150.00","$ 151.86","AOCH6DQQGZ8G","4","B098KHRPS3","0194956811763","194956811763","B093G2Q7W2","Nike","no"
"Nike Womens Dunk High WMNS DD1869 104 Crimson Tint - Size 9.5W","53794","43945","$ 165.00","1","$ 165.00","$ 159.76","AFW7WNX55N5K4","3","B0991YMXGM","0194956811787","194956811787","B093G2Q7W2","Nike","no"
"Nike Womens Downshifter 11 Wide, 9 Black","288856","202717","$ 124.99","5","$ 123.99","$ 124.26","-","1","B0BFGFN4VN","0194956814214","194956814214","B0C9S4WWBM","Nike","no"
"Nike Men's Gymnastics Shoes Running, White Game Royal Photon Dust, 11","56228","83801","","","","$ 105.07","-","","B097C5GJ9P","0194956836926","194956836926","B01LVWVKJZ","Nike","no"
"Nike Men's Victori One Slide White/University Red-Royal (CN9675 104) - 12","16098","13258","$ 49.95","1","$ 49.95","$ 48.38","A3H0WYN357X0GJ","1","B0B2TP16QW","0194956843917","194956843917","B09R43P1TD","Nike","no"
"Nike Men's Training Gymnastics Shoe, White Game Royal, 9","133175","98034","$ 139.00","1","$ 139.00","$ 139.00","A3HO9BLN1NYION","1","B08QB3517S","0194956845201","194956845201","B08R4RJTD9","Nike","no"
"Nike Men's Training Gymnastics Shoe, White Game Royal, 9.5","131063","97644","$ 139.00","1","$ 139.00","$ 139.00","A3HO9BLN1NYION","1","B08QBPK49B","0194956845218","194956845218","B08R4RJTD9","Nike","no"
"Nike Men's Tennis Gymnastics Shoe, White Game Royal, 10.5","12060343","4073224","$ 135.00","1","$ 135.00","$ 135.00","A3HO9BLN1NYION","1","B08QBDZXTR","0194956845232","194956845232","","Nike","no"
"Nike Men's Training Gymnastics Shoe, White Game Royal, 11.5","126902","96517","$ 139.00","1","$ 139.00","$ 139.00","A3HO9BLN1NYION","1","B08QBRLV4S","0194956845256","194956845256","B08R4RJTD9","Nike","no"
"Nike Alpha Menace Pro 3 nkCT6649 001 (us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_9), Black/Black/Black/White","146255","131123","$ 110.87","1","$ 110.87","$ 133.33","A3EUP28PDPRXNL, A7SXHUQQF3E6N, A14S6XXWNZ07KP, ASINA8I5RMMEK, AAGYSXRML4LKF","9","B0B95VV7WZ","0194956848660","194956848660","B0CPTFYPQB","Nike","yes"
"Nike Men's Alpha Menace Pro 2 Mid Football Cleats, Black/Black/Black/White, 11.5","142768","131322","","","$ 113.99","$ 95.75","-","","B0BFK2Y9J6","0194956848714","194956848714","B0CPTFYPQB","Nike","no"
"Nike Alpha Menace Pro 3 CT6649-101 White-Royal-Black Men's Football Cleats 8.5 US","123695","124643","","","","$ 142.69","-","","B0C5Y7W91X","0194956850250","194956850250","","Nike","no"
"Nike Alpha Menace Pro 3 White/Black Game Royal Sz10.5","145208","129689","$ 118.99","1","$ 118.98","$ 86.93","A3EUP28PDPRXNL, AAGYSXRML4LKF, ASINA8I5RMMEK, A7SXHUQQF3E6N, A14S6XXWNZ07KP","5","B0BTRQ5CVS","0194956850298","194956850298","B0CPTFYPQB","Nike","yes"
"Nike Alpha Menace Pro 3 White/Black Game Royal Sz11.5","140954","128949","$ 83.65","2","$ 77.66","$ 80.81","-","1","B0BTRSPP7G","0194956850311","194956850311","B0CPTFYPQB","Nike","no"
"Nike Alpha Menace 3 Shark Men's Football Cleat (White/Black/Royal, us_Footwear_Size_System, Adult, Men, Numeric, Medium, Numeric_11_Point_5) 11.5","169973","136408","","","","$ 133.16","-","","B0C9SGGDJ5","0194956858614","194956858614","B0BGMMQ63B","Nike","no"
"Nike Air Max SC Mens Sneakers CW4555-100 White Lagoon Platinum (Numeric_10)","89480","60687","$ 128.01","1","$ 120.06","$ 127.30","AF4GO035LHAA2","1","B096JWGZRJ","0194956863830","194956863830","B096DJ4CVY","Nike","no"
