Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),PID,Black_list
"Tory Burch Women's Ines Slides, Almond Flour, Tan, 10 Medium US",1294407,1416742,$263.97,1,$248.00,$265.41,$263.97,A22XJXTXTCFKGS,1,B09HN71WD1,196133130032,196133130032,B09HN9FBP1,Tory Burch,no,16936750887963327356,V
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Black/White, 10.5 M",60550,44506,$139.99,3,$139.99,$240.35,$179.93,A1B43WMIJ58I3U,1,B096WL3DJK,195481441555,195481441555,B0B9BRT7LY,New Balance,yes,16931879291269386071,V
Kate Spade New York Merigue Black 5 M,1264114,1012905,,,$222.62,$365.60,$218.82,-,1,B08CVRZ4CM,767883908303,767883908303,B08CY167S5,Kate Spade New York,no,16905943573690215352,V
"Kate Spade New York Women's Morningside Quartz Stainless Steel Three-Hand Dress Watch, Color: Rose Gold (Model: KSW1495)",2202489,2044016,$150.00,3,$150.00,$198.00,$150.00,A1P22Z8Y24E5J0,2,B07G5HNSQV,796483418325,796483418325,B07XWLHFFN,Kate Spade New York,no,16905436483248679158,V
Kate Spade New York Bridal Bow Pale Gold 6 M,834519,1032239,$152.26,1,$139.60,$198.00,$152.26,A24V851RG6UNB7,1,B092SHSGKW,659464859589,659464859589,B08599W3X4,Kate Spade New York,no,1689832845208815392,V
"kate spade new york Bromley Street Adela Top Handle Bag, Canvas, One Size",11454537,11034684,$216.30,1,$216.30,$329.19,$216.30,"A316X216AI9M56, A32QLNVFJ0YXY2",2,B00V8R1YWW,98689860367,98689860367,B00V8R1IGY,kate spade new york,no,16889760456769316678,V
Kate Spade New York Flyaway Spade Flower/Multi 6 M,4641835,5448454,$62.97,1,$62.97,$122.71,$62.97,AWBEWNWKW3C99,1,B09QKV2T8Q,196021049712,196021049712,,Kate Spade New York,no,1688905492120997515,V
Laura Mercier Velour Extreme Matte Lipstick - Chill,890766,742835,$28.88,21,$28.88,$46.59,$28.67,A1STZ8L76D7HDI,1,B07NWN7L8R,736150169501,736150169501,,Laura Mercier,no,16875863655253432389,V
Tory Burch TY7162U Women's Sunglasses Black/Grey Gradient 54,2072206,3004307,,,$163.31,$219.00,$150.35,-,2,B0922DN6WH,725125369763,725125369763,,Tory Burch,yes,16873983809800618606,V
Kate Spade New York Lets Dance Heel Black 7 M,1009821,2320430,$136.80,,$136.80,$228.00,,-,0,B0CFV3N9YL,196021343131,196021343131,B0CNL1X3LL,Kate Spade New York,yes,16831464036500764042,V
Kate Spade New York Darcy Large Slim Bifold Leather Wallet In Warm Taupe,1627900,1454124,$123.93,1,$119.00,$119.00,$123.93,AM9VLOTH8Y9Z3,1,B09T69TVVM,196021023231,196021023231,,Kate spade new york,no,1683069290487827225,V
"TYR Men's Bravos All Over Jammer Swimsuit, Multi Color, 34",930624,845961,$59.95,5,$59.95,$59.95,$59.95,A22YKJV2DUCVPX,1,B010RAE2D8,36702010856,36702010856,B010RA60N8,TYR,no,16821822725570230994,V
Tory Burch Miller Dark Lotus/Bermuda 10 M,11128272,10652741,$213.91,1,$198.00,$218.00,$213.91,A22XJXTXTCFKGS,1,B09XFGCRN1,196133270653,196133270653,,Tory Burch,no,168077186976831816,V
Free People Lotus Set Dress White/Black Combo SM (Women's 4-6),1430463,1520409,$119.01,1,$119.01,$168.00,$119.01,-,1,B0C95LH2LD,197267137324,197267137324,B0CC9KGJ7D,Free People,no,16805277623735881861,V
Laura Mercier Face Care 0.3 Oz Smooth Finish Foundation Powder - 09 (Medium Beige With Red Undertone) For Women,1167886,1150490,,,$76.36,$106.25,$86.14,A39WWGXFOLEB1L,1,B00I2XY9TU,736150102522,736150102522,,Laura Mercier,no,16804949878625235891,V
Kate Spade New York Triple Gusset Dawn Crossbody Purse (Sparrow),,,$198.00,1,$198.00,$198.00,$198.00,A316X216AI9M56,1,B07Y2FWBWH,98687394468,98687394468,,Kate Spade New York,no,1676778377999377217,V
"Tory Burch Women's Bubble Jelly Slides, Peach Puff, Orange, 7 Medium US",257285,279642,,,$230.94,$237.94,$230.94,-,1,B0BW2L331X,196133672358,196133672358,B09GNW268M,Tory Burch,no,16765934680341598348,V
Kate Spade New York Bridal Embellished Headband French Cream One Size,,,$32.40,,$32.40,$60.00,,-,0,B09TV9RGH5,722947498077,722947498077,,Kate Spade New York,yes,16736762083779915681,V
Kate Spade New York Spencer Small Slim Bifold Wallet Black One Size,1475208,1497953,$109.99,1,$109.99,$199.18,$109.99,A3SS984SJJO4J5,1,B08JHVHSCS,767883912751,767883912751,B08JJ6H3B1,Kate Spade New York,no,16733691444818215925,V
"TYR Women's Sandblasted cutoutfit, Black, Size 26",1260201,1865418,$52.08,4,$47.13,$60.00,$52.08,A3V1BO3WFJIOCU,1,B076CC5T9S,36702653213,36702653213,B076CQFKWN,TYR,no,16728405741185730505,V
Kate Spade New York Knott Medium Saddle Bag Orchid One Size,,,$225.00,3,$225.00,$277.98,$225.00,"A7Y61NEJ98BII, A3GWW7CQGYIHXP",2,B0974FWQLX,767883202821,767883202821,,Kate Spade New York,no,16718536093253280429,V
Sunglasses Tory Burch TY 9071 U 189913 Transparent Beige/Ivory,2271740,2019239,,,$196.94,$271.25,$183.67,-,1,B09WVKGKNW,725125381321,725125381321,,Tory Burch,no,16693005826167316318,V
Sunglasses Tory Burch TY 9071 U 189913 Transparent Beige/Ivory,2271740,2019239,,,$196.94,$271.25,$183.67,-,1,B09WVKGKNW,725125381321,725125381321,,Tory Burch,no,16693005826167316318,V
Kate Spade New York Merigue Black 11 M,2867130,1566684,$142.98,1,$142.98,$337.18,$142.98,ACTZ4HD4YIH8O,1,B08CVRVDHN,767883908273,767883908273,,Kate Spade New York,no,16691260592263455421,V
"TYR Women's Standard Durafast Elite Maxfit Swimsuit, Purple Vitality, 26",73458,71507,,,$90.35,$108.00,$102.11,AF4GO035LHAA2,1,B0C7574S6K,194238252086,194238252086,B0C4LYLCLS,TYR,no,16652246566708161709,V
"TYR Women's Standard Durafast Elite Lyn Racerback Swim Top, Deep Plum, 14",729981,654465,$25.15,6,$19.90,$44.99,$25.15,A34V3O18ZYGJY,1,B09K4SPMC1,194238043899,194238043899,B09K53Q25P,TYR,no,16602135030663400921,V
"Kate Spade New York Women's Raglan/G/S Polarized Aviator Sunglasses, Red Gold, 56mm, 17mm",291394,361764,$46.00,6,$46.00,$130.00,$46.00,A1ISN0LST7MLY7,1,B08R2N6HF1,716736395760,716736395760,B09VYP4H13,Kate Spade New York,no,16591790800911109947,V
"Buffalo David Bitton Women's Dree Knee Length Short, Peyto wash, 26",2682583,3080313,$65.18,3,$59.00,$69.00,$65.18,AAZDBA9D33U7D,1,B085B4PB2F,193851550258,193851550258,B089W955FG,Buffalo David Bitton,no,1656517813986491921,V
"Eyeglasses Tory Burch TY 2064 1728 Dark Tortoise, 48/16/135",1891498,2523744,,,,$245.72,$189.15,-,,B07SSTZLQH,725125016056,725125016056,,Tory Burch,no,16559409709049302394,V
"Buffalo David Bitton Ladies’ Ankle Length Skinny Pant (2/26, Autumn)",,,,,$24.99,$34.66,$30.85,A1FWY2UEDD1DQG,1,B01NCJYVMN,627650227801,627650227801,,Buffalo David Bitton,no,16541946112045694388,V
Classic Kickboard for Swim Training,10888,13763,$33.26,7,$20.99,$38.99,$33.80,A1PDWJ1MBCI4J3,4,B0BQSVX679,194238157404,194238157404,B0C5GHXPVK,TYR,no,16524967927679981625,V
Kate Spade New York Brushed Jersey Short Sleeve Cropped PJ Set Dot Toss LG,908265,720204,$88.00,,$88.00,$120.30,,-,0,B0BVVSND2L,197117008491,197117008491,B0BYZRKGQR,Kate Spade New York,yes,16519623552324782587,V
Kate Spade New York Heritage Spade Small Heart Studs Earrings Gold One Size,400747,379940,,,,$137.54,$47.15,-,,B07RZ8NW1N,767883350461,767883350461,B07NJ85GC4,Kate Spade New York,no,16514012391466331391,V
"TYR Swimple Tie Dye Kids' Fit,Purple/Pink",6469,5512,,,$21.35,$27.49,$25.61,AF4GO035LHAA2,1,B07L6KWM9R,36702758628,36702758628,B0BXFQ31QT,TYR,no,16485759185776507060,V
"laura mercier Caviar Chrome Veil Lightweight Liquid Eye Colour - Night Sky, 0.2 Ounce",1168097,1112557,,,$19.06,$38.99,$19.06,"AIGMZ9YYRPEQG, A1G35A3E12TBG5, A1YP2P93ZSXPM7",3,B07NVPGGS8,736150173454,736150173454,B0BT5X2M1V,Laura Mercier,yes,16452614137489785911,V
"Kate Spade New York Women's Bound Bridal Journal, 8.25"" x 5.25"" with 200 Pages (Love Script)",16019,19831,$28.00,3,$19.99,$42.97,$24.98,AML6V7FTQQ2Y6,3,B07ML9ZVND,825466973589,825466973589,B01N6WYA6G,Kate Spade New York,no,16439196094428798819,V
"New Balance Men's Fresh Foam X More Trail V3 Running Shoe, Reflection/Vintage Teal, 10.5",27969,24859,,,,$268.43,$265.43,-,,B09YC1CX6N,196432435531,196432435531,B0CT34ZB3T,New Balance,yes,16415440875199742367,V
TYR Durafast Solid Jammer Swimsuit - Royal - 32,,,$84.61,,$76.66,$115.55,,-,1,B00SH3BIIU,36702179560,36702179560,,TYR,no,16405012912444107076,V
"TYR womens for Swimming, Yoga, Fitness, and Workout Solid kalani short, Black, X-Small US",625240,637918,,,$44.99,$64.45,$45.53,A7QEO1E135RVN,2,B01JUC1G56,36702631105,36702631105,B01LZ2SW6B,TYR,yes,16387585763493376834,V
"LAURA MERCIER/""SET TO GLOW"" TRANSLUCENT MEDIUM DEEP LOOSE POWDER & BRUSH DUET",,,$29.57,10,$29.57,$64.76,$30.47,A1G35A3E12TBG5,2,B0B32X7V6V,194250007824,194250007824,,Laura Mercier,no,16374130863624427356,V
Kate Spade New York Brushed Jersey Joggers PJ Set Holiday Spirit LG,1782593,1580659,$78.00,1,$78.00,$78.00,$78.00,A2Z083RQG3W7TX,1,B0B9XLQNTR,196194619415,196194619415,B0BC98C1XF,Kate Spade New York,no,16373005175470990733,V
"kate spade handbag for women Wrapping party gift box crossbody, BLACK",2826052,3305622,,,$299.00,$304.49,$304.43,A2KPOSO2I5EPFK,2,B09P7MSMZV,767883270523,767883270523,B09PYC1TYW,Kate Spade New York,no,16372849971238384964,V
Kate Spade New York Solero Breton Stripe/Outerspace 6.5 M,12661922,12323389,$98.00,,$98.00,$153.59,,-,0,B09W5H3J44,196021095023,196021095023,,Kate Spade New York,yes,16368204709188583418,V
Kate Spade New York Lets Dance Heel Black 6.5 M,1060812,2445897,$136.80,,$136.80,$228.00,,-,0,B0CFV2Z31T,196021343124,196021343124,B0CNL1X3LL,Kate Spade New York,yes,16360535465330794380,V
Kate Spade New York Lets Dance Heel Black 8.5 M,1097653,2356425,$136.80,,$136.80,$228.00,,-,0,B0CFV3CB52,196021343162,196021343162,B0CNL1X3LL,Kate Spade New York,yes,16357588024881966549,V
Kate Spade New York Precious Pansy Enamel Studs Earrings Yellow Multi One Size,2670494,2389538,$59.99,1,$59.99,$59.99,$59.99,A1ZHMJTRE5D2I,1,B086MSXBDP,767883821640,767883821640,B086M934NY,Kate Spade New York,no,16336684214735336026,V
"Buffalo David Bitton Men's Slim Straight Evan Jeans, Lightly Sanded/Rifted, 32-36",1915357,1802134,$119.00,1,$119.00,$119.00,$119.00,A38LET67HOFW6K,1,B014VYBUH2,803244842883,803244842883,B095W73PYT,Buffalo David Bitton,no,1632962057610825403,V
Kate Spade New York Patterson Drive Medium Dome Satchel Spruce One Size,3284151,3938327,$169.94,1,$154.99,$258.00,$169.94,A1WTOJSJJF8L89,1,B07YN6K92M,98687400893,98687400893,,Kate Spade New York,no,16299685574883453462,V
"TYR Women's Durafast Elite Diamondfit Swimsuit (Royal, Size 38)",101741,120467,$59.99,1,$59.99,$77.34,$63.81,A218NCVVSLQN1Q,2,B008XNEUNY,36702368872,36702368872,B00E5G5LAE,TYR,no,16265633336624193601,V
Kate Spade New York Pique Texture Contrast Classic Bandeau One-Piece Deep Plum XS,2126802,2144850,$94.25,1,$94.25,$147.63,$94.25,AM6N2HFGPSJN8,1,B09HPPGZRX,193144441447,193144441447,B09RW4VPRS,Kate Spade New York,no,16251145770884237128,V
kate spade New York Mott Street Flatware 5 Piece Place Setting,1129957,1111934,$59.99,24,$59.99,$69.99,$59.99,A1L2TE0EHFFZEK,2,B07T39DSWX,882864825063,882864825063,B07YVSHXJR,Kate Spade New York,no,16218751571641164027,V
"Buffalo David Bitton Women's Carrie Mid Rise Slim Jeans, Medium Acid, 25",407745,491021,$47.81,4,$36.65,$99.00,$40.70,A24V851RG6UNB7,1,B09N41HWGC,195990328323,195990328323,B09N4DPZZC,Buffalo David Bitton,no,16208036329259050155,V
"LifeStride Womens Kascade Espadrille Wedge Mary Jane Flat, Black, 11 US",81793,63712,,,$117.74,$133.74,$118.93,-,0,B09NTSFXCG,712015447922,712015447922,B0CSJXZ6XP,LifeStride,yes,16188096793503709045,V
"Kate Spade New York Blue Willow Drive8482 Trivet, 0.90 LB",537278,334724,,,,$22.46,,-,,B07STFZPPT,882864826794,882864826794,,Kate Spade New York,yes,16184839888302679376,V
"Tory Burch Women's Miller Thong Sandals, Light Makeup, Tan, 9.5 Medium US",20925,31277,$198.00,,$198.00,$398.00,$266.28,A22XJXTXTCFKGS,1,B07796BSWY,190041089895,190041089895,B07BHJGWD5,Tory Burch,yes,16175544632354064855,V
Kate spade Staci Colorblock Small Zip Around Wallet Warm Beige Black Multi,1220220,1162700,,,$115.00,$208.00,$130.50,A1EUAW10N8919K,1,B09XWZNVTN,767883218433,767883218433,,Kate spade,no,16155703890356825255,V
"Kate Spade New York Women's Scalloped Hipster Bikini Bottoms, White, M",,,$57.00,1,$57.00,$57.00,$57.00,A5B8CQY4F8JBW,1,B07146LPN1,755448493630,755448493630,,Kate Spade New York,no,16148455222318671947,V
Buffalo David Bitton Emerson Side Ruched T-Shirt Black MD,,7054916,$19.60,,$19.60,$131.79,,-,0,B09N2FKLXG,195990199787,195990199787,,Buffalo David Bitton,yes,1614374563847285188,V
"Laura Mercier Matte Radiance Baked Powder For Women, Bronze 03 Light To Medium, 0.26 Ounce",93744,120846,,,,$114.75,$104.68,-,,B00CPB41B6,736150109576,736150109576,B079YXCL25,Laura Mercier,no,16113489679050959906,V
"Laura Mercier Matte Radiance Baked Powder For Women, Bronze 03 Light To Medium, 0.26 Ounce",93744,120846,,,,$114.75,$104.68,-,,B00CPB41B6,736150109576,736150109576,B079YXCL25,Laura Mercier,no,16113489679050959906,V
TYR SALI1Y6024 Alliance Splice Jammer Black/White 24,1339403,1660063,$42.77,1,$42.77,$63.69,$42.77,A218NCVVSLQN1Q,4,B000MFXSAC,36702011754,36702011754,B01LYQVC3M,TYR,no,16108068527128350695,V
"Kate Spade New York Women's Schuyler Saffiano Leather Medium Tote Bag, Baja Rose",633405,481044,$209.90,3,$194.95,$196.99,$182.34,A1WTOJSJJF8L89,2,B0CNZWFZ6W,196021370281,196021370281,,Kate spade New York,no,16089966411313604893,V
"Kate Spade New York Alexya Pine Grove Way Pebbled Leather Shoulder Bag Handbag, Merlot",,,$138.00,1,$138.00,$358.00,$138.00,A1ZOO4O7Q3NVOD,1,B074PW6N5Z,98687101110,98687101110,,Kate Spade New York,no,16084279911993049620,V
"Kate Spade New York Women's Avaline2/S Aviator Sunglasses, Silver, 58mm, 14mm",1454466,1512206,,,$69.95,$100.85,$69.95,A2G8LN62QID17B,1,B09KCD66WZ,716736316840,716736316840,B093NSWDQ8,Kate Spade New York,yes,16053480338735422330,V
"Tory Burch Women's Miller Cloud Sandals, Spark Gold/Natural, 10 Medium US",42657,65845,,,$238.00,$418.45,$254.32,A22XJXTXTCFKGS,1,B092ZTK187,192485878707,192485878707,B08ZHLS235,Tory Burch,no,16052880341420875402,V
"Tory Burch Women's Geo Bombe Miller Low Heel 55mm, Silver, 7 Medium US",2860050,3256364,$298.00,1,$298.00,$298.00,$294.02,-,1,B0BW28GF63,196133687833,196133687833,B0BFBYR1N3,Tory Burch,no,16042563948971439929,V
"LifeStride Women's Alexi Shooties Ankle Boot, Mushroom Faux Leather, 7",,,,,$68.81,$155.04,$77.01,A2HGWKGRZLYH2G,3,B0C8B57VV5,17118808428,17118808428,B0CPNG3DD5,LifeStride,no,16042480914270683174,V
"TYR Women's Standard Airtec Racerback Performance Sport Tank Top, Black, X-Small",1771769,1542029,$49.95,5,$45.00,$45.00,$49.95,A3VX72MEBB21JI,1,B09Z7C8FZD,194238108772,194238108772,B09Z7P9D7V,TYR,no,16036411192895159279,V
Kate Spade New York Darcy Small Zip Card Case Wallet,,,,,,$191.10,$191.10,-,,B0B4WT44QW,196021023101,196021023101,,Kate Spade New York,no,16033989048746889954,V
Kate Spade New York Charmer Black Multi 6 B (M),775612,1926530,$131.32,,$131.32,$317.43,,-,0,B0BST2VW4C,196021232930,196021232930,B0C6YN3CRY,Kate Spade New York,yes,16031305541442819329,V
"Buffalo David Bitton Ladies’ Cozy Top (Pink, XX-Large)",1037062,890675,$59.99,1,$59.99,$59.99,$59.99,A26NFHXZV4BPGO,1,B079NQB9CC,627650613130,627650613130,B079NLP5XL,Buffalo David Bitton,no,16022771470171206735,V
"New Balance Women's Fresh Foam X Hierro V7 Trail Running Shoe, Fatigue Green/Covert Green, 8.5",14074,11557,$139.99,2,$139.99,$185.21,$185.21,-,0,B0BJ7MDD92,196652816776,196652816776,B0CLP2D65F,New Balance,yes,16016705188302357332,V
"BOYS' DURAFAST ONE JAMMER SWIMSUIT, 28, Royal",23708,23256,$23.98,46,$19.03,$45.95,$37.39,A218NCVVSLQN1Q,2,B000FEPN3K,36702179713,36702179713,B0BMDXQ7L6,TYR,no,15997083146287083326,V
Tory Burch 136616 Tory Gold Tone Pearl Drop Rope Logo Women's Drop Dangle Earrings,973283,1138763,$86.73,6,$79.99,$108.00,$89.56,A2MGH9L8RRRLS9,2,B0BT8DWRVT,196133220924,196133220924,,Tory Burch,no,15965652791883247197,V
"KATE SPADE Larabee Road Platinum 5-piece Place Setting, 4.5 LB, Metallic",322794,296678,,,$186.00,$199.99,$190.99,AML6V7FTQQ2Y6,3,B0037HXUI2,882864265104,882864265104,B0988CTG1R,Kate Spade,no,1596241836506034981,V
Kate Spade New York Staci Small Saffiano Leather Satchel Bag in Black,1349227,1276082,,,$189.00,$189.00,$189.00,A1ZOO4O7Q3NVOD,1,B08NQ6F8VF,767883696262,767883696262,,Kate Spade New York,no,15942053144267113777,V
Buffalo David Bitton High-Rise Cutoffs Shorts/Joan in Indigo Indigo 30,,,$27.60,,$27.60,$82.85,,-,0,B0991RG56G,193851948239,193851948239,,Buffalo David Bitton,yes,15942031396518735560,V
"New Balance Women's Fresh Foam X 860 V13, White/Light Gold Metallic/Grapefruit, 10 X-Wide",33341,195103,,,,$243.79,$236.62,-,,B0BB34Q51P,196432329014,196432329014,B0D3L6BBJK,New Balance,yes,15929469401139519802,V
"Tory Burch Women's Bubble Jelly Slides, New Ivory, Off White, 6 Medium US",256654,282245,,,$188.00,$188.00,$175.03,A33N1BDCZWHQT1,1,B099PMZYXP,192485938210,192485938210,B09GNW268M,Tory Burch,yes,15895617313461957999,V
"Kate Spade New York Pave Heart Ring, Size 7",1322436,1481483,$49.76,2,$49.76,$67.98,$49.76,A1EUAW10N8919K,1,B0768P6SHG,98686675551,98686675551,,Kate Spade New York,no,15870135235917882617,V
"Tory Burch Women's Bubble Jelly, Tory Red/Deep Purple/Light, 9 Medium US",264016,274016,,,$279.63,$309.97,$279.63,-,1,B0B1GYW1SF,196133510209,196133510209,B09GNW268M,Tory Burch,no,15826376106709897002,V
Purifying Micellar Water,787875,660748,,,$44.95,$59.95,$44.98,A2YX3CCMDKRZMP,3,B08954MS69,736150180278,736150180278,,Laura Mercier,no,15820800584735030123,V
"LifeStride Womens Delta Wedge Sandal, Tropical Orange, 11 Wide US",132046,115741,,,,$141.10,$75.74,-,,B0B937362Z,17113094598,17113094598,B0B92ZTNV1,LifeStride,yes,15806253714600677593,V
Kate Spade Rosie Rosie North South Swingpack Crossbody (Warm gingerbread),153005,820925,$104.17,5,$97.89,$214.00,$105.24,AM9VLOTH8Y9Z3,3,B0CNF2D5FK,196021369292,196021369292,B0CNDZGHNN,Kate Spade New York,no,15791653260583674204,V
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Black/Thunder/White, 10.5",8370,6151,$159.95,10,$158.99,$295.76,$191.30,A1M61PIJN4A2H4,4,B096N9734V,195907632604,195907632604,B096NKPSY5,New Balance,no,15777082723813115428,V
"New Balance Men's Fresh Foam X Defender SL Golf Shoe, Grey/Blue, 16",227390,236363,,,$184.40,$184.40,$184.40,ANZYNJW9IIF9C,1,B09C13BD6T,889993229779,889993229779,B0CQMXNPXG,New Balance,no,15776320982982241282,V
Laura Mercier Flat Eye Liner Brush,254926,214938,$29.46,22,$29.46,$53.04,$29.88,A8OD82HUXJQBY,1,B078WKCNBX,736150160454,736150160454,,Laura Mercier,no,15770773818862837020,V
"Tory Burch Women's Miller Cloud Sandals, Multi/Cork, 8.5 Medium US",41594,65140,,,$238.00,$258.00,$240.52,A22XJXTXTCFKGS,1,B09HN45QNC,196133142684,196133142684,B08ZHLS235,Tory Burch,yes,15766234385623944247,V
Kate Spade New York Spencer Slim Crossbody Black One Size,1603290,1621968,,,$119.00,$188.88,$112.07,A1ZHMJTRE5D2I,1,B088QRRB9G,767883728383,767883728383,B08JJ754WZ,Kate Spade New York,no,15696649551404115084,V
"TYR Latex Nose Clip, Black, 6.4 x 4.3 x 1.4 inches",312755,288793,$9.90,50,$9.90,$9.90,$9.90,A3V1BO3WFJIOCU,1,B00LY9Q5I2,36702497510,36702497510,,TYR,no,15680365915819641896,V
"Tory Burch Womens 136144 Ella Gold-Tone Hardware Large Nylon Tote Bag, (Tory Navy Blue)",1458527,1274516,$190.50,7,$175.00,$275.00,$179.50,A2ZY7XGZHZN3SY,3,B0C6P53BHX,196133215937,196133215937,B0C6P543N1,Tory Burch,no,15629112518566694452,V
"Tory Burch Women's 1.5"" Miller Reversible Belt, Black/Classic Cuoio/Silver, M",245531,254576,,,,$337.18,$256.19,-,,B0C114P3FX,196133360309,196133360309,B088P7Q55C,Tory Burch,yes,15627403821667428420,V
"Lacoste mens Hapona Sneaker, Black/Black, 9 US",967782,934743,,,,$213.87,$213.87,-,,B08BR7RS63,193367537897,193367537897,B07T2FR3KJ,Lacoste,no,15624429813004539387,V
"Tory Burch Women's Ella Printed Tote, New Ivory Pisces Dream, One Size",1288422,1056868,$354.02,1,$338.00,$338.00,$332.07,-,1,B0BW2NW7DG,196133793985,196133793985,B0BLZPZV9Q,Tory Burch,no,15623087381297387114,V
Kate Spade New York Sam Icon Nylon Small Tote Ks Green One Size,1086858,1201812,,,,$290.45,$290.45,-,,B0BPY1DRDB,196021264429,196021264429,B0CNL1XBXF,Kate Spade New York,yes,15563643602475466594,V
Kate Spade New York Saffron Pale Gold 7 M,3665728,3659243,,,$107.93,$297.71,$117.88,ACTZ4HD4YIH8O,1,B09W5GL8SG,196021088223,196021088223,B0B8DXYZVZ,Kate Spade New York,no,15550220092306323711,V
Kate Spade New York Julep Black/French Cream 7.5 B (M),4398102,4166266,,,$114.11,$124.06,,-,1,B08V5RQ83N,767883070192,767883070192,B08T7MBVMH,Kate Spade New York,no,15546955011934034738,V
"New Balance Men's 574 Core Sneaker, Nimbus Cloud/White, 12",4170,2878,$89.99,17,$89.99,$234.00,$122.43,A31AXZ2ONSA7MG,4,B093QK4M5G,195907805411,195907805411,B08BN9V242,New Balance,yes,15540046238796078436,V
"Tory Burch for Women - Eau de Parfum Spray, Body Lotion & Rollerball, Floral, 3.4 Oz + 3.4 Oz + 0.2 Oz, 3.0 Count",558851,549513,$304.98,1,$299.99,$299.99,$304.98,A2Y6DG1QIM3DEP,1,B08YHV2XGZ,195106000013,195106000013,,Tory Burch,no,15479366137447202183,V
"Kate Spade New York Women's Small Lottie Satchel, Black, One Size",4163151,3812454,$199.99,2,$198.97,$278.00,$199.15,AWBEWNWKW3C99,2,B078WX64SZ,98687219716,98687219716,B07F1ZYMGK,Kate Spade New York,no,15478183324809847774,V
"Joe's Jeans Women's The Molly Shield Pocket, White, 26",797291,820698,,,$163.16,$198.00,$151.65,-,1,B0B94MWWCN,193653724499,193653724499,B0B8TH6444,Joe's,no,15426861236991817987,V
"Kate Spade New York Women's Alianna/G/S Square Sunglasses, Havan Beige/Dark Gray Gradient, One Size",766517,859037,$74.41,2,$59.46,$159.50,$74.64,A2857RBU562CVM,1,B07VCFZ87Q,716736208190,716736208190,B093KN6VV5,Kate Spade New York,no,15422488472683767913,V
Tory Burch TY7158U Women's Sunglasses Dark Tortoise/Brown Gradient 53,2317493,3760577,$87.73,5,$87.73,$265.65,$158.30,A24G5KE2858J1Q,2,B0922C9X8R,725125293228,725125293228,,Tory Burch,no,15415852587117627860,V
"New Balance Men's Fresh Foam X 860 V12 Running Shoe, Black/White, 13 M",60676,43637,,,,$187.20,$153.42,-,,B096WKN98X,195481441609,195481441609,B0B9BRT7LY,New Balance,no,1535990375140223212,V
"TYR Tracer x Racing Mirrored, Blue/Black, One Size",92999,93986,$37.48,4,$37.48,$39.95,$38.22,-,2,B07L5X2Q5W,36702758444,36702758444,B086HSQ756,TYR,no,15335233024376539449,V
Kate Spade New York Joy Dot Silk Twill Shirt Citrine Blue MD (US 6-8),,,$136.40,,$136.40,$188.31,,-,0,B0BBM19VSP,196021147074,196021147074,,Kate Spade New York,yes,15310197936213742712,V
Kate Spade New York Schuyler Medium Leather Tote Shoulder Bag in Parchment,1365995,1182085,$149.63,1,$142.00,$189.00,$157.63,AM9VLOTH8Y9Z3,2,B09Y36Q4CQ,196021079566,196021079566,,Kate Spade New York,no,15287406272694685139,V
