"Title","Buy Box 🚚: Current","Amazon: Current","New: Current","New: Highest","New, 3rd Party FBM 🚚: Current","eBay Used 🚚: Current","Count of retrieved live offers: New, FBM","ASIN","Product Codes: EAN","Product Codes: UPC"
"Birkenstock Men's Arizona Soft Footbed Slides, Stone Coin, Grey, 12 Medium US","$ 145.60","","$ 145.00","$ 265.82","$ 145.00","","4","B09G8K448D","0886454807033","886454807033"
"Birkenstock Men's Arizona Soft Footbed Slides, Stone Coin, Grey, 13 Medium US","$ 105.99","","$ 105.99","$ 250.73","$ 105.99","","2","B09G8MGLBG","0886454807064","886454807064"
"Birkenstock Arizona Sandals Vegan Faded Khaki Birkibuc N 38 N EU 7","$ 110.00","","$ 110.00","$ 198.63","$ 110.00","","2","B094NZHNG3","0886454808160","886454808160"
"Birkenstock Arizona Sandals Vegan Faded Khaki Birkibuc N 40 N EU 9","","","$ 184.57","$ 198.41","","","3","B094NWPKTM","0886454808221","886454808221"
"Birkenstock Boston Unisex Sandals Size 6, Color: Black","","","","$ 179.99","","","","B094W8R1CZ","0886454809419","886454809419"
"Birkenstock Boston Vegan Black Birkibuc R 42 R EU,9-9.5","","","$ 175.00","$ 220.35","$ 175.00","","1","B093T33WQ4","0886454809501","886454809501"
"Birkenstock Boston Vegan Black Birkibuc 43 R EU,10-10.5","$ 155.00","","$ 155.00","$ 209.99","$ 155.00","","1","B093T2HQXN","0886454809532","886454809532"
"Birkenstock Boston Soft Footbed Coin Suede R 36 R EU, 5-5.5","$ 179.00","","$ 179.00","$ 288.22","$ 179.00","","1","B094W84VJ4","0886454811092","886454811092"
"Birkenstock Arizona Sandals Soft Footbed Dark Teal Suede N 41 N EU 10","","","","$ 135.00","","","","B094NZFPCS","0886454814093","886454814093"
"Birkenstock 1020557336 Arizona SFB-St Coin Sd N 36","$ 124.95","","$ 124.95","$ 250.73","$ 124.95","","4","B094NYGYJR","0886454823378","886454823378"
"Birkenstock 1020557339 Arizona SFB-St Coin Sd N 39","$ 149.00","","$ 149.00","$ 250.72","$ 149.00","","2","B094NZHNG4","0886454823460","886454823460"
"Birkenstock 1020557340 Arizona SFB-St Coin Sd N 40","$ 206.08","","$ 196.13","$ 265.74","$ 206.08","","2","B094NXV5L3","0886454823491","886454823491"
"Birkenstock 1020557341 Arizona SFB-St Coin Sd N 41","$ 135.00","","$ 135.00","$ 250.73","$ 135.00","","5","B094P1R9XL","0886454823521","886454823521"
"Birkenstock 1020557342 Arizona SFB-St Coin Sd N 42","$ 135.00","","$ 135.00","$ 251.76","$ 135.00","","3","B094NWRWSM","0886454823552","886454823552"
"Birkenstock Men's Boston Shearling Shoes, Midnight/Midnight, Blue, 9 Medium US","$ 186.02","","$ 186.02","$ 300.65","","","4","B0989TSCK5","0886454826942","886454826942"
"Birkenstock Men's Boston Shearling Shoes, Midnight/Midnight, Blue, 11 Medium US","$ 199.00","","$ 190.02","$ 300.65","$ 188.02","","4","B0989SB8P9","0886454827000","886454827000"
"Birkenstock Men's Boston Shearling Shoes, Midnight/Midnight, Blue, 12 Medium US","$ 186.02","","$ 186.02","$ 291.89","","","1","B0989TFFTT","0886454827031","886454827031"
"Birkenstock Women's Arizona Shearling Lined Sandal - Regular Width Mocha 37 R","","","$ 265.74","$ 273.63","$ 263.74","","1","B09BLZKDXX","0886454827192","886454827192"
"Birkenstock Women's Arizona Shearling Lined Sandal - Regular Width Mocha 38 R","","","$ 170.00","$ 273.63","$ 170.00","","3","B09BLYY6SM","0886454827222","886454827222"
"Birkenstock Women's Arizona Shearling Lined Sandal - Regular Width Mocha 39 R","","","$ 265.74","$ 296.05","$ 263.74","","1","B09BLYNGWB","0886454827253","886454827253"
"Birkenstock Women's Arizona Shearling Lined Sandal - Regular Width Mocha 41 R","","","$ 179.95","$ 284.00","$ 179.95","","3","B09BLZMVGZ","0886454827314","886454827314"
"Birkenstock Men's Arizona Shearling Lined Sandal - Regular Width Mocha 44 R EU","$ 151.00","","$ 151.00","$ 218.12","$ 151.00","","3","B09BLYXS7N","0886454827406","886454827406"
"Birkenstock Men's Arizona Shearling Lined Sandal - Regular Width Mocha 46 R EU","","","$ 260.00","$ 284.00","$ 260.00","","3","B09BLZ6W8T","0886454827468","886454827468"
"Birkenstock Boston Vl/Shearling Unisex Shoes Size 3, Color: Mocca","","","$ 298.65","$ 298.65","$ 298.65","","1","B09F9BL13F","0886454827529","886454827529"
"Birkenstock Boston Vl/Shearling Unisex Shoes Size 4, Color: Mocca","$ 165.00","","$ 165.00","$ 291.89","","","4","B09F9C29CX","0886454827550","886454827550"
"Birkenstock Boston Vl/Shearling Unisex Shoes Size 7, Color: Mocca","$ 175.00","","$ 175.00","$ 300.65","$ 170.00","","4","B09F9CJKJY","0886454827642","886454827642"
"Birkenstock Men's Boston Shearling Clogs, Mocha/Mocha, Brown, 8 Medium US","","","$ 298.65","$ 300.65","$ 296.65","","1","B09F9BL12G","0886454827673","886454827673"
"Birkenstock Men's Boston Shearling Clogs, Mocha/Mocha, Brown, 9 Medium US","","","$ 199.00","$ 199.00","$ 199.00","","1","B09F9CJ517","0886454827703","886454827703"
"Birkenstock Men's Boston Shearling Clogs, Mocha/Mocha, Brown, 10 Medium US","","","$ 289.25","$ 296.89","$ 291.25","","1","B09F99DHK1","0886454827734","886454827734"
"Birkenstock Men's Boston Shearling Clogs, Mocha/Mocha, Brown, 12 Medium US","$ 170.00","","$ 170.00","$ 199.00","$ 170.00","","2","B09F9DD7QX","0886454827796","886454827796"
"Birkenstock Men's Boston Shearling Clogs, Mocha/Mocha, Brown, 13 Medium US","$ 170.00","","$ 170.00","$ 300.13","$ 170.00","","3","B09F9BWQ29","0886454827826","886454827826"
"Birkenstock Women's Boston Soft Footbed Clogs, Stone Coin, Grey, 6-6.5 Narrow US","","","$ 219.95","$ 272.48","$ 219.95","","2","B094WBHSM3","0886454828687","886454828687"
"Birkenstock Women's Boston Soft Footbed Clogs, Stone Coin, Grey, 9-9.5 Narrow US","","","$ 273.71","$ 291.78","$ 273.71","","3","B094W9ZBVL","0886454828779","886454828779"
"Birkenstock, Arizona Shearling Lined Sandal - Narrow Width Mocha M, 5","","","$ 150.00","$ 288.99","$ 150.00","","2","B09B2QX8NS","0886454830581","886454830581"
"Birkenstock Women's, Arizona Shearling Lined Sandal - Narrow Width Mocha 38 M, 7","","","$ 177.50","$ 288.99","$ 177.50","","2","B09B2R3PNC","0886454830642","886454830642"
"Birkenstock Women's, Arizona Shearling Lined Sandal - Narrow Width Mocha 39 M","","","$ 284.07","$ 288.99","$ 282.07","","1","B09B2P4HR2","0886454830673","886454830673"
"Birkenstock Women's, Arizona Shearling Lined Sandal - Narrow Width Mocha 41 M","","","$ 282.07","$ 288.99","$ 280.07","","2","B09BFX8VWF","0886454830734","886454830734"
"Birkenstock Women's, Arizona Shearling Lined Sandal - Narrow Width Midnight 36 M","$ 199.09","","$ 155.33","$ 275.63","$ 171.02","","3","B09BFX6KGC","0886454830932","886454830932"
"Birkenstock Arizona Shearling Suede Leather Narrow Women | Midnight (1020583) (6, Midnight)","$ 156.45","","$ 132.37","$ 275.63","$ 155.33","","3","B09BFVDTBJ","0886454830963","886454830963"
"Birkenstock Women's Arizona Shearling Sandals, Midnight/Midnight, Blue, 8-8.5 Medium US","","","","$ 189.95","","","","B09BFT1GNM","0886454831021","886454831021"
"Birkenstock Women's, Arizona Shearling Lined Sandal - Narrow Width Midnight 42 M, 11","$ 170.00","","$ 155.33","$ 284.07","$ 155.33","","3","B099NZR22T","0886454831113","886454831113"
"Birkenstock Boston Shearling Narrow Suede Leather Unisex Shoes Size 37, Color: Midnight-Black-Classic Black","$ 219.95","","$ 219.95","$ 293.25","$ 219.95","","1","B09F9BVF9H","0886454831328","886454831328"
"Birkenstock Boston Shearling Suede Leather Clogs M Mocha","$ 169.00","","$ 169.00","$ 350.02","$ 169.00","","3","B09F9DDJN1","0886454831434","886454831434"
"Birkenstock Boston Shearling Suede Leather Clogs M Mocha","$ 169.95","","$ 169.95","$ 300.13","$ 169.95","","2","B09F9BP68H","0886454831465","886454831465"
"Birkenstock Boston Shearling Suede Leather Clogs M Mocha","$ 169.95","","$ 169.95","$ 300.73","$ 169.95","","2","B09F9BHDRC","0886454831496","886454831496"
"Birkenstock Boston Shearling Narrow Suede Leather Unisex Shoes Size 38, Color: Midnight-Black-Classic Black","$ 170.00","","$ 170.00","$ 341.51","$ 170.00","","1","B09F9BRW48","0886454832158","886454832158"
"Birkenstock Arizona Sandals Alloy PT Birko-flor N 39 N EU 8-8.5 Narrow Women6-6.5 Narrow Men","$ 120.00","","$ 120.00","$ 243.08","$ 120.00","","1","B094NXHRV7","0886454834343","886454834343"
"Birkenstock Arizona Sandals Alloy PT Birko-flor N 40 N EU 9-9.5 Narrow Women7-7.5 Narrow Men","$ 120.00","","$ 120.00","$ 205.21","","","","B094NXXL4C","0886454834374","886454834374"
"Birkenstock Arizona Sandals Alloy PT Birko-flor N 41 N EU 10-10.5 Narrow Women8-8.5 Narrow Men","$ 110.00","","$ 110.00","$ 243.08","$ 110.00","","1","B094NZVMYL","0886454834404","886454834404"
"Birkenstock Women's Arizona Soft Footbed Sandals, Midnight, Blue, 5-5.5 Medium US","","","$ 235.94","$ 243.09","","","1","B094NXZDKC","0886454836798","886454836798"
"Birkenstock Women's Arizona Soft Footbed Sandals, Midnight, Blue, 6-6.5 Medium US","$ 150.00","","$ 150.00","$ 243.09","$ 150.00","","3","B094NYBXN2","0886454836828","886454836828"
"Birkenstock Women's Arizona Soft Footbed Sandals, Midnight, Blue, 7-7.5 Medium US","$ 145.00","","$ 145.00","$ 199.10","$ 145.00","","3","B094NYY3WW","0886454837054","886454837054"
"Birkenstock Arizona Sandals Soft Footbed Maroon Nubuck R 40 R EU 9-9.5 Women7-7.5 Men","","","$ 233.94","$ 253.73","$ 233.94","","1","B094NYGZ27","0886454837351","886454837351"
"Birkenstock Arizona Sandals Soft Footbed Maroon Nubuck N 36 N EU 5","$ 149.00","","$ 149.00","$ 149.00","$ 149.00","","1","B094NWKP6R","0886454839638","886454839638"
"Birkenstock Arizona Sandals Soft Footbed Maroon Nubuck N 41 N EU 10","$ 135.00","","$ 135.00","$ 275.70","$ 135.00","","1","B094NX1KPQ","0886454839782","886454839782"
"Birkenstock Zermatt Rivet PS Narrow Girls Shoes Size 3, Color: Soft Pink-Pink","$ 79.90","","$ 79.90","$ 152.88","","","2","B09F9CNVYD","0886454843215","886454843215"
"Birkenstock Unisex Arizona EVA Bright Violet Sandal 39 N EU, 8-8.5 Narrow Women6-6.5 Narrow Men","","","","$ 108.23","","","","B0977PV6BV","0886454844670","886454844670"
"Birkenstock Unisex Arizona EVA Bright Violet Sandal 40 N EU, 9-9.5 Narrow Women7-7.5 Narrow Men","","","","$ 93.99","","","","B0977RPXZ6","0886454844700","886454844700"
"Birkenstock Buckley Shearling Soft Pink/Soft Pink Suede/Shearling 37 (US Women's 6-6.5) Narrow","","","","$ 291.89","","","","B09BLYKDRW","0886454848760","886454848760"
"Birkenstock Florida Vegan Flower Teal Birko-flor N 37 N EU 6-6.5","","","$ 191.18","$ 215.82","$ 191.18","","1","B094PWVYL2","0886454857779","886454857779"
"Birkenstock Arizona Sandals Soft Footbed Cognac Leather R 43 R EU 12-12.5 Women10-10.5 Men","","","$ 239.09","$ 243.09","$ 239.09","","3","B094NWVZ15","0886454862353","886454862353"
"Birkenstock Men's Arizona Soft Footbed Slides, Midnight, Blue, 9 Medium US","$ 123.07","","$ 123.07","$ 149.00","$ 122.60","","4","B09MSLZLBP","0886454862681","886454862681"
"Birkenstock 1020716336 Arizona SFB Midnight Sd N 36","","","","$ 243.09","","","","B094NZ1W83","0886454862834","886454862834"
"Birkenstock 1020716337 Arizona SFB Midnight Sd N 37","$ 148.50","","$ 148.50","$ 250.72","$ 148.50","","5","B094NYQ3XZ","0886454862865","886454862865"
"Birkenstock 1020716338 Arizona SFB Midnight Sd N 38","$ 148.50","","$ 148.50","$ 243.09","$ 148.50","","3","B094NZJRZH","0886454862896","886454862896"
"Birkenstock 1020716339 Arizona SFB Midnight Sd N 39","$ 48.42","","$ 48.42","$ 236.29","$ 135.00","","2","B094NYHH1T","0886454862926","886454862926"
"Birkenstock 1020716340 Arizona SFB Midnight Sd N 40","$ 89.00","","$ 89.00","$ 235.94","$ 89.00","","2","B094NY5Q11","0886454862957","886454862957"
"Birkenstock 1020716341 Arizona SFB Midnight Sd N 41","$ 135.00","","$ 135.00","$ 243.86","$ 135.00","","3","B094NWWYR8","0886454862988","886454862988"
"Birkenstock Women's, Arizona Soft Footbed Sandal - Narrow Width RED Oiled 38 M 7","","","","$ 235.52","","","","B094NZ7KYV","0886454863312","886454863312"
"Birkenstock Men's Kyoto Grip Suede Slides, Midnight, Blue, 11-11.5 Women/9-9.5 Men","","","$ 177.50","$ 280.95","$ 177.50","","1","B09NCZF5FQ","0886454865491","886454865491"
"Birkenstock Men's Kyoto Grip Suede Slides, Midnight, Blue, 12-12.5 Women/10-10.5 Men","$ 177.50","","$ 177.50","$ 277.45","","","3","B09NCJSTHD","0886454865521","886454865521"
"Birkenstock Men's Kyoto Grip Suede Slides, Midnight, Blue, 13-13.5 Women/11-11.5 Men","$ 158.91","$ 158.91","$ 158.91","$ 267.38","$ 162.39","","2","B09NCKKMS3","0886454865552","886454865552"
"Birkenstock 1020877140 Arizona SFB Dove Gry Nb R 40","","","$ 230.94","$ 243.09","$ 230.94","","2","B07YQXVZQ2","0886454900086","886454900086"
"Birkenstock Arizona Split White/Silver Birko-Flor™ EU 38 (US Women's 7-7.5) Narrow","$ 110.00","","$ 110.00","$ 149.99","$ 110.00","","2","B09N5D9QG1","0886454904381","886454904381"
"Birkenstock Arizona Split White/Silver Birko-Flor™ EU 39 (US Women's 8-8.5) Narrow","","","","$ 149.99","","","","B09N5H258M","0886454904503","886454904503"
"Birkenstock Arizona Split White/Silver Birko-Flor™ EU 40 (US Women's 9-9.5) Narrow","$ 89.27","","$ 86.99","$ 150.00","$ 86.99","","4","B09N5D8TCP","0886454904534","886454904534"
"Birkenstock Granada Soft Footbed Midnight Nubuck 40 R EU 9-9.5 Women7-7.5 Men","$ 155.00","","$ 155.00","$ 155.00","","","4","B094PTGJ97","0886454904633","886454904633"
"Birkenstock Florida Soft Footbed Midnight 41 R EU 10-10.5","$ 145.00","","$ 145.00","$ 145.00","$ 145.00","","1","B094PRQCL3","0886454906194","886454906194"
"Birkenstock Women's, Lugano Sandal - Narrow Width Stone 37 M","$ 155.00","","$ 155.00","$ 243.36","$ 155.00","","1","B094WB72J7","0886454906828","886454906828"
"Birkenstock Lugano Soft Footbed Mink Suede EU 36 (US Women's 5-5.5) Narrow","$ 155.00","","$ 155.00","$ 250.73","$ 155.00","","2","B094WC62YB","0886454907191","886454907191"
"Birkenstock Lugano Soft Footbed Mink Suede EU 37 (US Women's 6-6.5) Narrow","$ 155.00","","$ 155.00","$ 250.73","$ 155.00","","3","B094WCRDH3","0886454907221","886454907221"
"Birkenstock Lugano Soft Footbed Stone Coin Suede EU 41 (US Women's 10-10.5) Narrow","$ 155.00","","$ 155.00","$ 251.45","$ 155.00","","1","B094WBQHT5","0886454907344","886454907344"
"Birkenstock 1020936336 Lugano SFB Midnight Sd N 36","$ 155.00","","$ 155.00","$ 155.00","$ 155.00","","3","B094WB8QNH","0886454907917","886454907917"
"Birkenstock Lugano Soft Footbed Mink Suede EU 38 (US Women's 7-7.5) Narrow","$ 155.00","","$ 155.00","$ 250.73","$ 155.00","","3","B094W9FMSC","0886454907955","886454907955"
"Birkenstock Lugano Soft Footbed Mink Suede EU 39 (US Women's 8-8.5) Narrow","","","$ 155.00","$ 250.73","$ 155.00","","3","B094WBGK5F","0886454907986","886454907986"
"Birkenstock Lugano Soft Footbed Mink Suede EU 40 (US Women's 9-9.5) Narrow","$ 155.00","","$ 155.00","$ 250.73","$ 155.00","","4","B094WCKFXN","0886454908013","886454908013"
"Birkenstock Lugano Soft Footbed Mink Suede EU 41 (US Women's 10-10.5) Narrow","$ 155.00","","$ 155.00","$ 250.73","$ 155.00","","3","B094WC5XM5","0886454908044","886454908044"
"Birkenstock Lugano Soft Footbed Mink Suede EU 42 (US Women's 11-11.5) Narrow","$ 155.00","","$ 155.00","$ 250.73","$ 155.00","","3","B094WB8BDX","0886454908075","886454908075"
"Birkenstock 1020936337 Lugano SFB Midnight Sd N 37","$ 155.00","","$ 155.00","$ 250.73","$ 155.00","","3","B094W94BJ4","0886454908143","886454908143"
"Birkenstock 1020936338 Lugano SFB Midnight Sd N 38","$ 155.00","","$ 155.00","$ 250.73","","","4","B094WC68JX","0886454908174","886454908174"
"Birkenstock 1020936339 Lugano SFB Midnight Sd N 39","$ 155.00","","$ 155.00","$ 250.73","$ 155.00","","3","B094W9TNTK","0886454908204","886454908204"
"Birkenstock 1020936340 Lugano SFB Midnight Sd N 40","$ 155.00","","$ 155.00","$ 243.86","$ 155.00","","4","B094WCPL6C","0886454908235","886454908235"
"Birkenstock Mayari Sandal Dove Gray 38 R EU,7","","","","$ 235.44","","","","B093T3JSGC","0886454912003","886454912003"
"Birkenstock Arizona Sandals Soft Footbed Dove Gray Nubuck N 35 N EU,3","$ 145.00","","$ 145.00","$ 145.00","$ 145.00","","1","B093T27TN9","0886454917862","886454917862"
"Birkenstock 1020973336 Arizona SFB Dove Gry Nb N 36","","","$ 189.33","$ 243.09","$ 199.28","","1","B093T43H2H","0886454917893","886454917893"
"Birkenstock 1020973337 Arizona SFB Dove Gry Nb N 37","$ 125.00","","$ 125.00","$ 145.00","$ 125.00","","3","B093T2M7B7","0886454917923","886454917923"
"Birkenstock 1020973340 Arizona SFB Dove Gry Nb N 40","$ 135.00","","$ 135.00","$ 243.09","$ 135.00","","2","B093T3X1PZ","0886454918012","886454918012"
"Birkenstock 1020973341 Arizona SFB Dove Gry Nb N 41","$ 145.00","","$ 145.00","$ 243.08","$ 145.00","","3","B093TCSQXP","0886454918043","886454918043"
"Birkenstock 1020973342 Arizona SFB Dove Gry Nb N 42","","","$ 227.42","$ 259.07","$ 227.42","","2","B093T1L7K5","0886454918074","886454918074"
"Birkenstock Arizona Washed Metallic Washed Metallic Silver Leather EU 41 (US Women's 10-10.5) Narrow","$ 160.70","","$ 160.70","$ 180.92","$ 158.70","","2","B08VH5V9ZC","0886454922477","886454922477"
"Birkenstock New Papillio Women's Fanny Wedge Clog Roast Suede 38 N, 7-7.5 Narrow","$ 160.00","","$ 160.00","$ 350.02","","","1","B094W8GBLD","0886454944714","886454944714"
"Birkenstock Women's Arizona Shearling Sandals, Mountain View/Natural, White, Green, 8-8.5 Medium US","","","$ 248.65","$ 283.98","$ 248.65","","2","B099P3D7NL","0886454945650","886454945650"
"Birkenstock Women's Arizona Shearling Sandals, Mountain View/Natural, White, Green, 9-9.5 Medium US","","","$ 179.95","$ 284.07","$ 179.95","","1","B099P42JLV","0886454945681","886454945681"
"Birkenstock Women's, Arizona Shearling Lined Sandal - Narrow Width Mountain View 42 M","$ 160.00","","$ 160.00","$ 275.63","$ 160.00","","2","B09BFTP321","0886454945742","886454945742"
"Birkenstock Men's Arizona Shearling Sandals, Habana/Natural, Tan, 9 Medium US","$ 160.00","","$ 160.00","$ 238.51","$ 160.00","","1","B0989SQ76M","0886454948224","886454948224"
"Birkenstock Men's Arizona Shearling Sandals, Habana/Natural, Tan, 10 Medium US","$ 179.95","","$ 179.95","$ 238.51","","","1","B0989TZYXT","0886454948255","886454948255"
"Birkenstock Men's Arizona Shearling Sandals, Habana/Natural, Tan, 11 Medium US","$ 179.95","","$ 177.95","$ 241.14","$ 177.95","","4","B0989SCH9S","0886454948286","886454948286"
"Birkenstock Men's Arizona Shearling Sandals, Habana/Natural, Tan, 12 Medium US","$ 179.95","","$ 179.95","$ 238.51","$ 179.95","","1","B0989T6F33","0886454948316","886454948316"
"Birkenstock Men's Arizona Shearling Sandals, Habana/Natural, Tan, 13 Medium US","$ 150.00","","$ 150.00","$ 238.51","$ 150.00","","1","B0989TK63J","0886454948347","886454948347"
"Birkenstock 1021112135 Franca Black Oil LTR R 35","$ 135.00","$ 140.78","$ 135.00","$ 235.52","$ 135.00","","3","B094PVGHB6","0886454950890","886454950890"
"Birkenstock 1021112136 Franca Black Oil LTR R 36","$ 130.00","","$ 130.00","$ 235.45","$ 130.00","","4","B094PXN854","0886454950920","886454950920"
"Birkenstock Fanny Roast Suede 41 N EU","$ 160.00","","$ 146.77","$ 275.71","","","3","B094W74NW2","0886454951200","886454951200"
"Birkenstock Men's Arizona Shearling Sandals, Iron/Natural, Grey, Tan, 8 Medium US","","","$ 179.95","$ 221.12","","","1","B0989QSLJN","0886454951637","886454951637"
"Birkenstock Men's Arizona Shearling Sandals, Iron/Natural, Grey, Tan, 10 Medium US","$ 150.00","","$ 150.00","$ 238.51","$ 150.00","","1","B0989TSCKS","0886454951699","886454951699"
"Birkenstock 1021112137 Franca Black Oil LTR R 37","$ 130.00","","$ 130.00","$ 139.94","$ 130.00","","4","B094PSQX8F","0886454953051","886454953051"
"Birkenstock 1021112140 Franca Black Oil LTR R 40","$ 135.00","","$ 135.00","$ 235.50","$ 135.00","","4","B094PZ424P","0886454953143","886454953143"
"Birkenstock 1021112141 Franca Black Oil LTR R 41","$ 129.99","","$ 129.99","$ 235.52","$ 129.99","","5","B094PZLFWL","0886454953174","886454953174"
"Birkenstock Women's, Taormina Sandal - Regular Width Black 36 M","$ 172.89","","$ 172.89","$ 213.27","$ 172.89","","1","B094WD152B","0886454953594","886454953594"
"Birkenstock Men's Arizona Split Sandals, Black/Camo Green, 9 Medium US","","","","$ 230.00","","","","B09G86X7B8","0886454954010","886454954010"
"Birkenstock 1021078336 Buckley Night Sd N 36","$ 150.00","","$ 150.00","$ 267.33","$ 150.00","","2","B094PD3KLR","0886454954263","886454954263"
"Birkenstock 1021078337 Buckley Night Sd N 37","$ 184.27","","$ 184.27","$ 267.40","$ 184.27","","1","B094Q247ZY","0886454954294","886454954294"
"Birkenstock 1021078338 Buckley Night Sd N 38","$ 150.00","","$ 150.00","$ 266.87","$ 150.00","","4","B094PQTWW3","0886454954324","886454954324"
