Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Custom_SKU,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Curr_Listed?,Buy Box ðŸšš: Stock,"New, 3rd Party FBM ðŸšš: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,Buy Bo : Current,Buy Box ðŸšš: Current,Curr_match,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Buy Box 🚚: Current
"Cole Haan Men's GrandEvOlution Stitchlite Oxford, MARINE BLUE KNIT",,,,,144.0,214.27,,,AJNSDDEKL0MDQ,,B08KNQBGXQ,0192004818146,GB192004818146,192004818146.0,B09NZ9GVFM,Cole Haan,,https://www.google.com/search?q=192004818146+Cole+Haan+Men%27s+GrandEvOlution+Stitchlite+Oxford%2C+MARINE+BLUE+KNIT&tbm=shop,Y,https://www.amazon.com/dp/B08KNQBGXQ?psc=1,"https://www.google.com/shopping/product/17752865962963593477/offers?q=192004818146&prds=cid:17752865962963593477,cond:1",Nordstrom Rack,109.97,186.95,205.64,,N,V,0.0,,,,,,,,0.0,,,
"Cole Haan mens Grandevolution Stitchlite Oxford, Marine Blue Knit, 8 US",,,122.97,,122.97,185.49,,,AG670YE9WDQRF,,B08D6YJ67R,0192004818160,GB192004818160,192004818160.0,B09NZ9GVFM,Cole Haan,,https://www.google.com/search?q=192004818160+Cole+Haan+mens+Grandevolution+Stitchlite+Oxford%2C+Marine+Blue+Knit%2C+8+US&tbm=shop,Y,https://www.amazon.com/dp/B08D6YJ67R?psc=1,"https://www.google.com/shopping/product/6282405363093859024/offers?q=192004818160&prds=cid:6282405363093859024,cond:1",,,,,,N,V,0.0,,,,,,,,0.0,,,
"Cole Haan Men's GrandEvOlution Stitchlite Oxford, OPTIC WHITE KNIT",,,118.95,,118.9,227.23,,,AG670YE9WDQRF,,B08KNVJH7N,0192004818207,GB192004818207,192004818207.0,B09NZ9GVFM,Cole Haan,,https://www.google.com/search?q=192004818207+Cole+Haan+Men%27s+GrandEvOlution+Stitchlite+Oxford%2C+OPTIC+WHITE+KNIT&tbm=shop,Y,https://www.amazon.com/dp/B08KNVJH7N?psc=1,"https://www.google.com/shopping/product/1362270743652719925/offers?q=192004818207&prds=cid:1362270743652719925,cond:1",shoebacca.com,199.95,339.91,373.91,,N,V,0.0,,,,,,,,0.0,,,
"Cole Haan Men's GrandEvOlution Stitchlite Oxford, OPTIC WHITE KNIT",,,,,199.95,275.0,,,AG670YE9WDQRF,,B08KNTGGPJ,0192004818214,GB192004818214,192004818214.0,B09NZ9GVFM,Cole Haan,,https://www.google.com/search?q=192004818214+Cole+Haan+Men%27s+GrandEvOlution+Stitchlite+Oxford%2C+OPTIC+WHITE+KNIT&tbm=shop,Y,https://www.amazon.com/dp/B08KNTGGPJ?psc=1,"https://www.google.com/shopping/product/7927280837001030576/offers?q=192004818214&prds=cid:7927280837001030576,cond:1",,,,,,N,V,0.0,,,,,,,,0.0,,,
"Cole Haan Men's GrandEvOlution Stitchlite Oxford, OPTIC WHITE KNIT",,,,,199.95,242.45,,,AG670YE9WDQRF,,B08KNNXWBQ,0192004818221,GB192004818221,192004818221.0,B09NZ9GVFM,Cole Haan,,https://www.google.com/search?q=192004818221+Cole+Haan+Men%27s+GrandEvOlution+Stitchlite+Oxford%2C+OPTIC+WHITE+KNIT&tbm=shop,Y,https://www.amazon.com/dp/B08KNNXWBQ?psc=1,"https://www.google.com/shopping/product/15408649578465739111/offers?q=192004818221&prds=cid:15408649578465739111,cond:1",,,,,,N,V,0.0,,,,,,,,0.0,,,
"Cole Haan Men's GrandEvOlution Stitchlite Oxford, Optic White Knit",,,,,199.95,275.0,,,AG670YE9WDQRF,,B08KNQF1GM,0192004818245,GB192004818245,192004818245.0,B09NZ9GVFM,Cole Haan,,https://www.google.com/search?q=192004818245+Cole+Haan+Men%27s+GrandEvOlution+Stitchlite+Oxford%2C+Optic+White+Knit&tbm=shop,Y,https://www.amazon.com/dp/B08KNQF1GM?psc=1,"https://www.google.com/shopping/product/18289915319103649691/offers?q=192004818245&prds=cid:18289915319103649691,cond:1",shoebacca.com,199.95,339.91,373.91,,N,V,0.0,,,,,,,,0.0,,,
"Cole Haan Men's GrandEvOlution Stitchlite Oxford, OPTIC WHITE KNIT",,,,,199.95,220.0,,,AG670YE9WDQRF,,B08KNWDP9Z,0192004818290,GB192004818290,192004818290.0,B09NZ9GVFM,Cole Haan,,https://www.google.com/search?q=192004818290+Cole+Haan+Men%27s+GrandEvOlution+Stitchlite+Oxford%2C+OPTIC+WHITE+KNIT&tbm=shop,Y,https://www.amazon.com/dp/B08KNWDP9Z?psc=1,"https://www.google.com/shopping/product/9474326483119358562/offers?q=192004818290&prds=cid:9474326483119358562,cond:1",,,,,,N,V,0.0,,,,,,,,0.0,,,
"Cole Haan mens Grandevolution Stitchlite Oxford, Black Knit, 10.5 US",,,,,185.49,229.99,,,AJNSDDEKL0MDQ,,B08FD82VSG,0192004818450,GB192004818450,192004818450.0,B09NZ9GVFM,Cole Haan,,https://www.google.com/search?q=192004818450+Cole+Haan+mens+Grandevolution+Stitchlite+Oxford%2C+Black+Knit%2C+10.5+US&tbm=shop,Y,https://www.amazon.com/dp/B08FD82VSG?psc=1,"https://www.google.com/shopping/product/2312166977696553676/offers?q=192004818450&prds=cid:2312166977696553676,cond:1",Nordstrom Rack,109.97,186.95,205.64,,N,V,0.0,,,,,,,,0.0,,,
Tommy Hilfiger Luster White 11 M,170485.0,189816.0,,,96.12,96.12,,,A20FLYA0IW2L9O,1.0,B095383GR8,0192041002782,GB192041002782,192041002782.0,B07YQMP353,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Luster+White+11+M&tbm=shop,Y,https://www.amazon.com/dp/B095383GR8?psc=1,"https://www.google.com/shopping/product/14950080878783627136/offers?q=192041002782&prds=cid:14950080878783627136,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Men's Phero Sneaker, Dark Blue, 10",971837.0,845458.0,65,1.0,65,138.28,,,AWCBSQBR1IHS1,1.0,B0778V177R,0192041260861,GB192041260861,192041260861.0,B07HFV11N2,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Men%27s+Phero+Sneaker%2C+Dark+Blue%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B0778V177R?psc=1,"https://www.google.com/shopping/product/17380063780414756977/offers?q=192041260861&prds=cid:17380063780414756977,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Laddin White/Red/Deep Baltic 5 M,46645.0,68382.0,,,,121.49,,,-,,B08SL12WJ2,0192041432930,GB192041432930,192041432930.0,B07RDYPNJZ,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Laddin+White%2FRed%2FDeep+Baltic+5+M&tbm=shop,Y,https://www.amazon.com/dp/B08SL12WJ2?psc=1,"https://www.google.com/shopping/product/1066627780264006098/offers?q=192041432930&prds=cid:1066627780264006098,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Men's Earthy Slide Sandal red/multi synthetic 13 Medium US,939564.0,910179.0,,,45.99,45.99,,,A1VYASX4SRDHDH,1.0,B076LKQJCY,0192041952766,GB192041952766,192041952766.0,B0C6JVLXDK,Tommy Hilfiger,,https://www.google.com/search?q=192041952766+Tommy+Hilfiger+Men%27s+Earthy+Slide+Sandal+red%2Fmulti+synthetic+13+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B076LKQJCY?psc=1,"https://www.google.com/shopping/product/16936124661404543122/offers?q=192041952766&prds=cid:16936124661404543122,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Boys' Little Short Sleeve Striped V-Neck T-Shirt, Bermuda Blue, 4",1365577.0,1620601.0,,8.0,12.13,20.99,,,-,1.0,B076DYDF3V,0192042016979,GB192042016979,192042016979.0,B07121HKGN,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Boys%27+Little+Short+Sleeve+Striped+V-Neck+T-Shirt%2C+Bermuda+Blue%2C+4&tbm=shop,Y,https://www.amazon.com/dp/B076DYDF3V?psc=1,"https://www.google.com/shopping/product/9988131492414449757/offers?q=192042016979&prds=cid:9988131492414449757,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Big Boys' Dustin-Bex Jersey Long Sleeve Tee, Urban Snow White, 12/14",572261.0,580098.0,12.99,31.0,12.99,12.99,,,A85DGD18FEXXS,1.0,B07F216Y5R,0192042470573,GB192042470573,192042470573.0,B07F1Y9QGW,Tommy Hilfiger,,https://www.google.com/search?q=192042470573+Tommy+Hilfiger+Big+Boys%27+Dustin-Bex+Jersey+Long+Sleeve+Tee%2C+Urban+Snow+White%2C+12%2F14&tbm=shop,Y,https://www.amazon.com/dp/B07F216Y5R?psc=1,0,,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Big Boys' Dustin Jersey Long Sleeve Tee, Bex Navy, 12/14",475387.0,587546.0,,12.0,,9.99,,,-,1.0,B07F21FLK3,0192042472997,GB192042472997,192042472997.0,B07F1Y9QGW,Tommy Hilfiger,,https://www.google.com/search?q=192042472997+Tommy+Hilfiger+Big+Boys%27+Dustin+Jersey+Long+Sleeve+Tee%2C+Bex+Navy%2C+12%2F14&tbm=shop,Y,https://www.amazon.com/dp/B07F21FLK3?psc=1,"https://www.google.com/shopping/product/17408833563071708374/offers?q=192042472997&prds=cid:17408833563071708374,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Boys' Legacy Dress Pant, Midnight, 10",1260402.0,1230605.0,21.99,8.0,12,93.31,,,-,1.0,B07D3NCQXG,0192042492322,GB192042492322,192042492322.0,B0CVB5JVYM,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Boys%27+Legacy+Dress+Pant%2C+Midnight%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B07D3NCQXG?psc=1,"https://www.google.com/shopping/product/1687928023153935591/offers?q=192042492322&prds=cid:1687928023153935591,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Boys' Legacy Dress Pant, Midnight, 18",1298291.0,1247081.0,19.98,24.0,9.99,43.23,,,A3CAWCKGLU5320,4.0,B07D3N8VL7,0192042492360,GB192042492360,192042492360.0,B0CVB5JVYM,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Boys%27+Legacy+Dress+Pant%2C+Midnight%2C+18&tbm=shop,Y,https://www.amazon.com/dp/B07D3N8VL7?psc=1,"https://www.google.com/shopping/product/17665650387087092512/offers?q=192042492360&prds=cid:17665650387087092512,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Boys' Legacy Blazer Suit Jacket, Midnight, 20",1170903.0,1010159.0,,,69.99,150.78,,,-,2.0,B07D3LVHM2,0192042492445,GB192042492445,192042492445.0,B0CVQMC5PW,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Boys%27+Legacy+Blazer+Suit+Jacket%2C+Midnight%2C+20&tbm=shop,Y,https://www.amazon.com/dp/B07D3LVHM2?psc=1,"https://www.google.com/shopping/product/16005916686272130485/offers?q=192042492445&prds=cid:16005916686272130485,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Big Flat Front Twill Blend Boys Dress Pants, Kids School Uniform Clothes with Husky and Slim Sizes, Black, 14",41047.0,41119.0,32,,32,36,,,-,,B07W45XFC7,0192042936109,GB192042936109,192042936109.0,B08F74TXH3,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Big+Flat+Front+Twill+Blend+Boys+Dress+Pants%2C+Kids+School+Uniform+Clothes+with+Husky+and+Slim+Sizes%2C+Black%2C+14&tbm=shop,Y,https://www.amazon.com/dp/B07W45XFC7?psc=1,"https://www.google.com/shopping/product/1502910449713325100/offers?q=192042936109&prds=cid:1502910449713325100,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Big Flat Front Twill Blend Boys Dress Pants, Kids School Uniform Clothes with Husky and Slim Sizes, Khaki, 18",36258.0,39122.0,32,,32,32,,,-,,B07W59WYPJ,0192042936185,GB192042936185,192042936185.0,B08F74TXH3,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Big+Flat+Front+Twill+Blend+Boys+Dress+Pants%2C+Kids+School+Uniform+Clothes+with+Husky+and+Slim+Sizes%2C+Khaki%2C+18&tbm=shop,Y,https://www.amazon.com/dp/B07W59WYPJ?psc=1,"https://www.google.com/shopping/product/17562146202560834964/offers?q=192042936185&prds=cid:17562146202560834964,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Boys' Blazer Suit Jacket, Button Closure, Notch Lapel & Front Flap Pockets, Provence Blue, 18",220349.0,207660.0,,,,94.99,,,-,,B0812KTM5M,0192042955230,GB192042955230,192042955230.0,B0CV7GP4XP,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Boys%27+Blazer+Suit+Jacket%2C+Button+Closure%2C+Notch+Lapel+%26+Front+Flap+Pockets%2C+Provence+Blue%2C+18&tbm=shop,Y,https://www.amazon.com/dp/B0812KTM5M?psc=1,"https://www.google.com/shopping/product/15292188145062824428/offers?q=192042955230&prds=cid:15292188145062824428,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Womens Petites Metallic Short Sheath Dress Black 2P,2167774.0,2122796.0,89.98,1.0,79.99,172.68,,,A3CAWCKGLU5320,1.0,B09DQ7ZNBY,0192114001322,GB192114001322,192114001322.0,B0921PLJ1Y,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Womens+Petites+Metallic+Short+Sheath+Dress+Black+2P&tbm=shop,Y,https://www.amazon.com/dp/B09DQ7ZNBY?psc=1,"https://www.google.com/shopping/product/7236754333860975295/offers?q=192114001322&prds=cid:7236754333860975295,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Womens Wide Leg Sleeveless Jumpsuit Red 18,1520467.0,1418145.0,94.98,1.0,84.99,104.99,,,A3CAWCKGLU5320,1.0,B08MR2RPKQ,0192114002725,GB192114002725,192114002725.0,B07R8KLFB5,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Womens+Wide+Leg+Sleeveless+Jumpsuit+Red+18&tbm=shop,Y,https://www.amazon.com/dp/B08MR2RPKQ?psc=1,"https://www.google.com/shopping/product/939975229414861182/offers?q=192114002725&prds=cid:939975229414861182,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Asymmetrical Hem Sheath Dress, Wine, 16",7156097.0,6533681.0,79.98,1.0,69.99,109,,,-,1.0,B07Z7FLB84,0192114003043,GB192114003043,192114003043.0,B0C4VW8HW6,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Asymmetrical+Hem+Sheath+Dress%2C+Wine%2C+16&tbm=shop,Y,https://www.amazon.com/dp/B07Z7FLB84?psc=1,"https://www.google.com/shopping/product/14607359578208781901/offers?q=192114003043&prds=cid:14607359578208781901,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Grommet Chain Neck Sheath, Black, 6",1986167.0,1933463.0,79.98,3.0,69.99,89.99,,,A3CAWCKGLU5320,1.0,B07Z74HG61,0192114003906,GB192114003906,192114003906.0,B07ZPH1WM3,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Grommet+Chain+Neck+Sheath%2C+Black%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B07Z74HG61?psc=1,"https://www.google.com/shopping/product/12426730720933966154/offers?q=192114003906&prds=cid:12426730720933966154,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Grommet Chain Neck Sheath, Black, 4",1986202.0,1935121.0,58.44,1.0,55.75,84.99,,,A3MXVU2Y0BWEIR,3.0,B07Z792Q3P,0192114003913,GB192114003913,192114003913.0,B07ZPH1WM3,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Grommet+Chain+Neck+Sheath%2C+Black%2C+4&tbm=shop,Y,https://www.amazon.com/dp/B07Z792Q3P?psc=1,"https://www.google.com/shopping/product/16386844954544116721/offers?q=192114003913&prds=cid:16386844954544116721,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Petite Chiffon-Sleeve A-Line Dress (8P, Black Multi)",,9312499.0,79.98,,69.99,85.99,,,-,1.0,B08KVQVX9Y,0192114004347,GB192114004347,192114004347.0,B094HGRWSQ,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Petite+Chiffon-Sleeve+A-Line+Dress+%288P%2C+Black+Multi%29&tbm=shop,Y,https://www.amazon.com/dp/B08KVQVX9Y?psc=1,"https://www.google.com/shopping/product/2601888224795516412/offers?q=192114004347&prds=cid:2601888224795516412,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Womens Metallic Knee Length Sheath Dress Black 16,2155311.0,2102370.0,28.72,2.0,17.99,99.99,,,-,1.0,B08QQBMGF3,0192114004750,GB192114004750,192114004750.0,B0921PLJ1Y,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Womens+Metallic+Knee+Length+Sheath+Dress+Black+16&tbm=shop,Y,https://www.amazon.com/dp/B08QQBMGF3?psc=1,"https://www.google.com/shopping/product/12988956640640290788/offers?q=192114004750&prds=cid:12988956640640290788,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Womens Metallic Knee Length Sheath Dress Black 14,2263067.0,2145393.0,30.13,3.0,19.19,129,,,-,2.0,B08NCB8F4T,0192114006983,GB192114006983,192114006983.0,B0921PLJ1Y,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Womens+Metallic+Knee+Length+Sheath+Dress+Black+14&tbm=shop,Y,https://www.amazon.com/dp/B08NCB8F4T?psc=1,"https://www.google.com/shopping/product/6422188096632760764/offers?q=192114006983&prds=cid:6422188096632760764,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Womens Metallic Knee Length Sheath Dress Black 10,2206673.0,2083263.0,30.28,2.0,18.99,113.56,,,-,1.0,B08MN1CDGQ,0192114007003,GB192114007003,192114007003.0,B0921PLJ1Y,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Womens+Metallic+Knee+Length+Sheath+Dress+Black+10&tbm=shop,Y,https://www.amazon.com/dp/B08MN1CDGQ?psc=1,"https://www.google.com/shopping/product/1271545379081713494/offers?q=192114007003&prds=cid:1271545379081713494,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Womens Metallic Knee Length Sheath Dress Black 6,2190814.0,2181068.0,32.72,2.0,21.99,137.4,,,-,1.0,B08MT8SP43,0192114007027,GB192114007027,192114007027.0,B0921PLJ1Y,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Womens+Metallic+Knee+Length+Sheath+Dress+Black+6&tbm=shop,Y,https://www.amazon.com/dp/B08MT8SP43?psc=1,"https://www.google.com/shopping/product/1185790807434245588/offers?q=192114007027&prds=cid:1185790807434245588,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
Tommy Hilfiger Womens Metallic Knee Length Sheath Dress Black 4,2390792.0,2182156.0,27.49,1.0,27.49,227.12,,,A24V851RG6UNB7,1.0,B08NCY8VNS,0192114007034,GB192114007034,192114007034.0,B0921PLJ1Y,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Womens+Metallic+Knee+Length+Sheath+Dress+Black+4&tbm=shop,Y,https://www.amazon.com/dp/B08NCY8VNS?psc=1,"https://www.google.com/shopping/product/3219346659481086404/offers?q=192114007034&prds=cid:3219346659481086404,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Performance T-Shirt-Soft Crew-Neck Basic Summer Tee, Luminous White, X-Large",659322.0,573093.0,,,,94.76,,,-,,B08NMR6FPD,0192114014711,GB192114014711,192114014711.0,B0CLSP6NZV,Tommy Hilfiger,,https://www.google.com/search?q=192114014711+Tommy+Hilfiger+Women%27s+Performance+T-Shirt-Soft+Crew-Neck+Basic+Summer+Tee%2C+Luminous+White%2C+X-Large&tbm=shop,Y,https://www.amazon.com/dp/B08NMR6FPD?psc=1,"https://www.google.com/shopping/product/10536853888868479551/offers?q=192114014711&prds=cid:10536853888868479551,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Classic Polo (Standard and Plus Size), Ballerina Pink, Extra Large",9085.0,17506.0,33.37,,33.37,61.23,,,-,1.0,B08SR3CLVG,0192114024697,GB192114024697,192114024697.0,B0CLD5DT7J,Tommy Hilfiger,,https://www.google.com/search?q=192114024697+Tommy+Hilfiger+Women%27s+Classic+Polo+%28Standard+and+Plus+Size%29%2C+Ballerina+Pink%2C+Extra+Large&tbm=shop,Y,https://www.amazon.com/dp/B08SR3CLVG?psc=1,"https://www.google.com/shopping/product/9926651772288504315/offers?q=192114024697&prds=cid:9926651772288504315,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Classic Polo (Standard and Plus Size), Ballerina Pink, Small",8771.0,64785.0,,,35,70.07,,,AONLFLPBLZORA,1.0,B08SR6KSHZ,0192114024727,GB192114024727,192114024727.0,B0CLD5DT7J,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Classic+Polo+%28Standard+and+Plus+Size%29%2C+Ballerina+Pink%2C+Small&tbm=shop,Y,https://www.amazon.com/dp/B08SR6KSHZ?psc=1,"https://www.google.com/shopping/product/14267142595529699572/offers?q=192114024727&prds=cid:14267142595529699572,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Trapeze Dress, Fuchsia, 14",2279260.0,2416266.0,64.98,1.0,64.98,109,,,ACTZ4HD4YIH8O,1.0,B07VWXNZ7C,0192114074487,GB192114074487,192114074487.0,B0B8ZPDJMS,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Trapeze+Dress%2C+Fuchsia%2C+14&tbm=shop,Y,https://www.amazon.com/dp/B07VWXNZ7C?psc=1,"https://www.google.com/shopping/product/3548178305555170332/offers?q=192114074487&prds=cid:3548178305555170332,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Smock Waist Fit and Flare Dress, Gold/Black, 4",3066105.0,2813063.0,89.98,1.0,79.99,249.63,,,A3CAWCKGLU5320,1.0,B07VXX85MN,0192114076429,GB192114076429,192114076429.0,B0CLD9GNMM,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Smock+Waist+Fit+and+Flare+Dress%2C+Gold%2FBlack%2C+4&tbm=shop,Y,https://www.amazon.com/dp/B07VXX85MN?psc=1,"https://www.google.com/shopping/product/3202300617550320943/offers?q=192114076429&prds=cid:3202300617550320943,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Asymmetrical Hem Sheath Dress, Silver/Black, 6",779136.0,936614.0,79.98,1.0,69.99,119,,,A3CAWCKGLU5320,1.0,B07VNSXZLD,0192114081041,GB192114081041,192114081041.0,B071F9VRB9,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Asymmetrical+Hem+Sheath+Dress%2C+Silver%2FBlack%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B07VNSXZLD?psc=1,"https://www.google.com/shopping/product/14025482431596772625/offers?q=192114081041&prds=cid:14025482431596772625,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Asymmetrical Hem Sheath Dress, Silver/Black, 4",744520.0,888869.0,79.98,1.0,69.99,119,,,A3CAWCKGLU5320,1.0,B07VS2XFQ1,0192114081058,GB192114081058,192114081058.0,B071F9VRB9,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Asymmetrical+Hem+Sheath+Dress%2C+Silver%2FBlack%2C+4&tbm=shop,Y,https://www.amazon.com/dp/B07VS2XFQ1?psc=1,"https://www.google.com/shopping/product/286422643721589498/offers?q=192114081058&prds=cid:286422643721589498,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Faux-Shearling Jacket (XL, Sky Captain)",13717886.0,13420972.0,69.97,,59.98,99.99,,,-,1.0,B0C1QDSRDJ,0192114092511,GB192114092511,192114092511.0,,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Faux-Shearling+Jacket+%28XL%2C+Sky+Captain%29&tbm=shop,Y,https://www.amazon.com/dp/B0C1QDSRDJ?psc=1,"https://www.google.com/shopping/product/17427395167689193780/offers?q=192114092511&prds=cid:17427395167689193780,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Lined Zip Office Pleated Skirt, Midnight, 10",439471.0,576521.0,,,,135.19,,,-,2.0,B0BHMD1KHR,0192114109981,GB192114109981,192114109981.0,B0BHN2L41N,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Lined+Zip+Office+Pleated+Skirt%2C+Midnight%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B0BHMD1KHR?psc=1,"https://www.google.com/shopping/product/12467118292234865205/offers?q=192114109981&prds=cid:12467118292234865205,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Sheath Dress, Heather Grey/Sunshine, 4",1157718.0,1167265.0,89.98,1.0,79.99,129,,,A3CAWCKGLU5320,1.0,B07VXKKZ96,0192114119119,GB192114119119,192114119119.0,B0CBT2ZQXY,Tommy Hilfiger,,https://www.google.com/search?q=1.92E%2B11+Tommy+Hilfiger+Women%27s+Sheath+Dress%2C+Heather+Grey%2FSunshine%2C+4&tbm=shop,Y,https://www.amazon.com/dp/B07VXKKZ96?psc=1,"https://www.google.com/shopping/product/3709882327558441690/offers?q=192114119119&prds=cid:3709882327558441690,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"Tommy Hilfiger Women's Sweater Dress, Black, Small",1266563.0,1220934.0,110,1.0,110,119,,,A3MXVU2Y0BWEIR,1.0,B07YGY2P5N,0192114124052,GB192114124052,192114124052.0,B0755FB165,Tommy Hilfiger,,https://www.google.com/search?q=192114124052+Tommy+Hilfiger+Women%27s+Sweater+Dress%2C+Black%2C+Small&tbm=shop,Y,https://www.amazon.com/dp/B07YGY2P5N?psc=1,"https://www.google.com/shopping/product/8574187513088010818/offers?q=192114124052&prds=cid:8574187513088010818,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
