Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Black_list,PID
"New Balance Boys' Athletic Sweatpants - 2 Pack Performance Tricot Jogger Pants (4-20), Size 18-20, Black/Raincloud",33996,27168,36.99,9,36.99,,,-,0,B09TQ4717P,195187650541,195187650541,B08ZJKYJCX,New Balance,,GB195187650541,https://www.google.com/search?q=195187650541+New+Balance+Boys%27+Athletic+Sweatpants+-+2+Pack+Performance+Tricot+Jogger+Pants+%284-20%29%2C+Size+18-20%2C+Black%2FRaincloud&tbm=shop,Y,https://www.amazon.com/dp/B09TQ4717P?psc=1,"https://www.google.com/shopping/product/6462788723346111912/offers?q=195187650541&prds=cid:6462788723346111912,cond:1",Baseball Savings.com,19.66,33.42,37.16,35.99,Y,V,17955536393848879604
"New Balance Men's Fresh Foam 510 V6 Trail Running Shoe, Magnet/Black/Hot Marigold, 9 X-Wide",5684,8587,,,,,,-,,B0BHKJYRLG,196941133775,196941133775,B09YB6BWLM,New Balance,yes,GB196941133775,https://www.google.com/search?q=196941133775+New+Balance+Men%27s+Fresh+Foam+510+V6+Trail+Running+Shoe%2C+Magnet%2FBlack%2FHot+Marigold%2C+9+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BHKJYRLG?psc=1,"https://www.google.com/shopping/product/14031123366606953868/offers?q=196941133775&prds=cid:14031123366606953868,cond:1",Zappos.com,84.79,144.14,160.25,160.25,Y,V,1791040946780441938
"New Balance Men's 847 V4 Walking Shoe, Black/Black, 9",23024,20411,,,196.78,,,A2B9B9OGF1VYTL,1,B0815WMMVW,194389202633,194389202633,B0815XM7ZP,New Balance,,GB194389202633,https://www.google.com/search?q=194389202633+New+Balance+Men%27s+847+V4+Walking+Shoe%2C+Black%2FBlack%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B0815WMMVW?psc=1,"https://www.google.com/shopping/product/11103425663289485625/offers?q=194389202633&prds=cid:11103425663289485625,cond:1",Chiappetta Shoes,111.47,189.5,210.68,195.78,Y,V,17899513889248222199
"New Balance Women's FuelCell Rebel V3 Running Shoe, White/Gold Metallic/Light Gold Metallic, 5.5",56099,90550,,1000,,,,A31AFALODO9N5A,1,B096N8Z19S,195907782682,195907782682,B0CLHNFF6X,New Balance,,GB195907782682,https://www.google.com/search?q=195907782682+New+Balance+Women%27s+FuelCell+Rebel+V3+Running+Shoe%2C+White%2FGold+Metallic%2FLight+Gold+Metallic%2C+5.5&tbm=shop,Y,https://www.amazon.com/dp/B096N8Z19S?psc=1,"https://www.google.com/shopping/product/9805603922258983551/offers?q=195907782682&prds=cid:9805603922258983551,cond:1",shoebacca.com,87.95,149.52,166.23,166.23,Y,V,17855723401021865157
New Balance Men's Fresh Foam X 880v13 Running Shoe White/Cosmic Pineapple 12,425982,462413,,,243.85,,,-,1,B0BT8LTJ3B,196432414840,196432414840,B0CWLC5H65,New Balance,,GB196432414840,https://www.google.com/search?q=196432414840+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+White%2FCosmic+Pineapple+12&tbm=shop,Y,https://www.amazon.com/dp/B0BT8LTJ3B?psc=1,"https://www.google.com/shopping/product/16398109392706117624/offers?q=196432414840&prds=cid:16398109392706117624,cond:1",DICK'S Sporting Goods,139.99,237.98,264.58,242.85,Y,V,17826146955598250436
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Night Tide/Blue, 8 Wide",336,594,,,,,,-,,B093QKWDH3,195907563274,195907563274,B089S7TS2F,New Balance,yes,GB195907563274,https://www.google.com/search?q=195907563274+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Night+Tide%2FBlue%2C+8+Wide&tbm=shop,Y,https://www.amazon.com/dp/B093QKWDH3?psc=1,"https://www.google.com/shopping/product/5994988693246761788/offers?q=195907563274&prds=cid:5994988693246761788,cond:1",Peltz Shoes,69.95,118.92,132.21,132.21,Y,V,17797848751198569234
"New Balance Men's 574 V2 Essentials Sneaker, Garnet/White, 9",53881,52235,,,191.79,,$192.58 ,ANZYNJW9IIF9C,1,B08MWRWWLN,195481007737,195481007737,B07KYSSC9C,New Balance,no,GB195481007737,https://www.google.com/search?q=195481007737+New+Balance+Men%27s+574+V2+Essentials+Sneaker%2C+Garnet%2FWhite%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B08MWRWWLN?psc=1,"https://www.google.com/shopping/product/12774123209569953234/offers?q=195481007737&prds=cid:12774123209569953234,cond:1",Champs Sports,90,153,170.1,190.79,Y,V,17507627052615670385
"New Balance Men's 460 V3 Running Shoe, Navy/Team Navy, 14 X-Wide",81622,90489,,,126.38,,,ANZYNJW9IIF9C,1,B08PCD2ZK3,195173060415,195173060415,B08PD6YL7J,New Balance,,GB195173060415,https://www.google.com/search?q=195173060415+New+Balance+Men%27s+460+V3+Running+Shoe%2C+Navy%2FTeam+Navy%2C+14+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B08PCD2ZK3?psc=1,"https://www.google.com/shopping/product/4366141294700444668/offers?q=195173060415&prds=cid:4366141294700444668,cond:1",Kohl's,53.92,91.66,101.91,125.38,Y,V,17460988295497631923
"New Balance Women's Fresh Foam X 880 V13, White/Light Silver Metallic/Quartz Grey",1831752,1728768,,,,,,-,,B0BSVF4KC9,196432449644,196432449644,B0CW9YNPNN,New Balance,,GB196432449644,https://www.google.com/search?q=196432449644+New+Balance+Women%27s+Fresh+Foam+X+880+V13%2C+White%2FLight+Silver+Metallic%2FQuartz+Grey&tbm=shop,Y,https://www.amazon.com/dp/B0BSVF4KC9?psc=1,"https://www.google.com/shopping/product/11385283840463552877/offers?q=196432449644&prds=cid:11385283840463552877,cond:1",New Balance,139.99,237.98,264.58,264.58,Y,V,17433332124470887204
"New Balance Women's 550 Sneakers, White Grey, 6 Medium US",42217,51095,,,204.2,,,-,1,B0B4F69RCB,196432886838,196432886838,B0CPYMS2KG,New Balance,,GB196432886838,https://www.google.com/search?q=196432886838+New+Balance+Women%27s+550+Sneakers%2C+White+Grey%2C+6+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0B4F69RCB?psc=1,"https://www.google.com/shopping/product/6366144222474634392/offers?q=196432886838&prds=cid:6366144222474634392,cond:1",New Balance,109.99,186.98,207.88,203.2,Y,V,17413728559411466818
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Gray/Gray, 7",1083,1809,,,,,,-,,B093QKHYYH,195907654194,195907654194,B096PR9JCT,New Balance,,GB195907654194,https://www.google.com/search?q=195907654194+New+Balance+Men%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Gray%2FGray%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B093QKHYYH?psc=1,"https://www.google.com/shopping/product/3531897822357745491/offers?q=195907654194&prds=cid:3531897822357745491,cond:1",shoebacca.com,79.95,135.91,151.11,151.11,Y,V,17360231284230454111
"New Balance mens Fuelcell 4040 V6 Turf-trainer Baseball Shoe, Team Royal/White, 12.5 US",21394,22922,,,,,,-,0,B08PCDWL1N,195481144432,195481144432,B08PDDWXZL,New Balance,,GB195481144432,https://www.google.com/search?q=195481144432+New+Balance+mens+Fuelcell+4040+V6+Turf-trainer+Baseball+Shoe%2C+Team+Royal%2FWhite%2C+12.5+US&tbm=shop,Y,https://www.amazon.com/dp/B08PCDWL1N?psc=1,"https://www.google.com/shopping/product/16769656598885411802/offers?q=195481144432&prds=cid:16769656598885411802,cond:1",New Balance,94.99,161.48,179.53,179.53,Y,V,17338827663137079963
"New Balance Girls 574 V1 Lace-Up Sneaker, Black/Rain Cloud, 5 Wide Big Kid",215992,245675,,,160,,,A2O4XN2BBGRDQ,1,B09K4PLW1P,196307295796,196307295796,B0CRDDH3HD,New Balance,,GB196307295796,https://www.google.com/search?q=196307295796+New+Balance+Girls+574+V1+Lace-Up+Sneaker%2C+Black%2FRain+Cloud%2C+5+Wide+Big+Kid&tbm=shop,Y,https://www.amazon.com/dp/B09K4PLW1P?psc=1,"https://www.google.com/shopping/product/580762789194973120/offers?q=196307295796&prds=cid:580762789194973120,cond:1",New Balance,79.94,135.9,151.09,159,Y,V,17308670741728104358
"New Balance Men's 515 V3 Sneaker, Black/Shadow Grey/Nightwatch Green, 9",2166,2548,,,,,,-,,B0BHJNK54B,196941325583,196941325583,B08YXQNDVB,New Balance,yes,GB196941325583,https://www.google.com/search?q=196941325583+New+Balance+Men%27s+515+V3+Sneaker%2C+Black%2FShadow+Grey%2FNightwatch+Green%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B0BHJNK54B?psc=1,"https://www.google.com/shopping/product/10142639243709241383/offers?q=196941325583&prds=cid:10142639243709241383,cond:1",Kohl's,74.99,127.48,141.73,141.73,Y,V,17260774738483035546
New Balance Women's Fresh Foam X 880v12,51333,52655,,,165.34,,$171.35 ,A2B9B9OGF1VYTL,1,B09S1F4584,195907557150,195907557150,B0BWSM1PYZ,New Balance,yes,GB195907557150,https://www.google.com/search?q=195907557150+New+Balance+Women%27s+Fresh+Foam+X+880v12&tbm=shop,Y,https://www.amazon.com/dp/B09S1F4584?psc=1,"https://www.google.com/shopping/product/9121334974417759286/offers?q=195907557150&prds=cid:9121334974417759286,cond:1",Sole Provisions,74.95,127.42,141.66,164.34,Y,V,17199057040795975206
"New Balance Women's Sneaker, Beige, 7.5 AU",1334125,885286,,,281,,,A2O4XN2BBGRDQ,1,B09XB6DFGB,195907821862,195907821862,B09Y2FLKPS,New Balance,,GB195907821862,https://www.google.com/search?q=195907821862+New+Balance+Women%27s+Sneaker%2C+Beige%2C+7.5+AU&tbm=shop,Y,https://www.amazon.com/dp/B09XB6DFGB?psc=1,"https://www.google.com/shopping/product/5699534990309181147/offers?q=195907821862&prds=cid:5699534990309181147,cond:1",Robert Wayne,79.95,135.91,151.11,280,Y,V,17147613570134137367
"New Balance Men's 608 V5 Casual Comfort Cross Trainer, White/Navy/Red, 10 X-Wide",194,274,,,,,,-,,B08CZZZXZV,194768210488,194768210488,B093XKL7WZ,New Balance,yes,GB194768210488,https://www.google.com/search?q=194768210488+New+Balance+Men%27s+608+V5+Casual+Comfort+Cross+Trainer%2C+White%2FNavy%2FRed%2C+10+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B08CZZZXZV?psc=1,"https://www.google.com/shopping/product/14868506716877906121/offers?q=194768210488&prds=cid:14868506716877906121,cond:1",Kohl's,74.99,127.48,141.73,141.73,Y,V,17137861694119040711
"New Balance Men's Fresh Foam 510 V6 Trail Running Shoe, Magnet/Black/Hot Marigold, 8.5 X-Wide",5329,8556,,,,,,-,,B0BHJLB62W,196941133768,196941133768,B09YB6BWLM,New Balance,,GB196941133768,https://www.google.com/search?q=196941133768+New+Balance+Men%27s+Fresh+Foam+510+V6+Trail+Running+Shoe%2C+Magnet%2FBlack%2FHot+Marigold%2C+8.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BHJLB62W?psc=1,"https://www.google.com/shopping/product/10243431141651607656/offers?q=196941133768&prds=cid:10243431141651607656,cond:1",Sportsman's Guide,52.98,90.07,100.13,100.13,Y,V,17117742424362294065
"New Balance Men's BB550 Sneakers, White/Blue, 8 Medium US",24158,23924,,,165.28,,,A2B9B9OGF1VYTL,1,B0BHZKM71Q,194768756276,194768756276,B0C6YB46KZ,New Balance,,GB194768756276,https://www.google.com/search?q=194768756276+New+Balance+Men%27s+BB550+Sneakers%2C+White%2FBlue%2C+8+Medium+US&tbm=shop,Y,https://www.amazon.com/dp/B0BHZKM71Q?psc=1,"https://www.google.com/shopping/product/6369993507025784376/offers?q=194768756276&prds=cid:6369993507025784376,cond:1",Hibbett Sports,72.95,124.02,137.88,164.28,Y,V,17087044261338850392
Mens New Balance Fresh Foam X 1080v12,2167,2754,,,198,,$197.73 ,A3ERVGYWNCMJRK,1,B0B8X5D6XN,196307488808,196307488808,B096NKPSY5,New Balance,no,GB196307488808,https://www.google.com/search?q=196307488808+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0B8X5D6XN?psc=1,"https://www.google.com/shopping/product/10672092337677977783/offers?q=196307488808&prds=cid:10672092337677977783,cond:1",Shoolu,109.9,186.83,207.71,197,Y,V,17069883695534887766
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Blacktop/Black, 8",263,510,,,,,,-,,B0BHKN7RDS,196652996874,196652996874,B089S7TS2F,New Balance,,GB196652996874,https://www.google.com/search?q=196652996874+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Blacktop%2FBlack%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B0BHKN7RDS?psc=1,"https://www.google.com/shopping/product/9131067252017368360/offers?q=196652996874&prds=cid:9131067252017368360,cond:1",Rack Room Shoes,89.99,152.98,170.08,170.08,Y,V,17054276719428185841
New Balance Men's Fresh Foam X 880v13 Running Shoe White/Dark Silver Metallic 12.5,202514,466929,,,243.34,,,A2B9B9OGF1VYTL,1,B0BRKNVNQC,196432344062,196432344062,B0CS4K92NZ,New Balance,,GB196432344062,https://www.google.com/search?q=196432344062+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+White%2FDark+Silver+Metallic+12.5&tbm=shop,Y,https://www.amazon.com/dp/B0BRKNVNQC?psc=1,"https://www.google.com/shopping/product/14895553456010486064/offers?q=196432344062&prds=cid:14895553456010486064,cond:1",Fleet Feet,105,178.5,198.45,242.34,Y,V,16988547953139507459
"New Balance Boy's Kids 997H Bungee Lace Sneaker, Black/Marine Blue, 9.5 Wide Toddler",477957,156140,,,,,,-,,B09YBBKWT8,196432808724,196432808724,B0CW22T48D,New Balance,,GB196432808724,https://www.google.com/search?q=196432808724+New+Balance+Boy%27s+Kids+997H+Bungee+Lace+Sneaker%2C+Black%2FMarine+Blue%2C+9.5+Wide+Toddler&tbm=shop,Y,https://www.amazon.com/dp/B09YBBKWT8?psc=1,"https://www.google.com/shopping/product/16368757112175771803/offers?q=196432808724&prds=cid:16368757112175771803,cond:1",Famous Footwear,45.98,78.17,86.9,86.9,Y,V,16986783742958717483
"New Balance 574 Mens Shoes Size 9, Color: Grey/Burgundy-Grey",56437,1228767,190.05,1,190.05,,,AYN5A0CZC142X,1,B09B4ZM7MX,195481003753,195481003753,B00AVSN5PS,New Balance,,GB195481003753,https://www.google.com/search?q=195481003753+New+Balance+574+Mens+Shoes+Size+9%2C+Color%3A+Grey%2FBurgundy-Grey&tbm=shop,Y,https://www.amazon.com/dp/B09B4ZM7MX?psc=1,"https://www.google.com/shopping/product/3226354788739398183/offers?q=195481003753&prds=cid:3226354788739398183,cond:1",Sole Desire,94.95,161.41,179.46,189.05,Y,V,16985822619407708966
"New Balance Women's Fresh Foam 680 V7 Running Shoe, Uv Glo/Star Glo/Lemon Haze, 5",6617,7583,,,,,,-,,B08MWRXTY5,195481324797,195481324797,B08M4R6YKJ,New Balance,yes,GB195481324797,https://www.google.com/search?q=195481324797+New+Balance+Women%27s+Fresh+Foam+680+V7+Running+Shoe%2C+Uv+Glo%2FStar+Glo%2FLemon+Haze%2C+5&tbm=shop,Y,https://www.amazon.com/dp/B08MWRXTY5?psc=1,"https://www.google.com/shopping/product/17499647842183594902/offers?q=195481324797&prds=cid:17499647842183594902,cond:1",Rack Room Shoes,79.97,135.95,151.14,151.14,Y,V,16935824438955043740
"New Balance Women's Fresh Foam Roav V1 Sneaker, White/Black/Guava, 5",269,532,,,,,,-,,B07DVHJN57,192983363088,192983363088,B089S7TS2F,New Balance,,GB192983363088,https://www.google.com/search?q=192983363088+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+White%2FBlack%2FGuava%2C+5&tbm=shop,Y,https://www.amazon.com/dp/B07DVHJN57?psc=1,"https://www.google.com/shopping/product/319882378204733106/offers?q=192983363088&prds=cid:319882378204733106,cond:1",Kohl's,69.99,118.98,132.28,132.28,Y,V,16880214555183695141
"New Balance Men's 574 V2 Lace-up Sneaker, Grey/Grey, 10",157996,140791,,,155.74,,,ANZYNJW9IIF9C,1,B096NJK3JH,195907825457,195907825457,B0CLNCTLSK,New Balance,,GB195907825457,https://www.google.com/search?q=195907825457+New+Balance+Men%27s+574+V2+Lace-up+Sneaker%2C+Grey%2FGrey%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B096NJK3JH?psc=1,"https://www.google.com/shopping/product/17985120826502986034/offers?q=195907825457&prds=cid:17985120826502986034,cond:1",Hibbett Sports,67.98,115.57,128.48,154.74,Y,V,16776959815518116614
"New Balance Women's 237 V1 Classic Sneaker, Washed Pink/Stone Pink/White, 10",2305,3790,,,131.88,,,-,0,B09YBKWH3L,196432913589,196432913589,B08M39MS47,New Balance,,GB196432913589,https://www.google.com/search?q=196432913589+New+Balance+Women%27s+237+V1+Classic+Sneaker%2C+Washed+Pink%2FStone+Pink%2FWhite%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B09YBKWH3L?psc=1,"https://www.google.com/shopping/product/16423603257043477563/offers?q=196432913589&prds=cid:16423603257043477563,cond:1",ssense.com,70,119,132.3,130.88,Y,V,1676050081546880573
"New Balance Boy's 4040 V6 Molded Baseball Shoe, White/Black, 12 Little Kid",196608,193806,,,80.76,,,A2B9B9OGF1VYTL,1,B08PCDQTQD,195481666248,195481666248,B09JPV5VJR,New Balance,,GB195481666248,https://www.google.com/search?q=195481666248+New+Balance+Boy%27s+4040+V6+Molded+Baseball+Shoe%2C+White%2FBlack%2C+12+Little+Kid&tbm=shop,Y,https://www.amazon.com/dp/B08PCDQTQD?psc=1,"https://www.google.com/shopping/product/5753555046481455787/offers?q=195481666248&prds=cid:5753555046481455787,cond:1",Hibbett Sports,34.98,59.47,66.11,79.76,Y,V,16743827403092954851
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 10.5 Medium",2154,2752,,,,,,-,,B0B65D82FD,195907630655,195907630655,B096NKPSY5,New Balance,yes,GB195907630655,https://www.google.com/search?q=195907630655+New+Balance+Men+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Vibrant+Spring%2FOcean+Grey%2C+10.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0B65D82FD?psc=1,"https://www.google.com/shopping/product/10672092337677977783/offers?q=195907630655&prds=cid:10672092337677977783,cond:1",Shoolu,109.9,186.83,207.71,207.71,Y,V,1671340366764747623
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Black/Magnet/Electric Red, 12 X-Wide",1232,1381,,,,,,-,,B09H3NLD4N,196307404211,196307404211,B09K52X9QR,New Balance,,GB196307404211,https://www.google.com/search?q=196307404211+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Black%2FMagnet%2FElectric+Red%2C+12+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B09H3NLD4N?psc=1,"https://www.google.com/shopping/product/1392106751674177892/offers?q=196307404211&prds=cid:1392106751674177892,cond:1",Zappos.com,89.95,152.91,170.01,170.01,Y,V,16676680817664484116
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 12 Wide",2414,2510,,,221.78,,,A2B9B9OGF1VYTL,1,B096N73YC1,195907624340,195907624340,B096NKPSY5,New Balance,,GB195907624340,https://www.google.com/search?q=195907624340+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+12+Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N73YC1?psc=1,"https://www.google.com/shopping/product/12015320054430305826/offers?q=195907624340&prds=cid:12015320054430305826,cond:1",Lamey Wellehan,109.99,186.98,207.88,220.78,Y,V,16635090487793279836
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 10.5 Wide",2510,2407,,,,,,-,,B096N6S8BJ,195907624319,195907624319,B096NKPSY5,New Balance,,GB195907624319,https://www.google.com/search?q=195907624319+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+10.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N6S8BJ?psc=1,"https://www.google.com/shopping/product/11169709564107640221/offers?q=195907624319&prds=cid:11169709564107640221,cond:1",Confluence Running,109.88,186.8,207.67,207.67,Y,V,16493948562045834781
"New Balance Women's Fresh Foam 680 V7 Running Shoe, Black/Surf/Lemonade, 12 Wide",7009,7846,,,,,,-,,B093QJWCYZ,195907691045,195907691045,B08M4R6YKJ,New Balance,no,GB195907691045,https://www.google.com/search?q=195907691045+New+Balance+Women%27s+Fresh+Foam+680+V7+Running+Shoe%2C+Black%2FSurf%2FLemonade%2C+12+Wide&tbm=shop,Y,https://www.amazon.com/dp/B093QJWCYZ?psc=1,"https://www.google.com/shopping/product/17499647842183594902/offers?q=195907691045&prds=cid:17499647842183594902,cond:1",Rack Room Shoes,79.97,135.95,151.14,151.14,Y,V,16480892996712888749
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Zinc/Light Zinc/Lilac Chalk, 12",676,1597,,,,,,-,,B09H3NJCD7,196307428842,196307428842,B0CLVR2J3M,New Balance,,GB196307428842,https://www.google.com/search?q=196307428842+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Zinc%2FLight+Zinc%2FLilac+Chalk%2C+12&tbm=shop,Y,https://www.amazon.com/dp/B09H3NJCD7?psc=1,"https://www.google.com/shopping/product/15000499185705288360/offers?q=196307428842&prds=cid:15000499185705288360,cond:1",Zappos.com,74.39,126.46,140.6,140.6,Y,V,16412350114275379434
"New Balance 550 Mens Burnt Orange Size 9, White",586887,1110223,,,174.91,,,AYN5A0CZC142X,1,B0C7LQ33L6,196432436774,196432436774,B0C5TL64ML,New Balance,,GB196432436774,https://www.google.com/search?q=196432436774+New+Balance+550+Mens+Burnt+Orange+Size+9%2C+White&tbm=shop,Y,https://www.amazon.com/dp/B0C7LQ33L6?psc=1,"https://www.google.com/shopping/product/15477171274110109186/offers?q=196432436774&prds=cid:15477171274110109186,cond:1",Hibbett Sports,77.95,132.52,147.33,173.91,Y,V,16273536467874357914
New Balance Men's Fresh Foam X 880v13 Running Shoe Light Arctic Grey/Natural Indigo 13 Wide,492918,381500,,,236.68,,,ANZYNJW9IIF9C,1,B0BHKS1CTL,196307588010,196307588010,B0CS4K92NZ,New Balance,,GB196307588010,https://www.google.com/search?q=196307588010+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Light+Arctic+Grey%2FNatural+Indigo+13+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BHKS1CTL?psc=1,"https://www.google.com/shopping/product/18411516487896307786/offers?q=196307588010&prds=cid:18411516487896307786,cond:1",Fleet Feet,105,178.5,198.45,235.68,Y,V,16227303718972980545
"New Balance Women's 574 V2 Plant Café Sneaker, Blacktop/Sea Salt/White, 6",972,1842,,,,,,-,,B09YBVZ3P6,196432909179,196432909179,B08QNBXYG3,New Balance,yes,GB196432909179,https://www.google.com/search?q=196432909179+New+Balance+Women%27s+574+V2+Plant+Caf%C3%A9+Sneaker%2C+Blacktop%2FSea+Salt%2FWhite%2C+6&tbm=shop,Y,https://www.amazon.com/dp/B09YBVZ3P6?psc=1,"https://www.google.com/shopping/product/17615250421017738741/offers?q=196432909179&prds=cid:17615250421017738741,cond:1",Champs Sports,84.99,144.48,160.63,160.63,Y,V,16113825686239039116
"New Balance MX608 Men's Crosstrainer, Size: 7.5 Width: 2E Color: White",426955,411994,145,2,145,,,A3PFLGVU7NSC7M,1,B0000AS7FJ,613860571094,613860571094,B06XRV2W8H,New Balance,,GB613860571094,https://www.google.com/search?q=613860571094+New+Balance+MX608+Men%27s+Crosstrainer%2C+Size%3A+7.5+Width%3A+2E+Color%3A+White&tbm=shop,Y,https://www.amazon.com/dp/B0000AS7FJ?psc=1,"https://www.google.com/shopping/product/14285061034935491912/offers?q=613860571094&prds=cid:14285061034935491912,cond:1",Peltz Shoes,74.95,127.42,141.66,144,Y,V,1609445613494925163
