Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"New Balance Women's Fresh Foam Roav V1 Sneaker, Nb White/Black, 12 M US",269,536,,,110.8,$118.90 ,AF4GO035LHAA2,1.0,B08KH2BDFT,195481453732,195481453732,B089S7TS2F,New Balance,yes,GB195481453732,https://www.google.com/search?q=195481453732+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Nb+White%2FBlack%2C+12+M+US&tbm=shop,https://www.amazon.com/dp/B08KH2BDFT?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Gray/Gray, 10",271,534,84.1,2.0,74.99,$80.62 ,A31AXZ2ONSA7MG,3.0,B093QJ7VP5,195907563465,195907563465,B089S7TS2F,New Balance,no,GB195907563465,https://www.google.com/search?q=195907563465+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Gray%2FGray%2C+10&tbm=shop,https://www.amazon.com/dp/B093QJ7VP5?psc=1,Y,"https://www.google.com/shopping/product/8444145444394452221/offers?q=195907563465&prds=cid:8444145444394452221,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Paper White/Gum, 8.5 Wide",272,532,,,,$74.95 ,-,,B09XRDPQMZ,196432783854,196432783854,B089S7TS2F,New Balance,yes,GB196432783854,https://www.google.com/search?q=196432783854+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Paper+White%2FGum%2C+8.5+Wide&tbm=shop,https://www.amazon.com/dp/B09XRDPQMZ?psc=1,Y,"https://www.google.com/shopping/product/8444145444394452221/offers?q=196432783854&prds=cid:8444145444394452221,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Black/White/Bright Lapis, 9",272,535,72.5,,72.5,$78.48 ,A31AXZ2ONSA7MG,1.0,B0B3B7B3J3,196652340936,196652340936,B089S7TS2F,New Balance,yes,GB196652340936,https://www.google.com/search?q=196652340936+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Black%2FWhite%2FBright+Lapis%2C+9&tbm=shop,https://www.amazon.com/dp/B0B3B7B3J3?psc=1,Y,"https://www.google.com/shopping/product/5453325658412694206/offers?q=196652340936&prds=cid:5453325658412694206,cond:1",Champs Sports,74.99,127.48,141.73,,N
"New Balance Women's Fresh Foam Roav V1 Sneaker, Black/Sea Salt, 5",273,534,,,110.48,$108.09 ,AYN5A0CZC142X,1.0,B07HFZQPJB,193362433477,193362433477,B089S7TS2F,New Balance,no,GB193362433477,https://www.google.com/search?q=193362433477+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Black%2FSea+Salt%2C+5&tbm=shop,https://www.amazon.com/dp/B07HFZQPJB?psc=1,Y,"https://www.google.com/shopping/product/3436055475763000144/offers?q=193362433477&prds=cid:3436055475763000144,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Sneaker, Nb White/Black, 5 M US",270,535,,,107.98,$116.07 ,AF4GO035LHAA2,2.0,B08KH1QTKQ,195481453602,195481453602,B089S7TS2F,New Balance,yes,GB195481453602,https://www.google.com/search?q=195481453602+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Nb+White%2FBlack%2C+5+M+US&tbm=shop,https://www.amazon.com/dp/B08KH1QTKQ?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Paper White/Gum, 7",270,532,,,99.93,$81.38 ,A2650U6VN1Z6TA,4.0,B09XRD4X1S,196432783687,196432783687,B089S7TS2F,New Balance,yes,GB196432783687,https://www.google.com/search?q=196432783687+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Paper+White%2FGum%2C+7&tbm=shop,https://www.amazon.com/dp/B09XRD4X1S?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Pink Glo/Blue Chill/Black, 7.5 Medium US",271,535,,,,,-,,B09K4TWXPT,195907037867,195907037867,B089S7TS2F,New Balance,yes,GB195907037867,https://www.google.com/search?q=195907037867+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Pink+Glo%2FBlue+Chill%2FBlack%2C+7.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09K4TWXPT?psc=1,Y,"https://www.google.com/shopping/product/2779931657793745573/offers?q=195907037867&prds=cid:2779931657793745573,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Black/Grey, 9",272,534,,,124.93,$124.93 ,A2B9B9OGF1VYTL,1.0,B093QHB46C,195907563731,195907563731,B089S7TS2F,New Balance,yes,GB195907563731,https://www.google.com/search?q=195907563731+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Black%2FGrey%2C+9&tbm=shop,https://www.amazon.com/dp/B093QHB46C?psc=1,Y,"https://www.google.com/shopping/product/9131067252017368360/offers?q=195907563731&prds=cid:9131067252017368360,cond:1",Rack Room Shoes,89.99,152.98,170.08,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Black/White/Bright Lapis, 10",271,532,,,107.7,$118.57 ,A31AXZ2ONSA7MG,2.0,B0B3BPL96W,196652340950,196652340950,B089S7TS2F,New Balance,yes,GB196652340950,https://www.google.com/search?q=196652340950+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Black%2FWhite%2FBright+Lapis%2C+10&tbm=shop,https://www.amazon.com/dp/B0B3BPL96W?psc=1,Y,"https://www.google.com/shopping/product/9131067252017368360/offers?q=196652340950&prds=cid:9131067252017368360,cond:1",Not Found,,,,,N
New Balance Q219 WROAVV1 Silver,270,533,,,,,-,,B07DVRTKV4,192983166795,192983166795,B089S7TS2F,New Balance,no,GB192983166795,https://www.google.com/search?q=192983166795+New+Balance+Q219+WROAVV1+Silver&tbm=shop,https://www.amazon.com/dp/B07DVRTKV4?psc=1,Y,"https://www.google.com/shopping/product/7465796212418271905/offers?q=192983166795&prds=cid:7465796212418271905,cond:1",New Balance,154.99,263.48,292.93,292.93,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Paper White/Gum, 5",272,535,,,,,-,,B09XRGGPH2,196432783649,196432783649,B089S7TS2F,New Balance,yes,GB196432783649,https://www.google.com/search?q=196432783649+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Paper+White%2FGum%2C+5&tbm=shop,https://www.amazon.com/dp/B09XRGGPH2?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Paper White/Gum, 7.5 Wide",269,534,,,,,-,,B09XRFXWXW,196432783830,196432783830,B089S7TS2F,New Balance,yes,GB196432783830,https://www.google.com/search?q=196432783830+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Paper+White%2FGum%2C+7.5+Wide&tbm=shop,https://www.amazon.com/dp/B09XRFXWXW?psc=1,Y,"https://www.google.com/shopping/product/319882378204733106/offers?q=196432783830&prds=cid:319882378204733106,cond:1",Kohl's,69.99,118.98,132.28,132.28,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Black, 9.5",271,534,75.49,2.0,60.54,$70.33 ,A2857RBU562CVM,5.0,B0B3BTY34Q,196652340943,196652340943,B089S7TS2F,New Balance,no,GB196652340943,https://www.google.com/search?q=196652340943+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Black%2C+9.5&tbm=shop,https://www.amazon.com/dp/B0B3BTY34Q?psc=1,Y,"https://www.google.com/shopping/product/9131067252017368360/offers?q=196652340943&prds=cid:9131067252017368360,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Nimbus Cloud/Peach Glaze/Vibrant Pink, 12 Wide",267,534,,,,,-,,B09K4V7BVH,196307847186,196307847186,B089S7TS2F,New Balance,yes,GB196307847186,https://www.google.com/search?q=196307847186+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Nimbus+Cloud%2FPeach+Glaze%2FVibrant+Pink%2C+12+Wide&tbm=shop,https://www.amazon.com/dp/B09K4V7BVH?psc=1,Y,"https://www.google.com/shopping/product/18307991032008570813/offers?q=196307847186&prds=cid:18307991032008570813,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Black/White/Bright Lapis, 11",272,535,77.0,2.0,62.05,$74.37 ,A2857RBU562CVM,4.0,B0B3BCD1J1,196652340974,196652340974,B089S7TS2F,New Balance,no,GB196652340974,https://www.google.com/search?q=196652340974+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Black%2FWhite%2FBright+Lapis%2C+11&tbm=shop,https://www.amazon.com/dp/B0B3BCD1J1?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Black/Grey, 11",270,526,,,,$124.93 ,-,,B093QJXC1M,195907563779,195907563779,B089S7TS2F,New Balance,yes,GB195907563779,https://www.google.com/search?q=195907563779+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Black%2FGrey%2C+11&tbm=shop,https://www.amazon.com/dp/B093QJXC1M?psc=1,Y,"https://www.google.com/shopping/product/9131067252017368360/offers?q=195907563779&prds=cid:9131067252017368360,cond:1",Rack Room Shoes,89.99,152.98,170.08,170.08,Y
"New Balance Women's Fresh Foam Roav V1 Sneaker, Black/Vivid Cobalt, 6",269,534,107.24,1.0,107.24,$105.98 ,A2B9B9OGF1VYTL,1.0,B07HFZTVPM,193362436973,193362436973,B089S7TS2F,New Balance,no,GB193362436973,https://www.google.com/search?q=193362436973+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Black%2FVivid+Cobalt%2C+6&tbm=shop,https://www.amazon.com/dp/B07HFZTVPM?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Quartz Grey/Black/Copper, 10.5 Wide",270,535,,,,,-,,B0BHKXHG7X,196652995853,196652995853,B089S7TS2F,New Balance,yes,GB196652995853,https://www.google.com/search?q=196652995853+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Quartz+Grey%2FBlack%2FCopper%2C+10.5+Wide&tbm=shop,https://www.amazon.com/dp/B0BHKXHG7X?psc=1,Y,"https://www.google.com/shopping/product/9882047582837133878/offers?q=196652995853&prds=cid:9882047582837133878,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Paper White/Gum, 10.5 Wide",269,534,,,,,-,,B09XRGSK1V,196432783892,196432783892,B089S7TS2F,New Balance,yes,GB196432783892,https://www.google.com/search?q=196432783892+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Paper+White%2FGum%2C+10.5+Wide&tbm=shop,https://www.amazon.com/dp/B09XRGSK1V?psc=1,Y,"https://www.google.com/shopping/product/8444145444394452221/offers?q=196432783892&prds=cid:8444145444394452221,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, White/Cobalt/Energy Lime, 7.5",270,532,,,,,-,,B09K4WRWRM,195907041703,195907041703,B089S7TS2F,New Balance,yes,GB195907041703,https://www.google.com/search?q=195907041703+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+White%2FCobalt%2FEnergy+Lime%2C+7.5&tbm=shop,https://www.amazon.com/dp/B09K4WRWRM?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Grey, 6.5",269,536,,,100.14,$103.28 ,A31AXZ2ONSA7MG,2.0,B0CLB8XBLC,197376554814,197376554814,B089S7TS2F,New Balance,yes,GB197376554814,https://www.google.com/search?q=197376554814+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Grey%2C+6.5&tbm=shop,https://www.amazon.com/dp/B0CLB8XBLC?psc=1,Y,"https://www.google.com/shopping/product/9131067252017368360/offers?q=197376554814&prds=cid:9131067252017368360,cond:1",Rack Room Shoes,89.99,152.98,170.08,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Blacktop/Gum, 9",271,535,,,112.18,$127.63 ,ANZYNJW9IIF9C,1.0,B09XRG65KK,196432783434,196432783434,B089S7TS2F,New Balance,yes,GB196432783434,https://www.google.com/search?q=196432783434+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Blacktop%2FGum%2C+9&tbm=shop,https://www.amazon.com/dp/B09XRG65KK?psc=1,Y,"https://www.google.com/shopping/product/6083437442226730006/offers?q=196432783434&prds=cid:6083437442226730006,cond:1",Champs Sports,59.99,101.98,113.38,111.18,Y
"New Balance Women's Fresh Foam Roav V1 Sneaker, Nb White/Black, 5.5",271,535,,,,$116.49 ,AF4GO035LHAA2,2.0,B08KGQZM85,195481453619,195481453619,B089S7TS2F,New Balance,yes,GB195481453619,https://www.google.com/search?q=195481453619+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Sneaker%2C+Nb+White%2FBlack%2C+5.5&tbm=shop,https://www.amazon.com/dp/B08KGQZM85?psc=1,Y,"https://www.google.com/shopping/product/2280079918099215324/offers?q=195481453619&prds=cid:2280079918099215324,cond:1",Champs Sports,74.99,127.48,141.73,141.73,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Paper White/Gum, 8 Wide",271,533,,,,,-,,B09XRD53ST,196432783847,196432783847,B089S7TS2F,New Balance,yes,GB196432783847,https://www.google.com/search?q=196432783847+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Paper+White%2FGum%2C+8+Wide&tbm=shop,https://www.amazon.com/dp/B09XRD53ST?psc=1,Y,"https://www.google.com/shopping/product/15360533333623709479/offers?q=196432783847&prds=cid:15360533333623709479,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Gray/Gray, 11",269,531,,,113.0,$114.70 ,A2650U6VN1Z6TA,1.0,B093QK9L9B,195907563489,195907563489,B089S7TS2F,New Balance,yes,GB195907563489,https://www.google.com/search?q=195907563489+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Gray%2FGray%2C+11&tbm=shop,https://www.amazon.com/dp/B093QK9L9B?psc=1,Y,"https://www.google.com/shopping/product/9407871037891171979/offers?q=195907563489&prds=cid:9407871037891171979,cond:1",Academy Sports + Outdoors,69.99,118.98,132.28,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Nimbus Cloud/Peach Glaze/Dusk Blue, 11",272,535,,,,,-,,B09K4SN7ZZ,196307846745,196307846745,B089S7TS2F,New Balance,yes,GB196307846745,https://www.google.com/search?q=196307846745+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Nimbus+Cloud%2FPeach+Glaze%2FDusk+Blue%2C+11&tbm=shop,https://www.amazon.com/dp/B09K4SN7ZZ?psc=1,Y,"https://www.google.com/shopping/product/18307991032008570813/offers?q=196307846745&prds=cid:18307991032008570813,cond:1",Champs Sports,59.99,101.98,113.38,113.38,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, White/Cobalt/Energy Lime, 8.5",273,535,,,104.0,$92.15 ,A3GNZF2WJBKPUF,2.0,B09K4TLYC5,195907041727,195907041727,B089S7TS2F,New Balance,yes,GB195907041727,https://www.google.com/search?q=195907041727+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+White%2FCobalt%2FEnergy+Lime%2C+8.5&tbm=shop,https://www.amazon.com/dp/B09K4TLYC5?psc=1,Y,"https://www.google.com/shopping/product/5854454531129481045/offers?q=195907041727&prds=cid:5854454531129481045,cond:1",Lyst,94.94,161.4,179.44,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Dark Ember/Raisin, 6.5",273,534,,,114.0,$116.38 ,A34VQS15EC0GP3,1.0,B09H3PYGQD,196307425711,196307425711,B089S7TS2F,New Balance,yes,GB196307425711,https://www.google.com/search?q=196307425711+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Dark+Ember%2FRaisin%2C+6.5&tbm=shop,https://www.amazon.com/dp/B09H3PYGQD?psc=1,Y,"https://www.google.com/shopping/product/7707576542449070266/offers?q=196307425711&prds=cid:7707576542449070266,cond:1",Shoe Carnival,79.98,135.97,151.16,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Ice Blue/Vintage Indigo, 7.5",273,534,,,107.98,$116.76 ,AF4GO035LHAA2,1.0,B0BHKZY1PP,196652994498,196652994498,B089S7TS2F,New Balance,yes,GB196652994498,https://www.google.com/search?q=196652994498+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Ice+Blue%2FVintage+Indigo%2C+7.5&tbm=shop,https://www.amazon.com/dp/B0BHKZY1PP?psc=1,Y,"https://www.google.com/shopping/product/9486904938213561349/offers?q=196652994498&prds=cid:9486904938213561349,cond:1",Shoe Station,89.98,152.97,170.06,,N
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Paper White/Gum, 9.5 Wide",274,535,,,,$74.95 ,-,,B09XRH2MH8,196432783878,196432783878,B089S7TS2F,New Balance,yes,GB196432783878,https://www.google.com/search?q=196432783878+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Paper+White%2FGum%2C+9.5+Wide&tbm=shop,https://www.amazon.com/dp/B09XRH2MH8?psc=1,Y,"https://www.google.com/shopping/product/2280079918099215324/offers?q=196432783878&prds=cid:2280079918099215324,cond:1",Champs Sports,74.99,127.48,141.73,141.73,Y
"New Balance Women's Fresh Foam Roav V1 Running Shoe, Ice Blue/Vintage Indigo, 9",272,534,,,129.0,$120.17 ,A2LO2BI7AH7TET,1.0,B0BHKWB6TM,196652994528,196652994528,B089S7TS2F,New Balance,yes,GB196652994528,https://www.google.com/search?q=196652994528+New+Balance+Women%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Ice+Blue%2FVintage+Indigo%2C+9&tbm=shop,https://www.amazon.com/dp/B0BHKWB6TM?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Mercury Blue/Angora Fuzz, 7",675,1594,,,78.96,$103.53 ,A1L771VVVO0RJK,2.0,B0BHJPWGGN,196652984666,196652984666,B0CLVR2J3M,New Balance,yes,GB196652984666,https://www.google.com/search?q=196652984666+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Mercury+Blue%2FAngora+Fuzz%2C+7&tbm=shop,https://www.amazon.com/dp/B0BHJPWGGN?psc=1,Y,"https://www.google.com/shopping/product/9426295740476184376/offers?q=196652984666&prds=cid:9426295740476184376,cond:1",Rogans Shoes,66.0,112.2,124.74,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Sea Salt/Sea Salt, 7.5",721,1625,,,99.99,$114.94 ,A1L771VVVO0RJK,1.0,B09YGZ3DD3,196432883554,196432883554,B0CLVR2J3M,New Balance,yes,GB196432883554,https://www.google.com/search?q=196432883554+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Sea+Salt%2FSea+Salt%2C+7.5&tbm=shop,https://www.amazon.com/dp/B09YGZ3DD3?psc=1,Y,"https://www.google.com/shopping/product/5373441369570379747/offers?q=196432883554&prds=cid:5373441369570379747,cond:1",Zappos.com,69.49,118.13,131.34,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Magnet/Light Dragonfly/Electric Purple, 9 Wide",683,1601,,,113.0,$113.94 ,A2650U6VN1Z6TA,2.0,B09H3PQVXP,196307423588,196307423588,B0CLVR2J3M,New Balance,yes,GB196307423588,https://www.google.com/search?q=196307423588+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Magnet%2FLight+Dragonfly%2FElectric+Purple%2C+9+Wide&tbm=shop,https://www.amazon.com/dp/B09H3PQVXP?psc=1,Y,"https://www.google.com/shopping/product/15000499185705288360/offers?q=196307423588&prds=cid:15000499185705288360,cond:1",Zappos.com,74.39,126.46,140.6,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Raw Sugar/Gum, 6.5",682,1603,,,108.0,$108.00 ,A2650U6VN1Z6TA,2.0,B09XRGMC89,196432902569,196432902569,B0CLVR2J3M,New Balance,yes,GB196432902569,https://www.google.com/search?q=196432902569+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Raw+Sugar%2FGum%2C+6.5&tbm=shop,https://www.amazon.com/dp/B09XRGMC89?psc=1,Y,"https://www.google.com/shopping/product/18096375916173431520/offers?q=196432902569&prds=cid:18096375916173431520,cond:1",Shoe Station,69.98,118.97,132.26,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, White/Pixel Green/Bright Lapis, 8",681,1597,,,92.5,$85.28 ,A2L9RNVXU1JUYD,1.0,B09H3NCVJB,196307442473,196307442473,B0CLVR2J3M,New Balance,yes,GB196307442473,https://www.google.com/search?q=196307442473+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+White%2FPixel+Green%2FBright+Lapis%2C+8&tbm=shop,https://www.amazon.com/dp/B09H3NCVJB?psc=1,Y,"https://www.google.com/shopping/product/974046482356539579/offers?q=196307442473&prds=cid:974046482356539579,cond:1",Kohl's,69.99,118.98,132.28,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Lilac Chalk/Violet Shadow/Light Gold Metallic, 11",686,1599,,,103.0,$103.00 ,A2650U6VN1Z6TA,1.0,B09H3Q2GYG,196307424066,196307424066,B0CLVR2J3M,New Balance,yes,GB196307424066,https://www.google.com/search?q=196307424066+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Lilac+Chalk%2FViolet+Shadow%2FLight+Gold+Metallic%2C+11&tbm=shop,https://www.amazon.com/dp/B09H3Q2GYG?psc=1,Y,"https://www.google.com/shopping/product/6900437517821106966/offers?q=196307424066&prds=cid:6900437517821106966,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Ice Blue/Night Sky/Pink Moon, 10",675,1600,69.75,3.0,69.75,$69.75 ,AOGPL7WNT9XGC,2.0,B0BHJQ3NQV,196652985014,196652985014,B0CLVR2J3M,New Balance,no,GB196652985014,https://www.google.com/search?q=196652985014+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Ice+Blue%2FNight+Sky%2FPink+Moon%2C+10&tbm=shop,https://www.amazon.com/dp/B0BHJQ3NQV?psc=1,Y,"https://www.google.com/shopping/product/15000499185705288360/offers?q=196652985014&prds=cid:15000499185705288360,cond:1",Zappos.com,74.39,126.46,140.6,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Arctic Grey/Light Arctic Grey/Light Gold Metallic, 7",679,1590,,,,,-,,B09H3N9VVR,196307423694,196307423694,B0CLVR2J3M,New Balance,yes,GB196307423694,https://www.google.com/search?q=196307423694+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Arctic+Grey%2FLight+Arctic+Grey%2FLight+Gold+Metallic%2C+7&tbm=shop,https://www.amazon.com/dp/B09H3N9VVR?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Magnet/Light Dragonfly/Electric Purple, 9.5",675,1587,69.95,2.0,69.95,$71.23 ,"A1Q1PHSVIGZBP8, A3NFC15YTK9840",2.0,B09H3PX487,196307423458,196307423458,B0CLVR2J3M,New Balance,no,GB196307423458,https://www.google.com/search?q=196307423458+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Magnet%2FLight+Dragonfly%2FElectric+Purple%2C+9.5&tbm=shop,https://www.amazon.com/dp/B09H3PX487?psc=1,Y,"https://www.google.com/shopping/product/12304398034248153710/offers?q=196307423458&prds=cid:12304398034248153710,cond:1",Kohl's,69.99,118.98,132.28,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Lilac Chalk/Violet Shadow/Light Gold Metallic, 6 Wide",675,1598,,,69.95,$69.95 ,A1LEM297LNF1FK,1.0,B09H3P922T,196307424103,196307424103,B0CLVR2J3M,New Balance,yes,GB196307424103,https://www.google.com/search?q=196307424103+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Lilac+Chalk%2FViolet+Shadow%2FLight+Gold+Metallic%2C+6+Wide&tbm=shop,https://www.amazon.com/dp/B09H3P922T?psc=1,Y,"https://www.google.com/shopping/product/3503189153802082176/offers?q=196307424103&prds=cid:3503189153802082176,cond:1",Shoe Station,69.98,118.97,132.26,,N
