Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box 🚚: Current,Buy Box 🚚: Stock,New: Current,New: Highest,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Buy Box: Current,Buy Box: Stock,Match,Custom_SKU,Google_Search_Link,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"Tory Burch Women's Bubble Jelly Slides, Peach Puff, Orange, 10 Medium US",247236,297337,,,203.0,$ 237.94,$ 203.00,AC96O07U71TQ0,2.0,B0BW28Q3QR,0196133672280,196133672280,B09GNW268M,Tory Burch,no,,,Y,GB196133672280,https://www.google.com/search?q=196133672280+Tory+Burch+Women%27s+Bubble+Jelly+Slides%2C+Peach+Puff%2C+Orange%2C+10+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW28Q3QR?psc=1,"https://www.google.com/shopping/product/16328593726701263078/offers?q=196133672280&prds=cid:16328593726701263078,cond:1",Zappos.com,128.44,218.35,242.75,,N
"Tory Burch Women's Mini Miller Crossbody Bag, New Ivory, Off White, One Size",140894,385824,$ 298.00,23.0,298.0,$ 298.00,,-,0.0,B0BSH2M5PR,0196133656693,196133656693,B0C4RMG5CH,Tory Burch,yes,,,Y,GB196133656693,https://www.google.com/search?q=196133656693+Tory+Burch+Women%27s+Mini+Miller+Crossbody+Bag%2C+New+Ivory%2C+Off+White%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0BSH2M5PR?psc=1,"https://www.google.com/shopping/product/6638702870417081521/offers?q=196133656693&prds=cid:6638702870417081521,cond:1",farfetch.com,295.0,501.5,557.55,,N
Tory Burch TY7143U 172813 56M Dark Tortoise/Light Dark Brown Gradient Square Sunglasses for Women + BUNDLE with Designer iWear Eyewear Kit,183040,180100,$ 130.00,24.0,130.0,$ 130.34,,-,0.0,B08JVLN8YF,0810043674942,810043674942,B09PPW492L,Tory Burch,yes,,,N,GB810043674942,https://www.google.com/search?q=810043674942+Tory+Burch+TY7143U+172813+56M+Dark+Tortoise%2FLight+Dark+Brown+Gradient+Square+Sunglasses+for+Women+%2B+BUNDLE+with+Designer+iWear+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B08JVLN8YF?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Howell Court Sneakers, Titanium White/Titanium White, 6 Medium US",456966,390664,$ 198.00,8.0,198.0,$ 198.00,$ 337.18,ANZYNJW9IIF9C,1.0,B0823WQ9HB,0192485451993,192485451993,B08657P76Q,Tory Burch,yes,,,N,GB192485451993,https://www.google.com/search?q=192485451993+Tory+Burch+Women%27s+Howell+Court+Sneakers%2C+Titanium+White%2FTitanium+White%2C+6+Medium+US&tbm=shop,https://www.amazon.com/dp/B0823WQ9HB?psc=1,Not Found,Not Found,,,,,N
Tory Burch Love Relentlessly Eau de Parfum 0.05 oz Sample,251362,221800,$ 23.80,1.0,23.8,$ 28.99,$ 26.35,A4FGSP2MBA8QZ,4.0,B06XR9W6DL,0720473867466,720473867466,,Tory Burch,no,,,Y,GB720473867466,https://www.google.com/search?q=720473867466+Tory+Burch+Love+Relentlessly+Eau+de+Parfum+0.05+oz+Sample&tbm=shop,https://www.amazon.com/dp/B06XR9W6DL?psc=1,"https://www.google.com/shopping/product/14373178596125506078/offers?q=720473867466&prds=cid:14373178596125506078,cond:1",Not Found,,,,,N
"Tory Burch Women's Classic Rain Loafers, Perfect Black, 9 Medium US",516290,552632,$ 148.80,4.0,148.8,$ 248.00,$ 257.59,ANZYNJW9IIF9C,1.0,B0CJHRKX6L,0196133775875,196133775875,B0CJ9XGL3Z,Tory Burch,yes,,,Y,GB196133775875,https://www.google.com/search?q=196133775875+Tory+Burch+Women%27s+Classic+Rain+Loafers%2C+Perfect+Black%2C+9+Medium+US&tbm=shop,https://www.amazon.com/dp/B0CJHRKX6L?psc=1,"https://www.google.com/shopping/product/6175555146450965540/offers?q=196133775875&prds=cid:6175555146450965540,cond:1",Shopbop,158.8,269.96,300.13,,N
"Tory Burch Women's Bubble Jelly, Tory Red/Deep Purple/Light, 8 Medium US",250982,318339,,,,$ 230.99,$ 197.92,-,,B0B1H4T8BB,0196133510193,196133510193,B09GNW268M,Tory Burch,no,,,Y,GB196133510193,https://www.google.com/search?q=196133510193+Tory+Burch+Women%27s+Bubble+Jelly%2C+Tory+Red%2FDeep+Purple%2FLight%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B0B1H4T8BB?psc=1,"https://www.google.com/shopping/product/1293119520828616034/offers?q=196133510193&prds=cid:1293119520828616034,cond:1",BHFO,93.99,159.78,177.64,177.64,Y
"Tory Burch Women's Howell Court Sneakers, Titanium White/Silver, 9 Medium US",382363,304063,$ 195.95,2.0,195.91,$ 199.99,$ 195.95,A2L9RNVXU1JUYD,1.0,B0BB855LGC,0196133548356,196133548356,B08657P76Q,Tory Burch,yes,,,Y,GB196133548356,https://www.google.com/search?q=196133548356+Tory+Burch+Women%27s+Howell+Court+Sneakers%2C+Titanium+White%2FSilver%2C+9+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BB855LGC?psc=1,"https://www.google.com/shopping/product/12701877794383732286/offers?q=196133548356&prds=cid:12701877794383732286,cond:1",Nordstrom,208.0,353.6,393.12,,N
"Tory Burch Women's Howell Court Sneakers, Titanium White/Silver, 7 Medium US",425445,359784,$ 199.99,3.0,199.91,$ 199.99,$ 207.57,A2L9RNVXU1JUYD,1.0,B0BB84P7L3,0196133548318,196133548318,B08657P76Q,Tory Burch,yes,,,Y,GB196133548318,https://www.google.com/search?q=196133548318+Tory+Burch+Women%27s+Howell+Court+Sneakers%2C+Titanium+White%2FSilver%2C+7+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BB84P7L3?psc=1,"https://www.google.com/shopping/product/12701877794383732286/offers?q=196133548318&prds=cid:12701877794383732286,cond:1",Nordstrom,208.0,353.6,393.12,,N
Tory Burch Women's Small Logo Stud Earrings (Tory Gold),278620,291949,$ 65.20,1.0,62.38,$ 109.99,$ 68.69,A2MGH9L8RRRLS9,3.0,B0BP8H36DK,0196133553534,196133553534,B0BP8FWS6R,Tory Burch,yes,,,Y,GB196133553534,https://www.google.com/search?q=196133553534+Tory+Burch+Women%27s+Small+Logo+Stud+Earrings+%28Tory+Gold%29&tbm=shop,https://www.amazon.com/dp/B0BP8H36DK?psc=1,"https://www.google.com/shopping/product/13905003490697953656/offers?q=196133553534&prds=cid:13905003490697953656,cond:1",Not Found,,,,,N
"Tory Burch TY7143U Sunglasses 172813-56 -, Lt Brown Dk Brown Gradient TY7143U-172813-56",112049,149187,$ 67.05,,63.16,$ 156.98,$ 70.31,-,6.0,B081HFSJRG,0725125084123,725125084123,,Tory Burch,no,,,N,GB725125084123,https://www.google.com/search?q=725125084123+Tory+Burch+TY7143U+Sunglasses+172813-56+-%2C+Lt+Brown+Dk+Brown+Gradient+TY7143U-172813-56&tbm=shop,https://www.amazon.com/dp/B081HFSJRG?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Classic Rain Loafers, Off White, 5 Medium US",482839,543646,$ 124.00,,124.0,$ 248.00,,-,0.0,B0CJHKT49W,0196133775943,196133775943,B0CJ9XGL3Z,Tory Burch,no,,,Y,GB196133775943,https://www.google.com/search?q=196133775943+Tory+Burch+Women%27s+Classic+Rain+Loafers%2C+Off+White%2C+5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0CJHKT49W?psc=1,"https://www.google.com/shopping/product/3603023519905478229/offers?q=196133775943&prds=cid:3603023519905478229,cond:1",Shopbop,134.0,227.8,253.26,,N
"Tory Burch Women's Mini Miller Crossbody, Black, One Size",259236,236806,$ 278.00,42.0,273.0,$ 278.00,$ 272.52,A1ZG4FCMRW6QQE,1.0,B0BQDY2FFX,0196133589717,196133589717,B0B9FZYBMW,Tory Burch,yes,,,N,GB196133589717,https://www.google.com/search?q=196133589717+Tory+Burch+Women%27s+Mini+Miller+Crossbody%2C+Black%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0BQDY2FFX?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Mini Miller Corssbody Bag, Pink Love, One Size",253951,234541,$ 278.00,9.0,277.99,$ 289.00,$ 281.55,-,0.0,B0BRTDVS4Z,0196133654828,196133654828,B0B9FZYBMW,Tory Burch,yes,,,N,GB196133654828,https://www.google.com/search?q=196133654828+Tory+Burch+Women%27s+Mini+Miller+Corssbody+Bag%2C+Pink+Love%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0BRTDVS4Z?psc=1,Not Found,Not Found,,,,,N
Tory Burch TY7167 170987 53MM Black/Grey Solid Rectangle Sunglasses for Women + BUNDLE With Designer iWear Eyewear Kit,291310,285882,$ 139.00,12.0,139.0,$ 139.00,,-,0.0,B0BF13XVHB,0840270327175,840270327175,B0BFZBMGNG,Tory Burch,yes,,,Y,GB840270327175,https://www.google.com/search?q=840270327175+Tory+Burch+TY7167+170987+53MM+Black%2FGrey+Solid+Rectangle+Sunglasses+for+Women+%2B+BUNDLE+With+Designer+iWear+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B0BF13XVHB?psc=1,"https://www.google.com/shopping/product/5357419830482443230/offers?q=840270327175&prds=cid:5357419830482443230,cond:1",Designer Optics - Authorized Dealer,115.46,196.28,218.22,,N
Tory Burch TY7167 184371 53MM Transparent Camel/Dark Green Rectangle Sunglasses for Women + BUNDLE With Designer iWear Eyewear Kit,306086,307587,$ 139.00,1.0,139.0,$ 139.00,,-,0.0,B0BF17P7L6,0840270327199,840270327199,B0BFZBMGNG,Tory Burch,yes,,,Y,GB840270327199,https://www.google.com/search?q=840270327199+Tory+Burch+TY7167+184371+53MM+Transparent+Camel%2FDark+Green+Rectangle+Sunglasses+for+Women+%2B+BUNDLE+With+Designer+iWear+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B0BF17P7L6?psc=1,"https://www.google.com/shopping/product/16862439859110734306/offers?q=840270327199&prds=cid:16862439859110734306,cond:1",Designer Optics - Authorized Dealer,90.61,154.04,171.25,,N
Tory Burch FOR WOMEN 3.4 oz EDP Spray,390660,434181,,,193.99,$ 209.99,$ 193.99,A162FHW22ENH30,2.0,B01M3PY60V,0827182702948,827182702948,,Tory Burch,no,,,N,GB827182702948,https://www.google.com/search?q=827182702948+Tory+Burch+FOR+WOMEN+3.4+oz+EDP+Spray&tbm=shop,https://www.amazon.com/dp/B01M3PY60V?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Kira Chevron Diamond Quilt Card Case, Rose Salt, Pink, One Size",759668,846962,$ 98.00,3.0,98.0,$ 98.00,$ 98.00,A33N1BDCZWHQT1,1.0,B0CMJT24K2,0197865014867,197865014867,B0C7RRM13B,Tory Burch,yes,,,Y,GB197865014867,https://www.google.com/search?q=197865014867+Tory+Burch+Women%27s+Kira+Chevron+Diamond+Quilt+Card+Case%2C+Rose+Salt%2C+Pink%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0CMJT24K2?psc=1,"https://www.google.com/shopping/product/8732351062048571365/offers?q=197865014867&prds=cid:8732351062048571365,cond:1",Nordstrom,108.0,183.6,204.12,,N
"Tory Burch Women's Ballet Loafers, Pink Dune, 6 Medium US",629520,551831,$ 298.00,1.0,298.0,$ 298.00,,-,0.0,B0BB85M94Z,0196133421727,196133421727,B09HRCL3NQ,Tory Burch,yes,,,Y,GB196133421727,https://www.google.com/search?q=196133421727+Tory+Burch+Women%27s+Ballet+Loafers%2C+Pink+Dune%2C+6+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BB85M94Z?psc=1,"https://www.google.com/shopping/product/17751413075814162000/offers?q=196133421727&prds=cid:17751413075814162000,cond:1",farfetch.com,308.0,523.6,582.12,,N
Tory Burch INES Slide New Ivory 9.5 M,642247,900865,$ 253.70,1.0,228.0,$ 248.00,$ 236.35,A1639FICRAZRPI,2.0,B09QKWKQ68,0196133130025,196133130025,B09Z3LPDNX,Tory Burch,yes,,,Y,GB196133130025,https://www.google.com/search?q=196133130025+Tory+Burch+INES+Slide+New+Ivory+9.5+M&tbm=shop,https://www.amazon.com/dp/B09QKWKQ68?psc=1,"https://www.google.com/shopping/product/12372323111282187134/offers?q=196133130025&prds=cid:12372323111282187134,cond:1",Not Found,,,,,N
"Tory Burch Women's Howell Court Sneakers, Titanium White/Silver, 8.5 Medium US",457043,601852,,,195.95,$199.99 ,,-,0.0,B0BB81PDK3,196133548349.0,196133548349.0,B08657P76Q,Tory Burch,yes,195.95,,N,GB196133548349.0,https://www.google.com/search?q=196133548349.0+Tory+Burch+Women%27s+Howell+Court+Sneakers%2C+Titanium+White%2FSilver%2C+8.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BB81PDK3?psc=1,"https://www.google.com/shopping/product/1086485826266924298/offers?q=196133548349&prds=cid:1086485826266924298,cond:1",Nordstrom,208.0,353.6,393.12,,N
"Tory Burch Women's Roxanne Jelly, Meadowsweet/Gold, 8 Medium US",374750,524133,,,128.0,$128.00 ,,-,0.0,B0BW2WS7K8,196133669587.0,196133669587.0,B0CV6W3ZSY,Tory Burch,yes,128.0,15.0,N,GB196133669587.0,https://www.google.com/search?q=196133669587.0+Tory+Burch+Women%27s+Roxanne+Jelly%2C+Meadowsweet%2FGold%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BW2WS7K8?psc=1,"https://www.google.com/shopping/product/16539882081608559430/offers?q=196133669587&prds=cid:16539882081608559430,cond:1",Bloomingdale's,188.0,319.6,355.32,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Spring Pewter, Brown, Metallic, 7.5 Medium US",423896,299180,,,234.99,$234.99 ,,-,0.0,B0CKD31P1W,196133859315.0,196133859315.0,B0CKH8XV2Y,Tory Burch,yes,234.99,1000.0,N,GB196133859315.0,https://www.google.com/search?q=196133859315.0+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Spring+Pewter%2C+Brown%2C+Metallic%2C+7.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0CKD31P1W?psc=1,"https://www.google.com/shopping/product/18322701176479141091/offers?q=196133859315&prds=cid:18322701176479141091,cond:1",Saks Fifth Avenue,129.7,220.49,245.13,233.99,Y
"Tory Burch Women's Minnie Travel Ballet Flats, Spring Pewter, Brown, Metallic, 11 Medium US",428481,299244,,,234.99,$234.99 ,,-,0.0,B0CKDPRZXC,196133859186.0,196133859186.0,B0CKH8XV2Y,Tory Burch,yes,234.99,,N,GB196133859186.0,https://www.google.com/search?q=196133859186.0+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Spring+Pewter%2C+Brown%2C+Metallic%2C+11+Medium+US&tbm=shop,https://www.amazon.com/dp/B0CKDPRZXC?psc=1,"https://www.google.com/shopping/product/18322701176479141091/offers?q=196133859186&prds=cid:18322701176479141091,cond:1",Saks Fifth Avenue,129.7,220.49,245.13,233.99,Y
"Tory Burch Women's Minnie Travel Ballet Flats, Spring Pewter, Brown, Metallic, 8 Medium US",450112,351866,,,242.99,$242.99 ,,-,0.0,B0CKDLZGKR,196133859322.0,196133859322.0,B0CKH8XV2Y,Tory Burch,yes,242.99,2.0,N,GB196133859322.0,https://www.google.com/search?q=196133859322.0+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Spring+Pewter%2C+Brown%2C+Metallic%2C+8+Medium+US&tbm=shop,https://www.amazon.com/dp/B0CKDLZGKR?psc=1,"https://www.google.com/shopping/product/11100255792229668509/offers?q=196133859322&prds=cid:11100255792229668509,cond:1",Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Black Patent, 9 Medium US",454183,363943,,,228.0,$228.00 ,,-,0.0,B0BY3ZWCR6,196133537213.0,196133537213.0,B0CKH8XV2Y,Tory Burch,yes,228.0,3.0,N,GB196133537213.0,https://www.google.com/search?q=196133537213.0+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Black+Patent%2C+9+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BY3ZWCR6?psc=1,"https://www.google.com/shopping/product/16508029407371599656/offers?q=196133537213&prds=cid:16508029407371599656,cond:1",Not Found,,,,,N
"Tory Burch Women's Minnie Travel Ballet Flats, Spring Pewter, Brown, Metallic, 10 Medium US",439447,514561,,,242.99,$242.99 ,,-,0.0,B0CKDGZ1D4,196133859162.0,196133859162.0,B0CKH8XV2Y,Tory Burch,yes,242.99,,N,GB196133859162.0,https://www.google.com/search?q=196133859162.0+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Spring+Pewter%2C+Brown%2C+Metallic%2C+10+Medium+US&tbm=shop,https://www.amazon.com/dp/B0CKDGZ1D4?psc=1,"https://www.google.com/shopping/product/18322701176479141091/offers?q=196133859162&prds=cid:18322701176479141091,cond:1",Saks Fifth Avenue,129.7,220.49,245.13,241.99,Y
"Tory Burch Women's Minnie Travel Ballet Flats, Spring Pewter, Brown, Metallic, 10.5 Medium US",435075,515382,,,,$244.99 ,,-,,B0CKDM49JG,196133859179.0,196133859179.0,B0CKH8XV2Y,Tory Burch,yes,,,N,GB196133859179.0,https://www.google.com/search?q=196133859179.0+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Spring+Pewter%2C+Brown%2C+Metallic%2C+10.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0CKDM49JG?psc=1,"https://www.google.com/shopping/product/18322701176479141091/offers?q=196133859179&prds=cid:18322701176479141091,cond:1",Saks Fifth Avenue,129.7,220.49,245.13,245.13,Y
"Tory Burch Women's Minnie Travel Ballet Flats, Totoro, Tan, 5 Medium US",461203,360740,,,,$228.00 ,$136.80 ,-,,B0BY41TFWM,196133887424.0,196133887424.0,B0CKH8XV2Y,Tory Burch,no,,,N,GB196133887424.0,https://www.google.com/search?q=196133887424.0+Tory+Burch+Women%27s+Minnie+Travel+Ballet+Flats%2C+Totoro%2C+Tan%2C+5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BY41TFWM?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Small McGraw Bucket Bag, Tiramisu, Tan, One Size",473046,525903,,,348.0,$629.80 ,$318.00 ,-,0.0,B08JD5PWBL,192485578362.0,192485578362.0,B0CJ1TJ6X9,Tory Burch,yes,348.0,19.0,N,GB192485578362.0,https://www.google.com/search?q=192485578362.0+Tory+Burch+Women%27s+Small+McGraw+Bucket+Bag%2C+Tiramisu%2C+Tan%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B08JD5PWBL?psc=1,"https://www.google.com/shopping/product/13078204810866738589/offers?q=192485578362&prds=cid:13078204810866738589,cond:1",Nordstrom,358.0,608.6,676.62,,N
"Tory Burch Women's Small McGraw Bucket Bag, Brie, Off White, One Size",463693,530246,,,348.0,$594.57 ,,-,0.0,B099KCGK5T,192485967821.0,192485967821.0,B0CJ1TJ6X9,Tory Burch,yes,348.0,48.0,N,GB192485967821.0,https://www.google.com/search?q=192485967821.0+Tory+Burch+Women%27s+Small+McGraw+Bucket+Bag%2C+Brie%2C+Off+White%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B099KCGK5T?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Ines Mule Sandals 55mm, Tan, 10.5 Medium US",549621,864805,,,298.0,$298.00 ,,-,0.0,B0BB8FM8VL,196133620564.0,196133620564.0,B09Z3LPDNX,Tory Burch,no,298.0,,N,GB196133620564.0,https://www.google.com/search?q=196133620564.0+Tory+Burch+Women%27s+Ines+Mule+Sandals+55mm%2C+Tan%2C+10.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BB8FM8VL?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Ines Mule Sandals 55mm, Tan, 9 Medium US",655504,891815,,,298.0,$298.00 ,,-,0.0,B0BB84S71N,196133620687.0,196133620687.0,B09Z3LPDNX,Tory Burch,yes,298.0,,N,GB196133620687.0,https://www.google.com/search?q=196133620687.0+Tory+Burch+Women%27s+Ines+Mule+Sandals+55mm%2C+Tan%2C+9+Medium+US&tbm=shop,https://www.amazon.com/dp/B0BB84S71N?psc=1,Not Found,Not Found,,,,,N
Tory Burch TY7168U 172813 52MM Dark Tortoise/Brown Gradient Cat Eye Sunglasses for Women + BUNDLE With Designer iWear Eyewear Kit,459819,418247,,,135.0,$135.00 ,,-,0.0,B09WF7DQ8Y,840270314571.0,840270314571.0,B09X66SDSN,Tory Burch,yes,135.0,22.0,N,GB840270314571.0,https://www.google.com/search?q=840270314571.0+Tory+Burch+TY7168U+172813+52MM+Dark+Tortoise%2FBrown+Gradient+Cat+Eye+Sunglasses+for+Women+%2B+BUNDLE+With+Designer+iWear+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B09WF7DQ8Y?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Mercer Pebbled Wallet Crossbody, New Cream, Off White, One Size",381532,379626,,,228.0,$418.45 ,,-,0.0,B0855NS6T4,192485412031.0,192485412031.0,B08668HBL5,Tory Burch,yes,228.0,118.0,N,GB192485412031.0,https://www.google.com/search?q=192485412031.0+Tory+Burch+Women%27s+Mercer+Pebbled+Wallet+Crossbody%2C+New+Cream%2C+Off+White%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0855NS6T4?psc=1,"https://www.google.com/shopping/product/7664872344844489042/offers?q=192485412031&prds=cid:7664872344844489042,cond:1",Not Found,,,,,N
"Tory Burch Women's Ballet Loafers, New Cream, Off White, 10 Medium US",646712,539739,,,298.0,$298.00 ,,-,0.0,B09HRCRC68,196133017777.0,196133017777.0,B09HRCL3NQ,Tory Burch,yes,298.0,8.0,N,GB196133017777.0,https://www.google.com/search?q=196133017777.0+Tory+Burch+Women%27s+Ballet+Loafers%2C+New+Cream%2C+Off+White%2C+10+Medium+US&tbm=shop,https://www.amazon.com/dp/B09HRCRC68?psc=1,"https://www.google.com/shopping/product/17480117892260895314/offers?q=196133017777&prds=cid:17480117892260895314,cond:1",Sears - BHFO,99.94,169.9,188.89,297.0,Y
"Tory Burch Women's Ballet Loafers, New Cream, Off White, 5.5 Medium US",610895,594291,,,298.0,$298.00 ,,-,0.0,B09HRCTSW4,196133017814.0,196133017814.0,B09HRCL3NQ,Tory Burch,yes,298.0,4.0,N,GB196133017814.0,https://www.google.com/search?q=196133017814.0+Tory+Burch+Women%27s+Ballet+Loafers%2C+New+Cream%2C+Off+White%2C+5.5+Medium+US&tbm=shop,https://www.amazon.com/dp/B09HRCTSW4?psc=1,"https://www.google.com/shopping/product/17480117892260895314/offers?q=196133017814&prds=cid:17480117892260895314,cond:1",Sears - BHFO,99.94,169.9,188.89,297.0,Y
Tory Borch TY7170U 189187 51MM Olive/Solid Grey Square Sunglasses for Women + BUNDLE With Designer iWear Eyewear Kit,653625,689681,,,145.0,$145.00 ,,-,0.0,B0BLQ84FNW,840270329964.0,840270329964.0,B0BLPF9S5T,Tory Burch,yes,145.0,5.0,N,GB840270329964.0,https://www.google.com/search?q=840270329964.0+Tory+Borch+TY7170U+189187+51MM+Olive%2FSolid+Grey+Square+Sunglasses+for+Women+%2B+BUNDLE+With+Designer+iWear+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B0BLQ84FNW?psc=1,"https://www.google.com/shopping/product/4500437362434297036/offers?q=840270329964&prds=cid:4500437362434297036,cond:1",Designer Optics - Authorized Dealer,101.89,173.21,192.57,,N
"Tory Burch Women's Round Fashion Sunglasses, Blue Amber Tortoise/Blue Grey Gradient, One Size",351114,415793,,,,$166.00 ,,-,,B09GFDP1Y2,725125373968.0,725125373968.0,B0B4Z2QSD8,Tory Burch,no,,,N,GB725125373968.0,https://www.google.com/search?q=725125373968.0+Tory+Burch+Women%27s+Round+Fashion+Sunglasses%2C+Blue+Amber+Tortoise%2FBlue+Grey+Gradient%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B09GFDP1Y2?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's 1"" Miller Reversible Belt, Black/Gold, L",267256,237179,,,178.0,$330.39 ,,-,0.0,B07MCY28HV,192485138511.0,192485138511.0,B088P7Q55C,Tory Burch,yes,178.0,8.0,N,GB192485138511.0,https://www.google.com/search?q=192485138511.0+Tory+Burch+Women%27s+1%22+Miller+Reversible+Belt%2C+Black%2FGold%2C+L&tbm=shop,https://www.amazon.com/dp/B07MCY28HV?psc=1,Not Found,Not Found,,,,,N
"Tory Burch Women's Ever-Ready Tote, Zinc, Grey, Print, One Size",530527,430743,,,,$298.00 ,$295.00 ,-,,B0BNNYQYYG,196133589557.0,196133589557.0,B0CHN8RML6,Tory Burch,no,,,N,GB196133589557.0,https://www.google.com/search?q=196133589557.0+Tory+Burch+Women%27s+Ever-Ready+Tote%2C+Zinc%2C+Grey%2C+Print%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B0BNNYQYYG?psc=1,,,,,,,N
Tory Burch Women's Women's Ever-Ready Tote Canvas Coated Large Sunset Glow Yellow,539944,431039,,,274.99,$298.00 ,,-,0.0,B0BWWT1Q2S,196133589595.0,196133589595.0,B0CHN8RML6,Tory Burch,yes,274.99,2.0,N,GB196133589595.0,https://www.google.com/search?q=196133589595.0+Tory+Burch+Women%27s+Women%27s+Ever-Ready+Tote+Canvas+Coated+Large+Sunset+Glow+Yellow&tbm=shop,https://www.amazon.com/dp/B0BWWT1Q2S?psc=1,"https://www.google.com/shopping/product/5655435217093980770/offers?q=196133589595&prds=cid:5655435217093980770,cond:1",Saks Fifth Avenue,233.5,396.95,441.31,,N
"Tory Burch Women's Kira Enamel Circle Stud Earrings, Tory Gold/New Ivory, One Size",469543,572617,,,98.0,$98.00 ,,-,0.0,B09Z76HV73,196133149461.0,196133149461.0,B09Z763MJ3,Tory Burch,yes,98.0,23.0,N,GB196133149461.0,https://www.google.com/search?q=196133149461.0+Tory+Burch+Women%27s+Kira+Enamel+Circle+Stud+Earrings%2C+Tory+Gold%2FNew+Ivory%2C+One+Size&tbm=shop,https://www.amazon.com/dp/B09Z76HV73?psc=1,"https://www.google.com/shopping/product/8442981332570881766/offers?q=196133149461&prds=cid:8442981332570881766,cond:1",Jomashop.com,75.99,129.18,143.62,,N
Tory Burch TY7168U 172883 52MM Dark Tortoise/Solid Brown Polarized Cat Eye Sunglasses for Women + BUNDLE With Designer iWear Eyewear Kit,429559,415130,,,165.0,$165.00 ,,-,0.0,B09WF8PFDP,840270314557.0,840270314557.0,B09X66SDSN,Tory Burch,yes,165.0,11.0,N,GB840270314557.0,https://www.google.com/search?q=840270314557.0+Tory+Burch+TY7168U+172883+52MM+Dark+Tortoise%2FSolid+Brown+Polarized+Cat+Eye+Sunglasses+for+Women+%2B+BUNDLE+With+Designer+iWear+Eyewear+Kit&tbm=shop,https://www.amazon.com/dp/B09WF8PFDP?psc=1,"https://www.google.com/shopping/product/16360725013892961228/offers?q=840270314557&prds=cid:16360725013892961228,cond:1",EZContacts.com,115.71,196.71,218.69,,N
