Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box 🚚: Stock,New: Current,"New, 3rd Party FBM 🚚: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Buy Box),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"New Balance Women's Dynasoft Nergize V3 Cross Trainer, White/Black/Castlerock, 10 Wide",1462,1317,,,,,-,,B0B783S1SB,0196652593035,196652593035,B0BKM7P9Z4,New Balance,yes,GB196652593035,https://www.google.com/search?q=196652593035+New+Balance+Women%27s+Dynasoft+Nergize+V3+Cross+Trainer%2C+White%2FBlack%2FCastlerock%2C+10+Wide&tbm=shop,https://www.amazon.com/dp/B0B783S1SB?psc=1,Y,"https://www.google.com/shopping/product/6521661037583146885/offers?q=196652593035&prds=cid:6521661037583146885,cond:1",Not Found,,,,,N
"New Balance Men's 574 Core Sneaker, Grey/White, 4",1997,2915,,,104.0,$ 137.36,AB0UTK7JSHBRX,1.0,B093QJWW64,0195907802540,195907802540,B08BN9V242,New Balance,yes,GB195907802540,https://www.google.com/search?q=195907802540+New+Balance+Men%27s+574+Core+Sneaker%2C+Grey%2FWhite%2C+4&tbm=shop,https://www.amazon.com/dp/B093QJWW64?psc=1,Y,"https://www.google.com/shopping/product/11913292974019055290/offers?q=195907802540&prds=cid:11913292974019055290,cond:1",New Balance,89.99,152.98,170.08,,N
"New Balance Women's 237 V1 Classic Sneaker, Grey Matter/Blue Haze/White, 10",2477,4556,,,,$ 151.72,-,,B09YBRKYK8,0196432913107,196432913107,B08M39MS47,New Balance,no,GB196432913107,https://www.google.com/search?q=196432913107+New+Balance+Women%27s+237+V1+Classic+Sneaker%2C+Grey+Matter%2FBlue+Haze%2FWhite%2C+10&tbm=shop,https://www.amazon.com/dp/B09YBRKYK8?psc=1,Y,"https://www.google.com/shopping/product/17488392921334767546/offers?q=196432913107&prds=cid:17488392921334767546,cond:1",Not Found,,,,,N
New Balance 574D Summer Theory Black/Magnet 9 D (M),2004,71806,,,199.9,$ 200.77,ANZYNJW9IIF9C,1.0,B093ZRKDWX,0195481079154,195481079154,B08BN9V242,New Balance,yes,GB195481079154,https://www.google.com/search?q=195481079154+New+Balance+574D+Summer+Theory+Black%2FMagnet+9+D+%28M%29&tbm=shop,https://www.amazon.com/dp/B093ZRKDWX?psc=1,Y,"https://www.google.com/shopping/product/1315399432455773992/offers?q=195481079154&prds=cid:1315399432455773992,cond:1",Not Found,,,,,N
New Balance 574D Summer Theory Black/Magnet 8 D (M),1997,19404,206.5,1.0,206.5,$ 206.50,A2B9B9OGF1VYTL,1.0,B093ZSXX5P,0195481079130,195481079130,B08BN9V242,New Balance,no,GB195481079130,https://www.google.com/search?q=195481079130+New+Balance+574D+Summer+Theory+Black%2FMagnet+8+D+%28M%29&tbm=shop,https://www.amazon.com/dp/B093ZSXX5P?psc=1,N,,,,,,,N
"New Balance Women's 237 V1 Classic Sneaker, Castlerock/Pink Sand/Magnet, 5.5",2474,3949,,,,$ 119.01,-,,B09K4NY5HY,0196307416276,196307416276,B08M39MS47,New Balance,yes,GB196307416276,https://www.google.com/search?q=196307416276+New+Balance+Women%27s+237+V1+Classic+Sneaker%2C+Castlerock%2FPink+Sand%2FMagnet%2C+5.5&tbm=shop,https://www.amazon.com/dp/B09K4NY5HY?psc=1,Y,"https://www.google.com/shopping/product/1.4303193867897933e+18/offers?q=196307416276&prds=cid:1.4303193867897933e+18,cond:1",Not Found,,,,,N
"New Balance Women's 237 V1 Sneaker, Shadow Grey/December Sky, 7",2464,4498,,,81.31,$ 89.51,AF4GO035LHAA2,3.0,B0BJ7KV81J,0196941331102,196941331102,B08M39MS47,New Balance,no,GB196941331102,https://www.google.com/search?q=196941331102+New+Balance+Women%27s+237+V1+Sneaker%2C+Shadow+Grey%2FDecember+Sky%2C+7&tbm=shop,https://www.amazon.com/dp/B0BJ7KV81J?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's 237 V1 Classic Sneaker, Marblehead/Violet Shadow/Lilac Chalk, 6.5",2467,3959,,,105.79,$ 106.52,ANZYNJW9IIF9C,1.0,B09K4MKZ7N,0196307416139,196307416139,B08M39MS47,New Balance,yes,GB196307416139,https://www.google.com/search?q=196307416139+New+Balance+Women%27s+237+V1+Classic+Sneaker%2C+Marblehead%2FViolet+Shadow%2FLilac+Chalk%2C+6.5&tbm=shop,https://www.amazon.com/dp/B09K4MKZ7N?psc=1,Y,"https://www.google.com/shopping/product/10817581456710775478/offers?q=196307416139&prds=cid:10817581456710775478,cond:1",Famous Footwear,89.99,152.98,170.08,,N
"New Balance Men's 574 Core Sneaker, Black/White, 10.5M US",1987,2913,,,94.95,$ 90.38,A38V91JH5G8OV2,4.0,B093QHVM8N,0195907803325,195907803325,B08BN9V242,New Balance,yes,GB195907803325,https://www.google.com/search?q=195907803325+New+Balance+Men%27s+574+Core+Sneaker%2C+Black%2FWhite%2C+10.5M+US&tbm=shop,https://www.amazon.com/dp/B093QHVM8N?psc=1,Y,"https://www.google.com/shopping/product/13905836016719334750/offers?q=195907803325&prds=cid:13905836016719334750,cond:1",New Balance,89.99,152.98,170.08,,N
"New Balance Men's 574 Core Sneaker, Black/White, 10 X-Wide",1987,2926,,,,,-,,B093QLZ8K1,0195907803738,195907803738,B08BN9V242,New Balance,yes,GB195907803738,https://www.google.com/search?q=195907803738+New+Balance+Men%27s+574+Core+Sneaker%2C+Black%2FWhite%2C+10+X-Wide&tbm=shop,https://www.amazon.com/dp/B093QLZ8K1?psc=1,Y,"https://www.google.com/shopping/product/6455822894128519840/offers?q=195907803738&prds=cid:6455822894128519840,cond:1",Champs Sports,79.99,135.98,151.18,151.18,Y
"New Balance Mens Iconic 574 V2 Sneaker, Grey with Black, 9 US",1990,2915,150.0,1.0,150.0,$ 153.46,AN8OML2SAMFWG,3.0,B093X5SHQF,0195907841310,195907841310,B08BN9V242,New Balance,no,GB195907841310,https://www.google.com/search?q=195907841310+New+Balance+Mens+Iconic+574+V2+Sneaker%2C+Grey+with+Black%2C+9+US&tbm=shop,https://www.amazon.com/dp/B093X5SHQF?psc=1,Y,"https://www.google.com/shopping/product/3.685326105895997e+18/offers?q=195907841310&prds=cid:3.685326105895997e+18,cond:1",Not Found,,,,,N
"New Balance Women's 237 V1 Sneaker, Driftwood/Granite, 6",2463,4525,,,79.95,$ 101.66,A1LEM297LNF1FK,3.0,B0BJ7JNL2B,0196941330921,196941330921,B08M39MS47,New Balance,yes,GB196941330921,https://www.google.com/search?q=196941330921+New+Balance+Women%27s+237+V1+Sneaker%2C+Driftwood%2FGranite%2C+6&tbm=shop,https://www.amazon.com/dp/B0BJ7JNL2B?psc=1,Y,"https://www.google.com/shopping/product/7423875984033871454/offers?q=196941330921&prds=cid:7423875984033871454,cond:1",ShoeMall,79.95,135.91,151.11,,N
"New Balance Women's 237 V1 Sneaker, White, 8.5",2212,4282,,,105.69,$ 113.64,AF4GO035LHAA2,1.0,B0CGK1KGWV,0197376530733,197376530733,B08M39MS47,New Balance,yes,GB197376530733,https://www.google.com/search?q=197376530733+New+Balance+Women%27s+237+V1+Sneaker%2C+White%2C+8.5&tbm=shop,https://www.amazon.com/dp/B0CGK1KGWV?psc=1,Y,"https://www.google.com/shopping/product/7905945214496371058/offers?q=197376530733&prds=cid:7905945214496371058,cond:1",Rack Room Shoes,84.97,144.45,160.59,,N
"New Balance Women's 237 V1 Classic Sneaker, Marblehead/Violet Shadow/Lilac Chalk, 7",2482,3948,,,105.79,$ 105.79,ANZYNJW9IIF9C,1.0,B09K4NQ646,0196307416146,196307416146,B08M39MS47,New Balance,yes,GB196307416146,https://www.google.com/search?q=196307416146+New+Balance+Women%27s+237+V1+Classic+Sneaker%2C+Marblehead%2FViolet+Shadow%2FLilac+Chalk%2C+7&tbm=shop,https://www.amazon.com/dp/B09K4NQ646?psc=1,Y,"https://www.google.com/shopping/product/6496423783345531676/offers?q=196307416146&prds=cid:6496423783345531676,cond:1",Not Found,,,,,N
"New Balance Women's 237 V1 Sneaker, Pink Sand/Pink Moon/White, 10.5",2475,4467,,,,$ 145.51,-,,B0BJ7J68PG,0196941331331,196941331331,B08M39MS47,New Balance,yes,GB196941331331,https://www.google.com/search?q=196941331331+New+Balance+Women%27s+237+V1+Sneaker%2C+Pink+Sand%2FPink+Moon%2FWhite%2C+10.5&tbm=shop,https://www.amazon.com/dp/B0BJ7J68PG?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's 237 V1 Sneaker, Angora/Hazy Peach/Washed Amber, 7",2465,3949,,,101.4,$ 113.55,A31AXZ2ONSA7MG,4.0,B0C34FR3SX,0197375554587,197375554587,B08M39MS47,New Balance,yes,GB197375554587,https://www.google.com/search?q=197375554587+New+Balance+Women%27s+237+V1+Sneaker%2C+Angora%2FHazy+Peach%2FWashed+Amber%2C+7&tbm=shop,https://www.amazon.com/dp/B0C34FR3SX?psc=1,Y,"https://www.google.com/shopping/product/14641269022148902318/offers?q=197375554587&prds=cid:14641269022148902318,cond:1",DICK'S Sporting Goods,79.99,135.98,151.18,,N
"New Balance Women's 237 V1 Sneaker, Pink Sand/Pink Moon/White, 9",2453,4479,69.95,,69.95,$ 138.82,-,0.0,B0BJ7HHSJC,0196941331300,196941331300,B08M39MS47,New Balance,yes,GB196941331300,https://www.google.com/search?q=196941331300+New+Balance+Women%27s+237+V1+Sneaker%2C+Pink+Sand%2FPink+Moon%2FWhite%2C+9&tbm=shop,https://www.amazon.com/dp/B0BJ7HHSJC?psc=1,Y,"https://www.google.com/shopping/product/2202456041289985580/offers?q=196941331300&prds=cid:2202456041289985580,cond:1",Not Found,,,,,N
"New Balance Women's 237 V1 Classic Sneaker, Black/Magnet/White, 7",2489,3971,,,145.94,$ 148.21,A1B43WMIJ58I3U,1.0,B09XRF74RP,0196432913688,196432913688,B08M39MS47,New Balance,no,GB196432913688,https://www.google.com/search?q=196432913688+New+Balance+Women%27s+237+V1+Classic+Sneaker%2C+Black%2FMagnet%2FWhite%2C+7&tbm=shop,https://www.amazon.com/dp/B09XRF74RP?psc=1,Y,"https://www.google.com/shopping/product/13276185636222897813/offers?q=196432913688&prds=cid:13276185636222897813,cond:1",Backcountry.com,89.95,152.91,170.01,,N
"New Balance Women's 237 V1 Sneaker, Mercury Blue/Winter Fog/Gold Fusion, 8",2474,4521,,,116.0,$ 122.41,A2650U6VN1Z6TA,2.0,B0BJ7FKJFG,0196941331928,196941331928,B08M39MS47,New Balance,yes,GB196941331928,https://www.google.com/search?q=196941331928+New+Balance+Women%27s+237+V1+Sneaker%2C+Mercury+Blue%2FWinter+Fog%2FGold+Fusion%2C+8&tbm=shop,https://www.amazon.com/dp/B0BJ7FKJFG?psc=1,Y,"https://www.google.com/shopping/product/7905945214496371058/offers?q=196941331928&prds=cid:7905945214496371058,cond:1",Rack Room Shoes,84.97,144.45,160.59,,N
"New Balance Women's 237 V1 Classic Sneaker, Grey Matter/Blue Haze/White, 11",2469,4498,,,114.0,$ 94.28,"A34VQS15EC0GP3, A2650U6VN1Z6TA",3.0,B09YB8RMCZ,0196432913121,196432913121,B08M39MS47,New Balance,no,GB196432913121,https://www.google.com/search?q=196432913121+New+Balance+Women%27s+237+V1+Classic+Sneaker%2C+Grey+Matter%2FBlue+Haze%2FWhite%2C+11&tbm=shop,https://www.amazon.com/dp/B09YB8RMCZ?psc=1,Y,"https://www.google.com/shopping/product/15488810237835597377/offers?q=196432913121&prds=cid:15488810237835597377,cond:1",DICK'S Sporting Goods,79.99,135.98,151.18,,N
"New Balance Women's 237 V1 Sneaker, Shadow Grey/December Sky, 9.5",2502,4540,,,78.55,$ 108.86,AF4GO035LHAA2,3.0,B0BJ7J12X6,0196941331157,196941331157,B08M39MS47,New Balance,yes,GB196941331157,https://www.google.com/search?q=196941331157+New+Balance+Women%27s+237+V1+Sneaker%2C+Shadow+Grey%2FDecember+Sky%2C+9.5&tbm=shop,https://www.amazon.com/dp/B0BJ7J12X6?psc=1,Y,"https://www.google.com/shopping/product/17863221107593857240/offers?q=196941331157&prds=cid:17863221107593857240,cond:1",Not Found,,,,,N
"New Balance Women's 237 V1 Classic Sneaker, Truffle/Mineral Red, 8",2485,3970,,,99.0,$ 115.22,A30ZT249TS9GTO,3.0,B09K4NNXLK,0196307416641,196307416641,B08M39MS47,New Balance,yes,GB196307416641,https://www.google.com/search?q=196307416641+New+Balance+Women%27s+237+V1+Classic+Sneaker%2C+Truffle%2FMineral+Red%2C+8&tbm=shop,https://www.amazon.com/dp/B09K4NNXLK?psc=1,Y,"https://www.google.com/shopping/product/10817581456710775478/offers?q=196307416641&prds=cid:10817581456710775478,cond:1",Famous Footwear,89.99,152.98,170.08,,N
"New Balance Women's 237 V1 Classic Sneaker, Grey Matter/Blue Haze/White, 10.5",2464,4511,,,,,-,,B09YBX7TM7,0196432913114,196432913114,B08M39MS47,New Balance,no,GB196432913114,https://www.google.com/search?q=196432913114+New+Balance+Women%27s+237+V1+Classic+Sneaker%2C+Grey+Matter%2FBlue+Haze%2FWhite%2C+10.5&tbm=shop,https://www.amazon.com/dp/B09YBX7TM7?psc=1,Y,"https://www.google.com/shopping/product/18245803160808259140/offers?q=196432913114&prds=cid:18245803160808259140,cond:1",ShoeMall,79.95,135.91,151.11,151.11,Y
"New Balance Women's 237 V1 Sneaker, Driftwood/Granite, 9.5",2464,4489,,,92.39,$ 107.54,A1L771VVVO0RJK,3.0,B0BJ7JL6DG,0196941330990,196941330990,B08M39MS47,New Balance,yes,GB196941330990,https://www.google.com/search?q=196941330990+New+Balance+Women%27s+237+V1+Sneaker%2C+Driftwood%2FGranite%2C+9.5&tbm=shop,https://www.amazon.com/dp/B0BJ7JL6DG?psc=1,Y,"https://www.google.com/shopping/product/13432758446788183387/offers?q=196941330990&prds=cid:13432758446788183387,cond:1",Rack Room Shoes,79.97,135.95,151.14,,N
"New Balance Women's 237 V1 Sneaker, Pink Sand/Pink Moon/White, 8.5",2458,3939,,,,$ 114.94,-,,B0BJ7HMR4X,0196941331294,196941331294,B08M39MS47,New Balance,yes,GB196941331294,https://www.google.com/search?q=196941331294+New+Balance+Women%27s+237+V1+Sneaker%2C+Pink+Sand%2FPink+Moon%2FWhite%2C+8.5&tbm=shop,https://www.amazon.com/dp/B0BJ7HMR4X?psc=1,Y,"https://www.google.com/shopping/product/2202456041289985580/offers?q=196941331294&prds=cid:2202456041289985580,cond:1",Not Found,,,,,N
"New Balance Women's 237 V1 Sneaker, Mercury Blue/Winter Fog/Gold Fusion, 9",2438,4492,,,,$ 137.32,-,,B0BJ7K7BLY,0196941331942,196941331942,B08M39MS47,New Balance,yes,GB196941331942,https://www.google.com/search?q=196941331942+New+Balance+Women%27s+237+V1+Sneaker%2C+Mercury+Blue%2FWinter+Fog%2FGold+Fusion%2C+9&tbm=shop,https://www.amazon.com/dp/B0BJ7K7BLY?psc=1,Y,"https://www.google.com/shopping/product/13432758446788183387/offers?q=196941331942&prds=cid:13432758446788183387,cond:1",Not Found,,,,,N
"New Balance Women's 515 V3 Sneaker, Black/White/Aluminum Grey, 7.5",2592,2936,,,,$ 108.66,-,,B09XRGHHZ4,0196432395668,196432395668,B0B5NR1Z2V,New Balance,yes,GB196432395668,https://www.google.com/search?q=196432395668+New+Balance+Women%27s+515+V3+Sneaker%2C+Black%2FWhite%2FAluminum+Grey%2C+7.5&tbm=shop,https://www.amazon.com/dp/B09XRGHHZ4?psc=1,Y,"https://www.google.com/shopping/product/9294135497522838894/offers?q=196432395668&prds=cid:9294135497522838894,cond:1",Rack Room Shoes,84.99,144.48,160.63,160.63,Y
"New Balance Women's 515 V3 Sneaker, Light Aluminum/Black/Pink, 5",2532,2910,,,109.0,$ 109.00,A3PFLGVU7NSC7M,1.0,B08QKXZ5L8,0195907023136,195907023136,B0B5NR1Z2V,New Balance,yes,GB195907023136,https://www.google.com/search?q=195907023136+New+Balance+Women%27s+515+V3+Sneaker%2C+Light+Aluminum%2FBlack%2FPink%2C+5&tbm=shop,https://www.amazon.com/dp/B08QKXZ5L8?psc=1,Y,"https://www.google.com/shopping/product/10788557447430783722/offers?q=195907023136&prds=cid:10788557447430783722,cond:1",Rack Room Shoes,84.99,144.48,160.63,,N
"New Balance Women's Dynasoft Nergize V3 Cross Trainer, White/White/Light Aluminum, 7",1503,1421,,,82.5,$ 90.96,A31AXZ2ONSA7MG,2.0,B09H3P8569,0196307603737,196307603737,B0BKM7P9Z4,New Balance,yes,GB196307603737,https://www.google.com/search?q=196307603737+New+Balance+Women%27s+Dynasoft+Nergize+V3+Cross+Trainer%2C+White%2FWhite%2FLight+Aluminum%2C+7&tbm=shop,https://www.amazon.com/dp/B09H3P8569?psc=1,Y,"https://www.google.com/shopping/product/9825780684789354921/offers?q=196307603737&prds=cid:9825780684789354921,cond:1",Zappos.com,65.29,110.99,123.4,,N
"New Balance Women's Dynasoft Nergize V3 Cross Trainer, Black/Black, 7.5 Wide",1476,1414,69.95,,69.95,$ 65.57,"ABNC054JLW7JE, A2OTB0LZ754Q70, A1Q1PHSVIGZBP8",3.0,B093QKCK54,0195907588772,195907588772,B0BKM7P9Z4,New Balance,no,GB195907588772,https://www.google.com/search?q=195907588772+New+Balance+Women%27s+Dynasoft+Nergize+V3+Cross+Trainer%2C+Black%2FBlack%2C+7.5+Wide&tbm=shop,https://www.amazon.com/dp/B093QKCK54?psc=1,Y,"https://www.google.com/shopping/product/3458311240454008177/offers?q=195907588772&prds=cid:3458311240454008177,cond:1",Not Found,,,,,N
"New Balance Women's Dynasoft Nergize V3 Cross Trainer, White/White, 7.5",1481,1326,,,,$ 62.56,-,,B096NLKBSW,0195907587478,195907587478,B0BKM7P9Z4,New Balance,yes,GB195907587478,https://www.google.com/search?q=195907587478+New+Balance+Women%27s+Dynasoft+Nergize+V3+Cross+Trainer%2C+White%2FWhite%2C+7.5&tbm=shop,https://www.amazon.com/dp/B096NLKBSW?psc=1,Y,"https://www.google.com/shopping/product/16049035989453951390/offers?q=195907587478&prds=cid:16049035989453951390,cond:1",DICK'S Sporting Goods,42.96,73.03,81.19,81.19,Y
"New Balance Women's Dynasoft Nergize V3 Cross Trainer, Grey/White, 8.5",1478,1413,60.1,2.0,60.1,$ 60.10,A3VB90G7BAC1IA,1.0,B093RCHKH6,0195907586334,195907586334,B0BKM7P9Z4,New Balance,no,GB195907586334,https://www.google.com/search?q=195907586334+New+Balance+Women%27s+Dynasoft+Nergize+V3+Cross+Trainer%2C+Grey%2FWhite%2C+8.5&tbm=shop,https://www.amazon.com/dp/B093RCHKH6?psc=1,Y,"https://www.google.com/shopping/product/10998140250839434079/offers?q=195907586334&prds=cid:10998140250839434079,cond:1",Rack Room Shoes,69.97,118.95,132.24,,N
"New Balance Women's Dynasoft Nergize V3 Cross Trainer, White/White, 9",1476,1323,75.0,1.0,75.0,$ 76.61,"ABNC054JLW7JE, A2OTB0LZ754Q70",4.0,B096NLDH61,0195907587508,195907587508,B0BKM7P9Z4,New Balance,no,GB195907587508,https://www.google.com/search?q=195907587508+New+Balance+Women%27s+Dynasoft+Nergize+V3+Cross+Trainer%2C+White%2FWhite%2C+9&tbm=shop,https://www.amazon.com/dp/B096NLDH61?psc=1,Y,"https://www.google.com/shopping/product/16604960251564116990/offers?q=195907587508&prds=cid:16604960251564116990,cond:1",Not Found,,,,,N
"New Balance Women's Dynasoft Nergize V3 Cross Trainer, Black/White, 10",1465,1320,69.95,8.0,69.95,$ 65.20,A1Q1PHSVIGZBP8,1.0,B093R7YTTM,0195907586075,195907586075,B0BKM7P9Z4,New Balance,no,GB195907586075,https://www.google.com/search?q=195907586075+New+Balance+Women%27s+Dynasoft+Nergize+V3+Cross+Trainer%2C+Black%2FWhite%2C+10&tbm=shop,https://www.amazon.com/dp/B093R7YTTM?psc=1,Y,"https://www.google.com/shopping/product/8775786690210651874/offers?q=195907586075&prds=cid:8775786690210651874,cond:1",Momo Sports Excellence,79.99,135.98,151.18,,N
"New Balance Women's 515 V3 Sneaker, Moonrock/Hazy Peach/White, 8",2592,2570,,,,$ 74.95,-,,B0C29N4X25,0197375474335,197375474335,B0B5NR1Z2V,New Balance,yes,GB197375474335,https://www.google.com/search?q=197375474335+New+Balance+Women%27s+515+V3+Sneaker%2C+Moonrock%2FHazy+Peach%2FWhite%2C+8&tbm=shop,https://www.amazon.com/dp/B0C29N4X25?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's 515 V3 Sneaker, Aluminum Grey/White, 8",2632,2960,,,99.99,$ 96.31,ADRHGNAK5VWYB,1.0,B09YB4F9WC,0196432426256,196432426256,B0B5NR1Z2V,New Balance,no,GB196432426256,https://www.google.com/search?q=196432426256+New+Balance+Women%27s+515+V3+Sneaker%2C+Aluminum+Grey%2FWhite%2C+8&tbm=shop,https://www.amazon.com/dp/B09YB4F9WC?psc=1,Y,"https://www.google.com/shopping/product/13619632656181962325/offers?q=196432426256&prds=cid:13619632656181962325,cond:1",Shoe Station,84.99,144.48,160.63,,N
"New Balance Women's 515 V3 Sneaker, Timberwolf/Sandstone/White Peach, 7.5",2572,2805,74.95,2.0,74.95,$ 72.74,A1BNXE6U3W2NOH,1.0,B0C34C54PF,0197375472973,197375472973,B0B5NR1Z2V,New Balance,no,GB197375472973,https://www.google.com/search?q=197375472973+New+Balance+Women%27s+515+V3+Sneaker%2C+Timberwolf%2FSandstone%2FWhite+Peach%2C+7.5&tbm=shop,https://www.amazon.com/dp/B0C34C54PF?psc=1,Y,"https://www.google.com/shopping/product/3650981147667737568/offers?q=197375472973&prds=cid:3650981147667737568,cond:1",Not Found,,,,,N
"New Balance Women's 515 V3 Sneaker, Timberwolf/Sandstone/White Peach, 10",2575,2818,74.95,7.0,74.95,$ 62.35,A1BNXE6U3W2NOH,1.0,B0C34F6BTY,0197375473024,197375473024,B0B5NR1Z2V,New Balance,no,GB197375473024,https://www.google.com/search?q=197375473024+New+Balance+Women%27s+515+V3+Sneaker%2C+Timberwolf%2FSandstone%2FWhite+Peach%2C+10&tbm=shop,https://www.amazon.com/dp/B0C34F6BTY?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's 515 V3 Sneaker, Black/White/Workwear, 7.5",2604,2985,,,,$ 109.67,-,,B09K4PMLC3,0196307548137,196307548137,B0B5NR1Z2V,New Balance,yes,GB196307548137,https://www.google.com/search?q=196307548137+New+Balance+Women%27s+515+V3+Sneaker%2C+Black%2FWhite%2FWorkwear%2C+7.5&tbm=shop,https://www.amazon.com/dp/B09K4PMLC3?psc=1,Y,"https://www.google.com/shopping/product/8812614919986144394/offers?q=196307548137&prds=cid:8812614919986144394,cond:1",Kohl's,74.99,127.48,141.73,141.73,Y
"New Balance Women's 515 V3 Sneaker, White/Vintage Indigo/Airyteal, 9.5",2577,2787,,,114.0,$ 112.80,A2650U6VN1Z6TA,2.0,B0C34G9DJP,0197375473826,197375473826,B0B5NR1Z2V,New Balance,yes,GB197375473826,https://www.google.com/search?q=197375473826+New+Balance+Women%27s+515+V3+Sneaker%2C+White%2FVintage+Indigo%2FAiryteal%2C+9.5&tbm=shop,https://www.amazon.com/dp/B0C34G9DJP?psc=1,Y,"https://www.google.com/shopping/product/13619632656181962325/offers?q=197375473826&prds=cid:13619632656181962325,cond:1",Shoe Station,84.99,144.48,160.63,,N
"New Balance Women's Dynasoft Nergize V3 Cross Trainer, White/Black, 8",1477,1326,,,74.97,$ 75.11,A10XQN3P3A3NIJ,2.0,B093QKSS57,0195907585740,195907585740,B0BKM7P9Z4,New Balance,yes,GB195907585740,https://www.google.com/search?q=195907585740+New+Balance+Women%27s+Dynasoft+Nergize+V3+Cross+Trainer%2C+White%2FBlack%2C+8&tbm=shop,https://www.amazon.com/dp/B093QKSS57?psc=1,Y,"https://www.google.com/shopping/product/8775786690210651874/offers?q=195907585740&prds=cid:8775786690210651874,cond:1",Rack Room Shoes,69.97,118.95,132.24,,N
"New Balance Women's Dynasoft Nergize V3 Cross Trainer, White/White/Light Aluminum, 6.5",1484,1412,,,85.0,$ 98.99,ARYKO5XPEEQ8B,1.0,B09H3PYSNS,0196307603720,196307603720,B0BKM7P9Z4,New Balance,yes,GB196307603720,https://www.google.com/search?q=196307603720+New+Balance+Women%27s+Dynasoft+Nergize+V3+Cross+Trainer%2C+White%2FWhite%2FLight+Aluminum%2C+6.5&tbm=shop,https://www.amazon.com/dp/B09H3PYSNS?psc=1,Y,"https://www.google.com/shopping/product/13975315365404115209/offers?q=196307603720&prds=cid:13975315365404115209,cond:1",6pm.com,67.13,114.12,126.88,,N
"New Balance Women's Dynasoft Nergize V3 Cross Trainer, Navy/White, 11 Wide",1476,1318,,,,,-,,B096N9821P,0195907583913,195907583913,B0BKM7P9Z4,New Balance,yes,GB195907583913,https://www.google.com/search?q=195907583913+New+Balance+Women%27s+Dynasoft+Nergize+V3+Cross+Trainer%2C+Navy%2FWhite%2C+11+Wide&tbm=shop,https://www.amazon.com/dp/B096N9821P?psc=1,N,Not Found,Not Found,,,,,N
