Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Amazon_link,Match,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, White/Tobacco, 6.5",903,1742,,,80.64,96.51 $,KNJEnterprises (89% A1WTOJSJJF8L89),4.0,B0BHJMV61H,0196652986103,196652986103,B0CLVR2J3M,New Balance,yes,GB196652986103,https://www.google.com/search?q=196652986103+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+White%2FTobacco%2C+6.5&tbm=shop,https://www.amazon.com/dp/B0BHJMV61H?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Zinc/Light Zinc/Lilac Chalk, 7.5",907,1754,,,,,-,,B09H3QBWF6,0196307428767,196307428767,B0CLVR2J3M,New Balance,yes,GB196307428767,https://www.google.com/search?q=196307428767+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Zinc%2FLight+Zinc%2FLilac+Chalk%2C+7.5&tbm=shop,https://www.amazon.com/dp/B09H3QBWF6?psc=1,Y,"https://www.google.com/shopping/product/10393257451283964061/offers?q=196307428767&prds=cid:10393257451283964061,cond:1",New Balance,79.94,135.9,151.09,151.09,Y
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Ice Blue/Night Sky/Pink Moon, 9",902,1821,,,94.04,101.39 $,Ever Onwards Store (83% AF4GO035LHAA2),1.0,B0BHKQ8VFS,0196652984994,196652984994,B0CLVR2J3M,New Balance,yes,GB196652984994,https://www.google.com/search?q=196652984994+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Ice+Blue%2FNight+Sky%2FPink+Moon%2C+9&tbm=shop,https://www.amazon.com/dp/B0BHKQ8VFS?psc=1,Y,"https://www.google.com/shopping/product/15218756640349168942/offers?q=196652984994&prds=cid:15218756640349168942,cond:1",Kohl's,55.99,95.18,105.82,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Lilac Chalk/Violet Shadow/Light Gold Metallic, 7",909,1816,,,,,-,,B09H3QF6N7,0196307423984,196307423984,B0CLVR2J3M,New Balance,yes,GB196307423984,https://www.google.com/search?q=196307423984+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Lilac+Chalk%2FViolet+Shadow%2FLight+Gold+Metallic%2C+7&tbm=shop,https://www.amazon.com/dp/B09H3QF6N7?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, White/Tobacco, 10",901,1736,64.95,,64.95,96.42 $,KNJEnterprises (89% A1WTOJSJJF8L89),4.0,B0BHJNGZN5,0196652986172,196652986172,B0CLVR2J3M,New Balance,yes,GB196652986172,https://www.google.com/search?q=196652986172+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+White%2FTobacco%2C+10&tbm=shop,https://www.amazon.com/dp/B0BHJNGZN5?psc=1,Y,"https://www.google.com/shopping/product/250244590550344882/offers?q=196652986172&prds=cid:250244590550344882,cond:1",Shoe Station,69.98,118.97,132.26,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, White/Black/Purple Fade, 10",905,1762,,,,,-,,B0C299B671,0197375483467,197375483467,B0CLVR2J3M,New Balance,yes,GB197375483467,https://www.google.com/search?q=197375483467+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+White%2FBlack%2FPurple+Fade%2C+10&tbm=shop,https://www.amazon.com/dp/B0C299B671?psc=1,Y,"https://www.google.com/shopping/product/4977073848531281084/offers?q=197375483467&prds=cid:4977073848531281084,cond:1",Nordstrom Rack,65.97,112.15,124.68,124.68,Y
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Sea Salt/Orange Fuzz, 10",899,1807,,,69.0,88.85 $,"ACMR Group (97% AKO29ZEZHEGNU), Jai Industries LLC (77% A1L771VVVO0RJK)",8.0,B0BHKY3KL6,0196652984437,196652984437,B0CLVR2J3M,New Balance,no,GB196652984437,https://www.google.com/search?q=196652984437+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Sea+Salt%2FOrange+Fuzz%2C+10&tbm=shop,https://www.amazon.com/dp/B0BHKY3KL6?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Eclipse/Moonstone, 8.5 Wide",936,1752,,,69.84,91.05 $,"Black Seed Trading, LLC (99% A1LEG17FBBKDN1)",1.0,B09MYLWCCR,0196307425025,196307425025,B0CLVR2J3M,New Balance,yes,GB196307425025,https://www.google.com/search?q=196307425025+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Eclipse%2FMoonstone%2C+8.5+Wide&tbm=shop,https://www.amazon.com/dp/B09MYLWCCR?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Zinc/Light Zinc/Lilac Chalk, 7",910,1772,,,,,-,,B09H3NWH63,0196307428750,196307428750,B0CLVR2J3M,New Balance,yes,GB196307428750,https://www.google.com/search?q=196307428750+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Zinc%2FLight+Zinc%2FLilac+Chalk%2C+7&tbm=shop,https://www.amazon.com/dp/B09H3NWH63?psc=1,Y,"https://www.google.com/shopping/product/14871421744375574684/offers?q=196307428750&prds=cid:14871421744375574684,cond:1",Zappos.com,67.15,114.16,126.91,126.91,Y
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Lilac Chalk/Violet Shadow/Light Gold Metallic, 8",914,1820,,,,,-,,B09H3PXR8T,0196307424004,196307424004,B0CLVR2J3M,New Balance,yes,GB196307424004,https://www.google.com/search?q=196307424004+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Lilac+Chalk%2FViolet+Shadow%2FLight+Gold+Metallic%2C+8&tbm=shop,https://www.amazon.com/dp/B09H3PXR8T?psc=1,Y,"https://www.google.com/shopping/product/14871421744375574684/offers?q=196307424004&prds=cid:14871421744375574684,cond:1",Zappos.com,67.15,114.16,126.91,126.91,Y
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, White/Tobacco, 10 Wide",912,1819,,,,,-,,B0BHJPDP2H,0196652986318,196652986318,B0CLVR2J3M,New Balance,yes,GB196652986318,https://www.google.com/search?q=196652986318+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+White%2FTobacco%2C+10+Wide&tbm=shop,https://www.amazon.com/dp/B0BHJPDP2H?psc=1,Y,"https://www.google.com/shopping/product/15355302632226430316/offers?q=196652986318&prds=cid:15355302632226430316,cond:1",Shoe Station,69.98,118.97,132.26,132.26,Y
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, White/Tobacco, 7",906,1809,65.84,2.0,65.84,103.10 $,-,,B0BHKGDH5C,0196652986110,196652986110,B0CLVR2J3M,New Balance,yes,GB196652986110,https://www.google.com/search?q=196652986110+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+White%2FTobacco%2C+7&tbm=shop,https://www.amazon.com/dp/B0BHKGDH5C?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Mercury Blue/Angora Fuzz, 6",905,1812,,,89.99,111.14 $,Jai Industries LLC (77% A1L771VVVO0RJK),3.0,B0BHKPJ6Y7,0196652984642,196652984642,B0CLVR2J3M,New Balance,yes,GB196652984642,https://www.google.com/search?q=196652984642+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Mercury+Blue%2FAngora+Fuzz%2C+6&tbm=shop,https://www.amazon.com/dp/B0BHKPJ6Y7?psc=1,Y,"https://www.google.com/shopping/product/7127899086127259893/offers?q=196652984642&prds=cid:7127899086127259893,cond:1",Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Washed Pink/Gum, 7",916,1749,,,104.0,106.84 $,Carousell USA (86% A2650U6VN1Z6TA),1.0,B09XRFK167,0196432795215,196432795215,B0CLVR2J3M,New Balance,yes,GB196432795215,https://www.google.com/search?q=196432795215+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Washed+Pink%2FGum%2C+7&tbm=shop,https://www.amazon.com/dp/B09XRFK167?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Ice Blue/Night Sky/Pink Moon, 8",906,1818,,,93.04,101.72 $,Ever Onwards Store (83% AF4GO035LHAA2),1.0,B0BHKN7DHC,0196652984970,196652984970,B0CLVR2J3M,New Balance,yes,GB196652984970,https://www.google.com/search?q=196652984970+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Ice+Blue%2FNight+Sky%2FPink+Moon%2C+8&tbm=shop,https://www.amazon.com/dp/B0BHKN7DHC?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Concrete/Brighton Grey/Angora, 7",897,1763,,,90.23,109.94 $,Jai Industries LLC (77% A1L771VVVO0RJK),1.0,B0C2956QW9,0197375608709,197375608709,B0CLVR2J3M,New Balance,yes,GB197375608709,https://www.google.com/search?q=197375608709+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Concrete%2FBrighton+Grey%2FAngora%2C+7&tbm=shop,https://www.amazon.com/dp/B0C2956QW9?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Cyber Jade/White/Bright Lapis, 8",917,1757,,,,,-,,B09H3PGB9C,0196307441896,196307441896,B0CLVR2J3M,New Balance,yes,GB196307441896,https://www.google.com/search?q=196307441896+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Cyber+Jade%2FWhite%2FBright+Lapis%2C+8&tbm=shop,https://www.amazon.com/dp/B09H3PGB9C?psc=1,Y,"https://www.google.com/shopping/product/7863633228949915796/offers?q=196307441896&prds=cid:7863633228949915796,cond:1",New Balance,119.99,203.98,226.78,226.78,Y
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, White/Pixel Green/Bright Lapis, 10 Wide",905,1740,,,,,-,,B09H3N4NTR,0196307442657,196307442657,B0CLVR2J3M,New Balance,yes,GB196307442657,https://www.google.com/search?q=196307442657+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+White%2FPixel+Green%2FBright+Lapis%2C+10+Wide&tbm=shop,https://www.amazon.com/dp/B09H3N4NTR?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's Fresh Foam Arishi V4 Running Shoe, Raw Sugar/Gum, 6.5",903,1815,,,108.0,108.00 $,Carousell USA (86% A2650U6VN1Z6TA),2.0,B09XRGMC89,0196432902569,196432902569,B0CLVR2J3M,New Balance,yes,GB196432902569,https://www.google.com/search?q=196432902569+New+Balance+Women%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Raw+Sugar%2FGum%2C+6.5&tbm=shop,https://www.amazon.com/dp/B09XRGMC89?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Grey/Pixel Green/Black, 11.5",1507,1413,,,80.0,74.54 $,Innovative techs (77% A2141PAN4SCCIJ),1.0,B09H3NGMP4,0196307411837,196307411837,B09K52X9QR,New Balance,yes,GB196307411837,https://www.google.com/search?q=196307411837+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Grey%2FPixel+Green%2FBlack%2C+11.5&tbm=shop,https://www.amazon.com/dp/B09H3NGMP4?psc=1,Y,"https://www.google.com/shopping/product/13081405251011892066/offers?q=196307411837&prds=cid:13081405251011892066,cond:1",6pm.com,55.49,94.33,104.88,,N
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Nb Navy/Vintage Indigo/Angora, 7.5",1522,1411,,,74.37,109.73 $,Ever Onwards Store (83% AF4GO035LHAA2),1.0,B0C2972V5L,0197375635354,197375635354,B09K52X9QR,New Balance,no,GB197375635354,https://www.google.com/search?q=197375635354+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Nb+Navy%2FVintage+Indigo%2FAngora%2C+7.5&tbm=shop,https://www.amazon.com/dp/B0C2972V5L?psc=1,Y,"https://www.google.com/shopping/product/13188083871095713166/offers?q=197375635354&prds=cid:13188083871095713166,cond:1",Sporting Life,76.98,130.87,145.49,,N
"New Balance Women's 574 V2 Transcendent Pearl Sneaker, Washed Pink/Blacktop/Turtledove, 5.5",958,56234,,,126.37,145.30 $,QualitySupplyCo (91% ANZYNJW9IIF9C),1.0,B09YBHRRPY,0196432906376,196432906376,B08QNBXYG3,New Balance,no,GB196432906376,https://www.google.com/search?q=196432906376+New+Balance+Women%27s+574+V2+Transcendent+Pearl+Sneaker%2C+Washed+Pink%2FBlacktop%2FTurtledove%2C+5.5&tbm=shop,https://www.amazon.com/dp/B09YBHRRPY?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Black/Pixel Green/Cobalt, 9",1523,1402,,,110.65,72.93 $,Numoon Collection (94% A1B43WMIJ58I3U),1.0,B09H3MYKJB,0196307412216,196307412216,B09K52X9QR,New Balance,yes,GB196307412216,https://www.google.com/search?q=196307412216+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Black%2FPixel+Green%2FCobalt%2C+9&tbm=shop,https://www.amazon.com/dp/B09H3MYKJB?psc=1,Y,"https://www.google.com/shopping/product/13081405251011892066/offers?q=196307412216&prds=cid:13081405251011892066,cond:1",Not Found,,,,,N
"New Balance Women's 574 V2 Daydream Sneaker, Dark Juniper/Quartz Pink/Angora, 8.5",960,1838,,,,,-,,B0BJ7GKQ2J,0196941305004,196941305004,B08QNBXYG3,New Balance,yes,GB196941305004,https://www.google.com/search?q=196941305004+New+Balance+Women%27s+574+V2+Daydream+Sneaker%2C+Dark+Juniper%2FQuartz+Pink%2FAngora%2C+8.5&tbm=shop,https://www.amazon.com/dp/B0BJ7GKQ2J?psc=1,Y,"https://www.google.com/shopping/product/16928100147987494078/offers?q=196941305004&prds=cid:16928100147987494078,cond:1",Not Found,,,,,N
"New Balance Women's 574 V2 Daydream Sneaker, Granite/Bright Lavender/Quartz Grey, 11",968,1820,,,113.06,119.66 $,Kaya Commerce (70% A31AXZ2ONSA7MG),3.0,B0BJ7HG8Q5,0196941304748,196941304748,B08QNBXYG3,New Balance,yes,GB196941304748,https://www.google.com/search?q=196941304748+New+Balance+Women%27s+574+V2+Daydream+Sneaker%2C+Granite%2FBright+Lavender%2FQuartz+Grey%2C+11&tbm=shop,https://www.amazon.com/dp/B0BJ7HG8Q5?psc=1,Y,"https://www.google.com/shopping/product/16928100147987494078/offers?q=196941304748&prds=cid:16928100147987494078,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, White/Light Aluminum/Silver Metallic, 13",1521,1419,,,77.19,85.64 $,Ever Onwards Store (83% AF4GO035LHAA2),1.0,B09H3NHPDM,0196307410984,196307410984,B09K52X9QR,New Balance,no,GB196307410984,https://www.google.com/search?q=196307410984+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+White%2FLight+Aluminum%2FSilver+Metallic%2C+13&tbm=shop,https://www.amazon.com/dp/B09H3NHPDM?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's 574 Core Sneaker, Nimbus Cloud/White, 10 Wide",968,1833,,,159.9,161.94 $,Numoon Collection (94% A1B43WMIJ58I3U),1.0,B093QJ7YRN,0195907795552,195907795552,B08QNBXYG3,New Balance,yes,GB195907795552,https://www.google.com/search?q=195907795552+New+Balance+Women%27s+574+Core+Sneaker%2C+Nimbus+Cloud%2FWhite%2C+10+Wide&tbm=shop,https://www.amazon.com/dp/B093QJ7YRN?psc=1,Y,"https://www.google.com/shopping/product/6819758822940248602/offers?q=195907795552&prds=cid:6819758822940248602,cond:1",Holabird Sports,89.95,152.91,170.01,158.9,Y
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Marine Blue/Hot Marigold Fuzz, 15 X-Wide",1503,1395,,,,,-,,B0BHKL4R9D,0196652936917,196652936917,B09K52X9QR,New Balance,yes,GB196652936917,https://www.google.com/search?q=196652936917+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Marine+Blue%2FHot+Marigold+Fuzz%2C+15+X-Wide&tbm=shop,https://www.amazon.com/dp/B0BHKL4R9D?psc=1,Y,"https://www.google.com/shopping/product/15438526814272748646/offers?q=196652936917&prds=cid:15438526814272748646,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Blacktop/Gum, 9",1507,1413,,,,,-,,B09XRD1D53,0196432852611,196432852611,B09K52X9QR,New Balance,yes,GB196432852611,https://www.google.com/search?q=196432852611+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Blacktop%2FGum%2C+9&tbm=shop,https://www.amazon.com/dp/B09XRD1D53?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam Roav V1 Sneaker, White/Ocean Grey/Habanero, 10 M US",1217,1869,,,119.99,129.48 $,"Toys, Toys and other Stuff (96% A3BSCZERD91AOE)",1.0,B08BN4QK9K,0194768675775,194768675775,B096PR9JCT,New Balance,no,GB194768675775,https://www.google.com/search?q=194768675775+New+Balance+Men%27s+Fresh+Foam+Roav+V1+Sneaker%2C+White%2FOcean+Grey%2FHabanero%2C+10+M+US&tbm=shop,https://www.amazon.com/dp/B08BN4QK9K?psc=1,Y,"https://www.google.com/shopping/product/7695717443447948983/offers?q=194768675775&prds=cid:7695717443447948983,cond:1",Rack Room Shoes,89.97,152.95,170.04,,N
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Vintage Indigo/Natural Indigo/Gum 2, 9",1506,1394,,,,87.91 $,-,,B09H3PBTL2,0196307412643,196307412643,B09K52X9QR,New Balance,yes,GB196307412643,https://www.google.com/search?q=196307412643+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Vintage+Indigo%2FNatural+Indigo%2FGum+2%2C+9&tbm=shop,https://www.amazon.com/dp/B09H3PBTL2?psc=1,Y,"https://www.google.com/shopping/product/12999207115623698819/offers?q=196307412643&prds=cid:12999207115623698819,cond:1",Kohl's,55.99,95.18,105.82,105.82,Y
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Black/Magnet/Electric Red, 9",1498,1394,,,,,-,,B09H3QQ7JF,0196307403863,196307403863,B09K52X9QR,New Balance,yes,GB196307403863,https://www.google.com/search?q=196307403863+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Black%2FMagnet%2FElectric+Red%2C+9&tbm=shop,https://www.amazon.com/dp/B09H3QQ7JF?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, White/Light Aluminum/Silver Metallic, 9.5",1515,1401,,,74.37,93.66 $,Ever Onwards Store (83% AF4GO035LHAA2),1.0,B09H3P83RY,0196307410922,196307410922,B09K52X9QR,New Balance,yes,GB196307410922,https://www.google.com/search?q=196307410922+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+White%2FLight+Aluminum%2FSilver+Metallic%2C+9.5&tbm=shop,https://www.amazon.com/dp/B09H3P83RY?psc=1,Y,"https://www.google.com/shopping/product/14565298644957078243/offers?q=196307410922&prds=cid:14565298644957078243,cond:1",Not Found,,,,,N
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Grey/Pixel Green/Black, 12",1518,1422,,,,63.55 $,-,,B09H3NHT2X,0196307411844,196307411844,B09K52X9QR,New Balance,yes,GB196307411844,https://www.google.com/search?q=196307411844+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Grey%2FPixel+Green%2FBlack%2C+12&tbm=shop,https://www.amazon.com/dp/B09H3NHT2X?psc=1,Y,"https://www.google.com/shopping/product/13081405251011892066/offers?q=196307411844&prds=cid:13081405251011892066,cond:1",6pm.com,55.49,94.33,104.88,104.88,Y
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Vintage Indigo/Natural Indigo/Gum 2, 9.5",1514,1398,,,78.27,86.30 $,Ever Onwards Store (83% AF4GO035LHAA2),1.0,B09H3Q1VTL,0196307412650,196307412650,B09K52X9QR,New Balance,yes,GB196307412650,https://www.google.com/search?q=196307412650+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Vintage+Indigo%2FNatural+Indigo%2FGum+2%2C+9.5&tbm=shop,https://www.amazon.com/dp/B09H3Q1VTL?psc=1,Y,"https://www.google.com/shopping/product/12999207115623698819/offers?q=196307412650&prds=cid:12999207115623698819,cond:1",Kohl's,55.99,95.18,105.82,,N
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Grey/Gum, 11",1513,1403,,,,,-,,B09XRDYKVX,0196432853083,196432853083,B09K52X9QR,New Balance,yes,GB196432853083,https://www.google.com/search?q=196432853083+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Grey%2FGum%2C+11&tbm=shop,https://www.amazon.com/dp/B09XRDYKVX?psc=1,Y,"https://www.google.com/shopping/product/18414559446312658186/offers?q=196432853083&prds=cid:18414559446312658186,cond:1",6pm.com,55.49,94.33,104.88,104.88,Y
"New Balance Men's Fresh Foam Arishi V4 Running Shoe, Vintage Indigo/Natural Indigo/Gum 2, 10",1500,1395,,,81.1,79.47 $,Ever Onwards Store (83% AF4GO035LHAA2),1.0,B09H3NNCRM,0196307412667,196307412667,B09K52X9QR,New Balance,yes,GB196307412667,https://www.google.com/search?q=196307412667+New+Balance+Men%27s+Fresh+Foam+Arishi+V4+Running+Shoe%2C+Vintage+Indigo%2FNatural+Indigo%2FGum+2%2C+10&tbm=shop,https://www.amazon.com/dp/B09H3NNCRM?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Angora/Gum, 10.5",1213,1827,,,118.0,99.43 $,Carousell USA (86% A2650U6VN1Z6TA),1.0,B09XRH6SR8,0196432834938,196432834938,B096PR9JCT,New Balance,no,GB196432834938,https://www.google.com/search?q=196432834938+New+Balance+Men%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Angora%2FGum%2C+10.5&tbm=shop,https://www.amazon.com/dp/B09XRH6SR8?psc=1,Y,"https://www.google.com/shopping/product/9603798208782738430/offers?q=196432834938&prds=cid:9603798208782738430,cond:1",Rogans Shoes,84.95,144.41,160.56,,N
"New Balance Women's 574 Core Sneaker, Nimbus Cloud/White, 6 Wide",971,1863,,,160.65,162.86 $,Numoon Collection (94% A1B43WMIJ58I3U),1.0,B093QJM1V5,0195907795477,195907795477,B08QNBXYG3,New Balance,yes,GB195907795477,https://www.google.com/search?q=195907795477+New+Balance+Women%27s+574+Core+Sneaker%2C+Nimbus+Cloud%2FWhite%2C+6+Wide&tbm=shop,https://www.amazon.com/dp/B093QJM1V5?psc=1,N,Not Found,Not Found,,,,,N
"New Balance Women's 574 V2 Daydream Sneaker, Granite/Bright Lavender/Quartz Grey, 5.5",964,1862,,,,163.15 $,-,,B0BJ7G7JMP,0196941304632,196941304632,B08QNBXYG3,New Balance,yes,GB196941304632,https://www.google.com/search?q=196941304632+New+Balance+Women%27s+574+V2+Daydream+Sneaker%2C+Granite%2FBright+Lavender%2FQuartz+Grey%2C+5.5&tbm=shop,https://www.amazon.com/dp/B0BJ7G7JMP?psc=1,Y,"https://www.google.com/shopping/product/16928100147987494078/offers?q=196941304632&prds=cid:16928100147987494078,cond:1",Not Found,,,,,N
"New Balance Women's 574 Core Sneaker, Nimbus Cloud/White, 8",970,1854,,,113.06,119.26 $,Kaya Commerce (70% A31AXZ2ONSA7MG),4.0,B093QHHV2C,0195907795361,195907795361,B08QNBXYG3,New Balance,yes,GB195907795361,https://www.google.com/search?q=195907795361+New+Balance+Women%27s+574+Core+Sneaker%2C+Nimbus+Cloud%2FWhite%2C+8&tbm=shop,https://www.amazon.com/dp/B093QHHV2C?psc=1,N,,,,,,,N
"New Balance Women's 574 V2 Meets 90s Sneaker, Grey Matter/Sea Salt/Maize, 5.5",978,59211,,,130.02,140.04 $,Avira Trading (60% A2I4KIISCXKZBK),1.0,B09YBGXHB8,0196432910274,196432910274,B08QNBXYG3,New Balance,no,GB196432910274,https://www.google.com/search?q=196432910274+New+Balance+Women%27s+574+V2+Meets+90s+Sneaker%2C+Grey+Matter%2FSea+Salt%2FMaize%2C+5.5&tbm=shop,https://www.amazon.com/dp/B09YBGXHB8?psc=1,Y,"https://www.google.com/shopping/product/3922286951696574441/offers?q=196432910274&prds=cid:3922286951696574441,cond:1",Foot Locker,100.0,170.0,189.0,,N
